source_file,task,outer_fold,split_strategy,screening_mode,row_policy,use_BDE,descriptor_mode,use_V7_formula_features,selected_view,selected_requested_k,selected_effective_k,n_features_after_variance,selected_model,inner_primary,inner_secondary,n_train,n_test,n_train_groups,n_test_groups,group_overlap,outer_R2,outer_RMSE,outer_MAE,n_test_neat,n_test_modified,outer_modified_R2,outer_modified_RMSE,outer_modified_MAE,conformal_alpha,conformal_q,conformal_n_calibration,outer_PICP,outer_MPIW,outer_modified_PICP,outer_modified_MPIW,selected_threshold,outer_Accuracy,outer_Balanced_Accuracy,outer_Macro_F1,outer_Weighted_F1,outer_Brier,outer_ECE,outer_TN,outer_FP,outer_FN,outer_TP,outer_ROC_AUC,outer_PR_AUC,outer_modified_Accuracy,outer_modified_Balanced_Accuracy,outer_modified_Macro_F1,outer_modified_Weighted_F1,outer_modified_Brier,outer_modified_ECE,outer_modified_TN,outer_modified_FP,outer_modified_FN,outer_modified_TP,outer_modified_ROC_AUC,outer_modified_PR_AUC
results\scientific_validation\FINAL_core_fixed_baseline_inclusive_5x5\PHRR\molecule\formulation\without_BDE\PHRR_outer_fold_metrics.csv,PHRR,3,molecule,formulation,baseline_inclusive,0,basic,0,compact,330.0,247,247,GBDT,0.6617974385126837,-193.0660351338377,325,81,102,25,0,0.5352254971909841,288.3391130587036,203.54951293900064,24,57,0.5395414848549746,264.3529429678288,193.42233459061345,0.05,312.0188789460408,65.0,0.8148148148148148,624.0377578920816,0.8070175438596491,624.0377578920816,,,,,,,,,,,,,,,,,,,,,,,,,
results\scientific_validation\FINAL_grouping_sensitivity_5x5\PHRR\molecule\formulation\without_BDE\PHRR_outer_fold_metrics.csv,PHRR,3,molecule,formulation,baseline_inclusive,0,basic,0,compact,330.0,247,247,GBDT,0.6617974385126837,-193.0660351338377,325,81,102,25,0,0.5352254971909841,288.3391130587036,203.54951293900064,24,57,0.5395414848549746,264.3529429678288,193.42233459061345,0.05,312.0188789460408,65.0,0.8148148148148148,624.0377578920816,0.8070175438596491,624.0377578920816,,,,,,,,,,,,,,,,,,,,,,,,,
results\scientific_validation\FINAL_information_source_ablation_5x5\all\PHRR\molecule\formulation\without_BDE\PHRR_outer_fold_metrics.csv,PHRR,3,molecule,formulation,baseline_inclusive,0,basic,0,compact,330.0,247,247,GBDT,0.6617974385126837,-193.0660351338377,325,81,102,25,0,0.5352254971909841,288.3391130587036,203.54951293900064,24,57,0.5395414848549746,264.3529429678288,193.42233459061345,0.05,312.0188789460408,65.0,0.8148148148148148,624.0377578920816,0.8070175438596491,624.0377578920816,,,,,,,,,,,,,,,,,,,,,,,,,
results\scientific_validation\FINAL_information_source_ablation_5x5\conditions_only\PHRR\molecule\formulation\conditions_only\without_BDE\PHRR_outer_fold_metrics.csv,PHRR,3,molecule,formulation,baseline_inclusive,0,basic,0,compact,330.0,77,77,GBDT,0.6347020358408928,-200.65087480073015,325,81,102,25,0,0.5282475948700586,290.4955421523009,205.59888149458027,24,57,0.5368731561574731,265.117791007234,194.4863464529324,0.05,325.4351651226067,65.0,0.8271604938271605,650.8703302452133,0.8245614035087719,650.8703302452133,,,,,,,,,,,,,,,,,,,,,,,,,
results\scientific_validation\FINAL_information_source_ablation_5x5\molecular_only\PHRR\molecule\formulation\molecular_only\without_BDE\PHRR_outer_fold_metrics.csv,PHRR,3,molecule,formulation,baseline_inclusive,0,basic,0,compact,330.0,173,173,RF,0.2851319669183905,-280.6922166003391,325,81,102,25,0,0.2793616611410598,359.03855919777175,253.22472304116843,24,57,0.1116161397978985,367.188630367566,261.017893896258,0.05,467.2029598350857,65.0,0.9382716049382716,934.4059196701712,0.9298245614035088,934.4059196701714,,,,,,,,,,,,,,,,,,,,,,,,,
results\scientific_validation\FINAL_information_source_ablation_5x5\PHRR\molecule\formulation\conditions_only\without_BDE\PHRR_outer_fold_metrics.csv,PHRR,3,molecule,formulation,baseline_inclusive,0,basic,0,compact,330.0,79,79,GBDT,0.6306071724043041,-201.7723540558652,325,81,102,25,0,0.5290912129166627,290.2356845039886,204.7253240703784,24,57,0.5379379045494663,264.81285708061495,193.3438507988112,0.05,314.0466857091013,65.0,0.8271604938271605,628.0933714182027,0.8245614035087719,628.0933714182027,,,,,,,,,,,,,,,,,,,,,,,,,
results\scientific_validation\FINAL_information_source_ablation_5x5\PHRR\molecule\formulation\molecular_only\without_BDE\PHRR_outer_fold_metrics.csv,PHRR,3,molecule,formulation,baseline_inclusive,0,basic,0,compact,330.0,173,173,RF,0.2851319669183905,-280.6922166003391,325,81,102,25,0,0.2793616611410598,359.03855919777175,253.22472304116843,24,57,0.1116161397978985,367.188630367566,261.017893896258,0.05,467.2029598350857,65.0,0.9382716049382716,934.4059196701712,0.9298245614035088,934.4059196701714,,,,,,,,,,,,,,,,,,,,,,,,,
results\scientific_validation\FINAL_information_source_ablation_5x5\PHRR\molecule\formulation\without_BDE\PHRR_outer_fold_metrics.csv,PHRR,3,molecule,formulation,baseline_inclusive,0,basic,0,compact,330.0,248,248,GBDT,0.665282762082381,-192.06864437520144,325,81,102,25,0,0.5397009410767093,286.9475058648196,201.3191179300452,24,57,0.5472934683228927,262.11825954265896,190.25760287198224,0.05,307.8447036125906,65.0,0.8024691358024691,615.6894072251813,0.8070175438596491,615.6894072251812,,,,,,,,,,,,,,,,,,,,,,,,,
results\05_Shap\FINAL_core_fixed_baseline_inclusive_5x5\PHRR\molecule\formulation\without_BDE\PHRR_outer_fold_metrics.csv,PHRR,4,molecule,formulation,baseline_inclusive,0,basic,0,compact,330.0,237,237,LGBM,0.6288330160660667,-218.74855879077887,325,81,102,25,0,0.6195957869303628,196.32042429841863,148.0762804371072,22,59,0.6081604187415075,164.46462592036048,125.0204649428666,0.05,493.4509230664256,65.0,0.9629629629629628,986.9018461328512,0.9661016949152542,986.9018461328512,,,,,,,,,,,,,,,,,,,,,,,,,
results\scientific_validation\FINAL_BDE_paired_ablation_5x5\PHRR\molecule\formulation\without_BDE\PHRR_outer_fold_metrics.csv,PHRR,4,molecule,formulation,baseline_inclusive,0,basic,0,compact,330.0,237,237,LGBM,0.6288330160660667,-218.74855879077887,325,81,102,25,0,0.6195957869303628,196.32042429841863,148.0762804371072,22,59,0.6081604187415075,164.46462592036048,125.0204649428666,0.05,493.4509230664256,65.0,0.9629629629629628,986.9018461328512,0.9661016949152542,986.9018461328512,,,,,,,,,,,,,,,,,,,,,,,,,
results\scientific_validation\FINAL_core_fixed_baseline_inclusive_5x5\PHRR\molecule\formulation\without_BDE\PHRR_outer_fold_metrics.csv,PHRR,4,molecule,formulation,baseline_inclusive,0,basic,0,compact,330.0,237,237,LGBM,0.6288330160660667,-218.74855879077887,325,81,102,25,0,0.6195957869303628,196.32042429841863,148.0762804371072,22,59,0.6081604187415075,164.46462592036048,125.0204649428666,0.05,493.4509230664256,65.0,0.9629629629629628,986.9018461328512,0.9661016949152542,986.9018461328512,,,,,,,,,,,,,,,,,,,,,,,,,
results\scientific_validation\FINAL_grouping_sensitivity_5x5\PHRR\molecule\formulation\without_BDE\PHRR_outer_fold_metrics.csv,PHRR,4,molecule,formulation,baseline_inclusive,0,basic,0,compact,330.0,237,237,LGBM,0.6288330160660667,-218.74855879077887,325,81,102,25,0,0.6195957869303628,196.32042429841863,148.0762804371072,22,59,0.6081604187415075,164.46462592036048,125.0204649428666,0.05,493.4509230664256,65.0,0.9629629629629628,986.9018461328512,0.9661016949152542,986.9018461328512,,,,,,,,,,,,,,,,,,,,,,,,,
results\scientific_validation\FINAL_information_source_ablation_5x5\all\PHRR\molecule\formulation\without_BDE\PHRR_outer_fold_metrics.csv,PHRR,4,molecule,formulation,baseline_inclusive,0,basic,0,compact,330.0,237,237,LGBM,0.6288330160660667,-218.74855879077887,325,81,102,25,0,0.6195957869303628,196.32042429841863,148.0762804371072,22,59,0.6081604187415075,164.46462592036048,125.0204649428666,0.05,493.4509230664256,65.0,0.9629629629629628,986.9018461328512,0.9661016949152542,986.9018461328512,,,,,,,,,,,,,,,,,,,,,,,,,
results\scientific_validation\FINAL_information_source_ablation_5x5\conditions_only\PHRR\molecule\formulation\conditions_only\without_BDE\PHRR_outer_fold_metrics.csv,PHRR,4,molecule,formulation,baseline_inclusive,0,basic,0,compact,330.0,74,74,ExtraTrees,0.6069428682267404,-225.10667429101693,325,81,102,25,0,0.5975305046611143,201.93393556209745,156.47187343115533,22,59,0.5910609871082144,168.0148319467919,133.00648891540789,0.05,406.66421884993736,65.0,0.9506172839506172,813.3284376998747,0.9661016949152542,813.3284376998749,,,,,,,,,,,,,,,,,,,,,,,,,
results\scientific_validation\FINAL_information_source_ablation_5x5\molecular_only\PHRR\molecule\formulation\molecular_only\without_BDE\PHRR_outer_fold_metrics.csv,PHRR,4,molecule,formulation,baseline_inclusive,0,basic,0,compact,330.0,166,166,GBDT,0.2728812797896539,-306.1703949732789,325,81,102,25,0,0.3942100945677278,247.7443968619376,204.7209961481144,22,59,0.0725553821042043,253.02436427583405,203.8908941306624,0.05,423.5534730175437,65.0,0.9135802469135802,847.106946035087,0.8813559322033898,847.1069460350872,,,,,,,,,,,,,,,,,,,,,,,,,
results\scientific_validation\FINAL_information_source_ablation_5x5\PHRR\molecule\formulation\conditions_only\without_BDE\PHRR_outer_fold_metrics.csv,PHRR,4,molecule,formulation,baseline_inclusive,0,basic,0,compact,330.0,76,76,ExtraTrees,0.6149489581644545,-222.8023067093055,325,81,102,25,0,0.6017468006290474,200.8734143671932,155.81750516558378,22,59,0.6036673435546285,165.40486486464297,131.73500355066375,0.05,400.41118714416064,65.0,0.9506172839506172,800.8223742883212,0.9661016949152542,800.8223742883212,,,,,,,,,,,,,,,,,,,,,,,,,
results\scientific_validation\FINAL_information_source_ablation_5x5\PHRR\molecule\formulation\molecular_only\without_BDE\PHRR_outer_fold_metrics.csv,PHRR,4,molecule,formulation,baseline_inclusive,0,basic,0,compact,330.0,166,166,GBDT,0.2728812797896539,-306.1703949732789,325,81,102,25,0,0.3942100945677278,247.7443968619376,204.7209961481144,22,59,0.0725553821042043,253.02436427583405,203.8908941306624,0.05,423.5534730175437,65.0,0.9135802469135802,847.106946035087,0.8813559322033898,847.1069460350872,,,,,,,,,,,,,,,,,,,,,,,,,
results\scientific_validation\FINAL_information_source_ablation_5x5\PHRR\molecule\formulation\without_BDE\PHRR_outer_fold_metrics.csv,PHRR,4,molecule,formulation,baseline_inclusive,0,basic,0,compact,330.0,238,238,LGBM,0.6335711221669331,-217.3478646250343,325,81,102,25,0,0.6281650939923853,194.0965889963138,146.17232653856587,22,59,0.6177354293119166,162.4427652623964,123.26491241010876,0.05,491.5856600177923,65.0,0.9629629629629628,983.1713200355844,0.9661016949152542,983.1713200355848,,,,,,,,,,,,,,,,,,,,,,,,,
results\05_Shap\FINAL_core_fixed_baseline_inclusive_5x5\PHRR\molecule\formulation\without_BDE\PHRR_outer_fold_metrics.csv,PHRR,5,molecule,formulation,baseline_inclusive,0,basic,0,compact,330.0,247,247,GBDT,0.6480074945346923,-214.57297716663732,325,81,101,26,0,0.5964415003305019,200.91882649355168,157.6869236594652,22,59,0.5426171237773747,180.33710802104872,142.1909108383458,0.05,497.5152772107272,65.0,0.9753086419753086,995.030554421454,1.0,995.0305544214544,,,,,,,,,,,,,,,,,,,,,,,,,
results\scientific_validation\FINAL_BDE_paired_ablation_5x5\PHRR\molecule\formulation\without_BDE\PHRR_outer_fold_metrics.csv,PHRR,5,molecule,formulation,baseline_inclusive,0,basic,0,compact,330.0,247,247,GBDT,0.6480074945346923,-214.57297716663732,325,81,101,26,0,0.5964415003305019,200.91882649355168,157.6869236594652,22,59,0.5426171237773747,180.33710802104872,142.1909108383458,0.05,497.5152772107272,65.0,0.9753086419753086,995.030554421454,1.0,995.0305544214544,,,,,,,,,,,,,,,,,,,,,,,,,
results\scientific_validation\FINAL_core_fixed_baseline_inclusive_5x5\PHRR\molecule\formulation\without_BDE\PHRR_outer_fold_metrics.csv,PHRR,5,molecule,formulation,baseline_inclusive,0,basic,0,compact,330.0,247,247,GBDT,0.6480074945346923,-214.57297716663732,325,81,101,26,0,0.5964415003305019,200.91882649355168,157.6869236594652,22,59,0.5426171237773747,180.33710802104872,142.1909108383458,0.05,497.5152772107272,65.0,0.9753086419753086,995.030554421454,1.0,995.0305544214544,,,,,,,,,,,,,,,,,,,,,,,,,
results\scientific_validation\FINAL_grouping_sensitivity_5x5\PHRR\molecule\formulation\without_BDE\PHRR_outer_fold_metrics.csv,PHRR,5,molecule,formulation,baseline_inclusive,0,basic,0,compact,330.0,247,247,GBDT,0.6480074945346923,-214.57297716663732,325,81,101,26,0,0.5964415003305019,200.91882649355168,157.6869236594652,22,59,0.5426171237773747,180.33710802104872,142.1909108383458,0.05,497.5152772107272,65.0,0.9753086419753086,995.030554421454,1.0,995.0305544214544,,,,,,,,,,,,,,,,,,,,,,,,,
results\scientific_validation\FINAL_information_source_ablation_5x5\all\PHRR\molecule\formulation\without_BDE\PHRR_outer_fold_metrics.csv,PHRR,5,molecule,formulation,baseline_inclusive,0,basic,0,compact,330.0,247,247,GBDT,0.6480074945346923,-214.57297716663732,325,81,101,26,0,0.5964415003305019,200.91882649355168,157.6869236594652,22,59,0.5426171237773747,180.33710802104872,142.1909108383458,0.05,497.5152772107272,65.0,0.9753086419753086,995.030554421454,1.0,995.0305544214544,,,,,,,,,,,,,,,,,,,,,,,,,
results\scientific_validation\FINAL_information_source_ablation_5x5\conditions_only\PHRR\molecule\formulation\conditions_only\without_BDE\PHRR_outer_fold_metrics.csv,PHRR,5,molecule,formulation,baseline_inclusive,0,basic,0,compact,330.0,77,77,GBDT,0.6466771389625253,-214.9780840047744,325,81,101,26,0,0.5629873724450936,209.08090757639656,163.3889825222078,22,59,0.4890818181999561,190.59909281617337,149.83749130983182,0.05,517.1032498642658,65.0,0.9753086419753086,1034.2064997285313,1.0,1034.2064997285318,,,,,,,,,,,,,,,,,,,,,,,,,
results\scientific_validation\FINAL_information_source_ablation_5x5\molecular_only\PHRR\molecule\formulation\molecular_only\without_BDE\PHRR_outer_fold_metrics.csv,PHRR,5,molecule,formulation,baseline_inclusive,0,basic,0,compact,330.0,173,173,GBDT,0.2981741139235473,-302.9863128033137,325,81,101,26,0,0.2775161086004362,268.83231242822967,228.37809559920012,22,59,-0.0554199496537934,273.9414812417189,234.36952009845916,0.05,830.9793634140686,65.0,1.0,1661.9587268281375,1.0,1661.9587268281373,,,,,,,,,,,,,,,,,,,,,,,,,
results\scientific_validation\FINAL_information_source_ablation_5x5\PHRR\molecule\formulation\conditions_only\without_BDE\PHRR_outer_fold_metrics.csv,PHRR,5,molecule,formulation,baseline_inclusive,0,basic,0,compact,330.0,79,79,XGB,0.6453555951849448,-215.37975315298092,325,81,101,26,0,0.5764736061828344,205.8295022085253,163.54912094304592,22,59,0.4803246888768976,192.22558558722525,151.91962828555347,0.05,482.20263671875,65.0,0.9629629629629628,964.4052734375,0.9661016949152542,964.4052734375,,,,,,,,,,,,,,,,,,,,,,,,,
results\scientific_validation\FINAL_information_source_ablation_5x5\PHRR\molecule\formulation\molecular_only\without_BDE\PHRR_outer_fold_metrics.csv,PHRR,5,molecule,formulation,baseline_inclusive,0,basic,0,compact,330.0,173,173,GBDT,0.2981741139235473,-302.9863128033137,325,81,101,26,0,0.2775161086004362,268.83231242822967,228.37809559920012,22,59,-0.0554199496537934,273.9414812417189,234.36952009845916,0.05,830.9793634140686,65.0,1.0,1661.9587268281375,1.0,1661.9587268281373,,,,,,,,,,,,,,,,,,,,,,,,,
results\scientific_validation\FINAL_information_source_ablation_5x5\PHRR\molecule\formulation\without_BDE\PHRR_outer_fold_metrics.csv,PHRR,5,molecule,formulation,baseline_inclusive,0,basic,0,compact,330.0,248,248,GBDT,0.6484124550116422,-214.4495106431318,325,81,101,26,0,0.590652099530881,202.3548729331616,157.8864702618484,22,59,0.5309372526478777,182.62516515734927,142.71010051163526,0.05,498.8258563468926,65.0,0.9753086419753086,997.6517126937852,1.0,997.651712693785,,,,,,,,,,,,,,,,,,,,,,,,,
results\scientific_validation\FINAL_grouping_sensitivity_5x5\PHRR\reference\formulation\without_BDE\PHRR_outer_fold_metrics.csv,PHRR,1,reference,formulation,baseline_inclusive,0,basic,0,compact,330.0,241,241,GBDT,0.6462359225367567,-218.74976797542263,324,82,92,24,0,0.4939312510717862,206.0975450509075,160.16744998575874,22,60,0.2996291985313588,194.0186376884857,147.7293198666824,0.05,510.8951879144331,66.0,0.975609756097561,1021.790375828866,0.9666666666666668,1021.7903758288664,,,,,,,,,,,,,,,,,,,,,,,,,
results\scientific_validation\FINAL_grouping_sensitivity_5x5\PHRR\reference\formulation\without_BDE\PHRR_outer_fold_metrics.csv,PHRR,2,reference,formulation,baseline_inclusive,0,basic,0,compact,330.0,250,250,RF,0.5763855066121548,-229.1728112584307,325,81,93,23,0,0.5742232766835982,229.04449878510067,176.88148165213892,23,58,0.7094624486716696,171.80638639817334,138.81460745340215,0.05,470.74324402597335,66.0,0.9753086419753086,941.4864880519468,1.0,941.4864880519468,,,,,,,,,,,,,,,,,,,,,,,,,
results\scientific_validation\FINAL_grouping_sensitivity_5x5\PHRR\reference\formulation\without_BDE\PHRR_outer_fold_metrics.csv,PHRR,3,reference,formulation,baseline_inclusive,0,basic,0,compact,330.0,248,248,GBDT,0.5981958518289441,-221.3798442667563,325,81,93,23,0,0.635956376948372,221.28123551266737,168.56216468126254,23,58,0.6122058012728983,215.15330609251063,158.57212908398864,0.05,921.646231698896,66.0,1.0,1843.292463397792,1.0,1843.2924633977923,,,,,,,,,,,,,,,,,,,,,,,,,
results\scientific_validation\FINAL_grouping_sensitivity_5x5\PHRR\reference\formulation\without_BDE\PHRR_outer_fold_metrics.csv,PHRR,4,reference,formulation,baseline_inclusive,0,basic,0,compact,330.0,230,230,GBDT,0.619350780022137,-208.5188430014753,325,81,93,23,0,0.5795265164480712,265.1077415270401,168.99657090452232,23,58,0.6420543707502296,224.60657196144277,153.15869430162144,0.05,514.0759224089877,66.0,0.9382716049382716,1028.1518448179756,0.9482758620689656,1028.1518448179756,,,,,,,,,,,,,,,,,,,,,,,,,
results\scientific_validation\FINAL_grouping_sensitivity_5x5\PHRR\reference\formulation\without_BDE\PHRR_outer_fold_metrics.csv,PHRR,5,reference,formulation,baseline_inclusive,0,basic,0,compact,330.0,248,248,GBDT,0.6341364806152832,-217.1304843536364,325,81,93,23,0,0.5985810906919149,209.22836976843573,162.4140417663605,23,58,0.5153640342895076,194.6697274581753,147.49862472373368,0.05,704.0708562464154,66.0,1.0,1408.1417124928305,1.0,1408.1417124928305,,,,,,,,,,,,,,,,,,,,,,,,,
results\scientific_validation\FINAL_grouping_sensitivity_5x5\PHRR\scaffold\formulation\without_BDE\PHRR_outer_fold_metrics.csv,PHRR,1,scaffold,formulation,baseline_inclusive,0,basic,0,compact,330.0,234,234,GBDT,0.6316274431596056,-217.0833738376089,324,82,87,20,0,0.5657604966534358,220.9424615831049,172.72185427447135,26,56,0.513136770746977,208.391148665659,160.45383926761133,0.05,338.445952413309,65.0,0.8902439024390244,676.891904826618,0.9107142857142856,676.891904826618,,,,,,,,,,,,,,,,,,,,,,,,,
results\scientific_validation\FINAL_grouping_sensitivity_5x5\PHRR\scaffold\formulation\without_BDE\PHRR_outer_fold_metrics.csv,PHRR,2,scaffold,formulation,baseline_inclusive,0,basic,0,compact,330.0,248,248,SoftVote,0.6132870307715217,-225.88942732454765,325,81,86,21,0,0.4950193567099078,210.3373386218169,162.4504643163175,23,58,0.2781274987235689,201.1671928113488,153.94429084949547,0.05,554.1839186842542,65.0,0.9876543209876544,1108.3678373685086,0.9827586206896552,1108.3678373685086,,,,,,,,,,,,,,,,,,,,,,,,,
results\scientific_validation\FINAL_grouping_sensitivity_5x5\PHRR\scaffold\formulation\without_BDE\PHRR_outer_fold_metrics.csv,PHRR,3,scaffold,formulation,baseline_inclusive,0,basic,0,compact,330.0,249,249,ExtraTrees,0.6006421027563368,-222.29201874130464,325,81,85,22,0,0.6577424171921559,210.4120655019529,156.45054558849984,21,60,0.722883612411924,167.97331938742573,123.22038692300572,0.05,501.6673029269909,65.0,0.9629629629629628,1003.334605853982,1.0,1003.334605853982,,,,,,,,,,,,,,,,,,,,,,,,,
results\scientific_validation\FINAL_grouping_sensitivity_5x5\PHRR\scaffold\formulation\without_BDE\PHRR_outer_fold_metrics.csv,PHRR,4,scaffold,formulation,baseline_inclusive,0,basic,0,compact,330.0,254,254,SoftVote,0.6020599425862302,-229.179304019097,325,81,85,22,0,0.7917676255739583,141.5923622488126,114.03822948988297,23,58,0.7634150200649379,130.56346936478084,106.88780450108504,0.05,612.624322654807,65.0,1.0,1225.2486453096135,1.0,1225.248645309614,,,,,,,,,,,,,,,,,,,,,,,,,
results\scientific_validation\FINAL_grouping_sensitivity_5x5\PHRR\scaffold\formulation\without_BDE\PHRR_outer_fold_metrics.csv,PHRR,5,scaffold,formulation,baseline_inclusive,0,basic,0,compact,330.0,244,244,GBDT,0.6383925641204369,-197.9643166267632,325,81,85,22,0,0.6049156982302504,271.7223236347172,198.83770170507736,21,60,0.701628766512282,220.19110690855592,171.4620224681307,0.05,501.6674879623015,65.0,0.9382716049382716,1003.334975924603,0.9666666666666668,1003.3349759246032,,,,,,,,,,,,,,,,,,,,,,,,,
