Record_ID,FR_main,FR_co,Curing_Agent,Preparation_Method,Preparation_Method_num,Synergy_flag(single=0&synergy=1),Synergy_type,Main_FR_fraction,Co_FR_fraction,SMILES_main,SMILES_co,SMILES_Curing_Agent,Loading_total_FR wt%,P_content wt%,N_content wt%,S_content wt%,B_content wt%,Si_content wt%,N/P ratio,S/P ratio,B/P ratio,Si/P ratio,Has_P,Has_N,Has_S,Has_B,Has_Si,CuringAgent_Has_N,CuringAgent_Has_S,CuringAgent_Has_P,CuringAgent_Has_B,CuringAgent_Has_F,CuringAgent_Has_Cl,Cure_Temp_Max,LOI_Thickness_mm,LOI,EP_matrix_LOI,Delta_LOI,UL94_Thickness_mm,UL94,UL94_num,Cone_Thickness_mm,Cone_flux_kW_m2,PHRR_kw_㎡,EP_matrix_PHRR,Delta_PHRR,THR_MJ_㎡,EP_matrix_THR,Delta_THR,Tg_℃,EP_matrix_Tg,Delta_Tg,Char_yield_％_700C,EP_matrix_CY,Delta_CY,TS_MPa,EP_matrix_TS,Delta_TS,FS_MPa,EP_matrix_FS,Delta_FS,FR_main_BDE_Kcal/mol,FR_main_BDE_KJ/mol,BDE_Type,Reference,pred_Canonical_SMILES,pred_Bond_Type,pred_selected_model_task,pred_selected_model_name,pred_selected_target_mode,pred_selected_k_best,pred_BDE_pred_kJ_mol,pred_BDE_pred_std_kJ_mol,pred_confidence_note,pred_prediction_agreement_note,pred_pcpn_alltypes_abs_diff_kJ_mol,pred_BDE_pred_pc_pn_kJ_mol,pred_BDE_pred_pc_pn_std_kJ_mol,pred_BDE_model_pc_pn,pred_BDE_target_mode_pc_pn,pred_BDE_k_best_pc_pn,FR_main_BDE_pred_kJ_mol,FR_main_BDE_pred_std_kJ_mol,FR_main_BDE_model_task,FR_main_BDE_model_name,FR_main_BDE_target_mode,FR_main_BDE_k_best,FR_main_BDE_confidence_note,FR_main_BDE_prediction_agreement_note,FR_main_BDE_pcpn_alltypes_diff_kJ_mol,FR_main_BDE_pc_pn_pred_kJ_mol,FR_main_BDE_pc_pn_pred_std_kJ_mol,FR_main_BDE_final_kJ_mol,FR_main_BDE_available,FR_main_BDE_source,FR_main_BDE_low_confidence
DOPO_EP_0257,DOPO-VTS,,DDM,DOPO-based (additive),0,0,Neat EP,100.00%,0.00%,CO[Si](OC)(OC)CCP1(C2=C(C3=C(O1)C=CC=C3)C=CC=C2)=O,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9068,1,0,0,0,1,1,0,0,0,0,0,150.0,3.0,22.0,22.0,0.0,3.0,NR,0,,,,,,,,,,,,,,,,,,,,,,,,http://dx.doi.org/10.1016/j.matchemphys.2013.11.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,missing,1
DOPO_EP_0258,DOPO-VTS,,DDM,DOPO-based (additive),0,0,P-only,100.00%,0.00%,CO[Si](OC)(OC)CCP1(C2=C(C3=C(O1)C=CC=C3)C=CC=C2)=O,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,10.0,1.24,0.0,0.0,0.0,0.7707,0.0,0.0,0.0,0.9068,1,0,0,0,1,1,0,0,0,0,0,150.0,3.0,29.0,22.0,7.0,3.0,V-2,1,,,,,,,,,,,,,,,,,,,,,84.6,354.0,P_C,http://dx.doi.org/10.1016/j.matchemphys.2013.11.029,CO[Si](CCP1(=O)Oc2ccccc2-c2ccccc21)(OC)OC,P-C,pc_pn,SoftVote_local,raw,1200.0,353.815336299316,0.5468856309819743,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,353.815336299316,0.5468856309819743,SoftVote_local,raw,1200.0,353.815336299316,0.5468856309819743,pc_pn,SoftVote_local,raw,1200.0,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,353.815336299316,0.5468856309819743,354.0,1,measured_or_original,0
DOPO_EP_0259,DOPO-VTS,TGIC-KH,DDM,DOPO-based (additive),0,1,P-N-Si,80.00%,20.00%,CO[Si](OC)(OC)CCP1(C2=C(C3=C(O1)C=CC=C3)C=CC=C2)=O,CCO[Si](OCC)(OCC)CCCNCC(O)CN1C(N(C(N(C1=O)CC(O)CNCCC[Si](OCC)(OCC)OCC)=O)CC(O)CNCCC[Si](OCC)(OCC)OCC)=O,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,11.65,0.99,0.2545,0.0,0.0,1.1529,0.2571,0.0,0.0,1.1645,1,1,0,0,1,1,0,0,0,0,0,150.0,3.0,29.5,22.0,7.5,3.0,V-0,3,,,,,,,,,,,,,,,,,,,,,84.6,354.0,P_C,http://dx.doi.org/10.1016/j.matchemphys.2013.11.029,CO[Si](CCP1(=O)Oc2ccccc2-c2ccccc21)(OC)OC,P-C,pc_pn,SoftVote_local,raw,1200.0,353.815336299316,0.5468856309819743,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,353.815336299316,0.5468856309819743,SoftVote_local,raw,1200.0,353.815336299316,0.5468856309819743,pc_pn,SoftVote_local,raw,1200.0,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,353.815336299316,0.5468856309819743,354.0,1,measured_or_original,0
DOPO_EP_0260,DOPO-VTS,TGIC-KH,DDM,DOPO-based (additive),0,1,P-N-Si,60.00%,40.00%,CO[Si](OC)(OC)CCP1(C2=C(C3=C(O1)C=CC=C3)C=CC=C2)=O,CCO[Si](OCC)(OCC)CCCNCC(O)CN1C(N(C(N(C1=O)CC(O)CNCCC[Si](OCC)(OCC)OCC)=O)CC(O)CNCCC[Si](OCC)(OCC)OCC)=O,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,8.71,0.74,0.5074,0.0,0.0,1.1797,0.6856,0.0,0.0,1.5942,1,1,0,0,1,1,0,0,0,0,0,150.0,3.0,28.0,22.0,6.0,3.0,V-2,1,,,,,,,,,,,,,,,,,,,,,84.6,354.0,P_C,http://dx.doi.org/10.1016/j.matchemphys.2013.11.029,CO[Si](CCP1(=O)Oc2ccccc2-c2ccccc21)(OC)OC,P-C,pc_pn,SoftVote_local,raw,1200.0,353.815336299316,0.5468856309819743,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,353.815336299316,0.5468856309819743,SoftVote_local,raw,1200.0,353.815336299316,0.5468856309819743,pc_pn,SoftVote_local,raw,1200.0,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,353.815336299316,0.5468856309819743,354.0,1,measured_or_original,0
DOPO_EP_0261,DOPO-VTS,TGIC-KH,DDM,DOPO-based (additive),0,1,P-N-Si,40.00%,60.00%,CO[Si](OC)(OC)CCP1(C2=C(C3=C(O1)C=CC=C3)C=CC=C2)=O,CCO[Si](OCC)(OCC)CCCNCC(O)CN1C(N(C(N(C1=O)CC(O)CNCCC[Si](OCC)(OCC)OCC)=O)CC(O)CNCCC[Si](OCC)(OCC)OCC)=O,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,5.88,0.5,0.7714,0.0,0.0,1.2267,1.5427,0.0,0.0,2.4534,1,1,0,0,1,1,0,0,0,0,0,150.0,3.0,27.0,22.0,5.0,3.0,NR,0,,,,,,,,,,,,,,,,,,,,,84.6,354.0,P_C,http://dx.doi.org/10.1016/j.matchemphys.2013.11.029,CO[Si](CCP1(=O)Oc2ccccc2-c2ccccc21)(OC)OC,P-C,pc_pn,SoftVote_local,raw,1200.0,353.815336299316,0.5468856309819926,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,353.815336299316,0.5468856309819926,SoftVote_local,raw,1200.0,353.815336299316,0.5468856309819926,pc_pn,SoftVote_local,raw,1200.0,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,353.815336299316,0.5468856309819926,354.0,1,measured_or_original,0
DOPO_EP_0262,DMBT,,DDM,DOPO-based (additive),0,0,Neat EP,100.00%,0.00%,O=P(C1=C2C=CC=C1)(SC3=NC4=C(S3)C=CC=C4)OC5=C2C=CC=C5,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.452218,2.070575,0.0,0.0,1,1,1,0,0,1,0,0,0,0,0,150.0,3.2,25.2,25.2,0.0,3.2,NR,0,3.0,35.0,1140.0,1140.0,0.0,76.0,76.0,0.0,167.0,167.0,0.0,,,,70.2,70.2,0.0,94.0,94.0,0.0,,,,https://doi.org/10.1016/j.compositesb.2019.03.052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,missing,1
DOPO_EP_0263,DMBT,,DDM,DOPO-based (additive),0,1,P-N-S,100.00%,0.00%,O=P(C1=C2C=CC=C1)(SC3=NC4=C(S3)C=CC=C4)OC5=C2C=CC=C5,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,7.5,0.61,0.276,1.263,0.0,0.0,0.452218,2.070575,0.0,0.0,1,1,1,0,0,1,0,0,0,0,0,150.0,3.2,32.0,25.2,6.800000000000001,3.2,V-1,2,3.0,35.0,,,,,,,,,,,,,,,,,,,62.4,261.1,P_S,https://doi.org/10.1016/j.compositesb.2019.03.052,O=P1(Sc2nc3ccccc3s2)Oc2ccccc2-c2ccccc21,P-S,,,,,,,No suitable model was available for this bond type.,Only one suitable model prediction is available.,,327.72157010433784,0.8444571354832204,SoftVote_local,raw,1200.0,,,,,,,No suitable model was available for this bond type.,Only one suitable model prediction is available.,,327.72157010433784,0.8444571354832204,261.1,1,measured_or_original,1
DOPO_EP_0264,DMBT,,DDM,DOPO-based (additive),0,1,P-N-S,100.00%,0.00%,O=P(C1=C2C=CC=C1)(SC3=NC4=C(S3)C=CC=C4)OC5=C2C=CC=C5,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,10.0,0.813,0.368,1.683,0.0,0.0,0.452218,2.070575,0.0,0.0,1,1,1,0,0,1,0,0,0,0,0,150.0,3.2,33.5,25.2,8.3,3.2,V-1,2,3.0,35.0,524.0,1140.0,-616.0,71.0,76.0,-5.0,139.0,167.0,-28.0,,,,82.2,70.2,12.0,122.2,94.0,28.200000000000003,62.4,261.1,P_S,https://doi.org/10.1016/j.compositesb.2019.03.052,O=P1(Sc2nc3ccccc3s2)Oc2ccccc2-c2ccccc21,P-S,,,,,,,No suitable model was available for this bond type.,Only one suitable model prediction is available.,,327.72157010433784,0.8444571354832059,SoftVote_local,raw,1200.0,,,,,,,No suitable model was available for this bond type.,Only one suitable model prediction is available.,,327.72157010433784,0.8444571354832059,261.1,1,measured_or_original,1
DOPO_EP_0265,DMBT,,DDM,DOPO-based (additive),0,1,P-N-S,100.00%,0.00%,O=P(C1=C2C=CC=C1)(SC3=NC4=C(S3)C=CC=C4)OC5=C2C=CC=C5,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,12.5,1.016,0.459,2.104,0.0,0.0,0.452218,2.070575,0.0,0.0,1,1,1,0,0,1,0,0,0,0,0,150.0,3.2,30.3,25.2,5.100000000000001,3.2,V-1,2,3.0,35.0,,,,,,,,,,,,,,,,,,,62.4,261.1,P_S,https://doi.org/10.1016/j.compositesb.2019.03.052,O=P1(Sc2nc3ccccc3s2)Oc2ccccc2-c2ccccc21,P-S,,,,,,,No suitable model was available for this bond type.,Only one suitable model prediction is available.,,327.72157010433784,0.8444571354832204,SoftVote_local,raw,1200.0,,,,,,,No suitable model was available for this bond type.,Only one suitable model prediction is available.,,327.72157010433784,0.8444571354832204,261.1,1,measured_or_original,1
DOPO_EP_0266,DSOC,,BF3·MEA,DOPO-based (reactive),1,0,Neat EP,100.00%,0.00%,CCC1(C(P2(C3=C(C4=C(O2)C=CC=C4)C=CC=C3)=O)O)COC5(OCC(CO5)(C(P6(C7=C(C8=C(O6)C=CC=C8)C=CC=C7)=O)O)CC)OC1,,CCN.F[B-](F)F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,1,0,150.0,,19.9,19.9,0.0,,NR,0,,,,,,,,,,,,,,,56.7,56.7,0.0,,,,,,,https://doi.org/10.1080/15685551.2015.1070501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,missing,1
DOPO_EP_0267,DSOC,,BF3·MEA,DOPO-based (reactive),1,0,P-only,100.00%,0.00%,CCC1(C(P2(C3=C(C4=C(O2)C=CC=C4)C=CC=C3)=O)O)COC5(OCC(CO5)(C(P6(C7=C(C8=C(O6)C=CC=C8)C=CC=C7)=O)O)CC)OC1,,CCN.F[B-](F)F,5.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,1,0,150.0,,21.5,19.9,1.6000000000000014,,NR,0,,,,,,,,,,,,,,,55.1,56.7,-1.6000000000000014,,,,74.9,313.4,P_C,https://doi.org/10.1080/15685551.2015.1070501,CCC1(C(O)P2(=O)Oc3ccccc3-c3ccccc32)COC2(OC1)OCC(CC)(C(O)P1(=O)Oc3ccccc3-c3ccccc31)CO2,P-C,pc_pn,SoftVote_local,raw,1200.0,310.77823997195566,0.4399634656356849,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,310.77823997195566,0.4399634656356849,SoftVote_local,raw,1200.0,310.77823997195566,0.4399634656356849,pc_pn,SoftVote_local,raw,1200.0,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,310.77823997195566,0.4399634656356849,313.4,1,measured_or_original,0
DOPO_EP_0268,DSOC,,BF3·MEA,DOPO-based (reactive),1,0,P-only,100.00%,0.00%,CCC1(C(P2(C3=C(C4=C(O2)C=CC=C4)C=CC=C3)=O)O)COC5(OCC(CO5)(C(P6(C7=C(C8=C(O6)C=CC=C8)C=CC=C7)=O)O)CC)OC1,,CCN.F[B-](F)F,10.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,1,0,150.0,,26.7,19.9,6.800000000000001,,V-1,2,,,,,,,,,,,,,,,53.4,56.7,-3.3000000000000043,,,,74.9,313.4,P_C,https://doi.org/10.1080/15685551.2015.1070501,CCC1(C(O)P2(=O)Oc3ccccc3-c3ccccc32)COC2(OC1)OCC(CC)(C(O)P1(=O)Oc3ccccc3-c3ccccc31)CO2,P-C,pc_pn,SoftVote_local,raw,1200.0,310.7782399719557,0.4399634656356868,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,310.7782399719557,0.4399634656356868,SoftVote_local,raw,1200.0,310.7782399719557,0.4399634656356868,pc_pn,SoftVote_local,raw,1200.0,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,310.7782399719557,0.4399634656356868,313.4,1,measured_or_original,0
DOPO_EP_0269,DSOC,,BF3·MEA,DOPO-based (reactive),1,0,P-only,100.00%,0.00%,CCC1(C(P2(C3=C(C4=C(O2)C=CC=C4)C=CC=C3)=O)O)COC5(OCC(CO5)(C(P6(C7=C(C8=C(O6)C=CC=C8)C=CC=C7)=O)O)CC)OC1,,CCN.F[B-](F)F,15.0,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,1,0,150.0,,28.6,19.9,8.700000000000003,,V-0,3,,,,,,,,,,,,,,,49.9,56.7,-6.800000000000004,,,,74.9,313.4,P_C,https://doi.org/10.1080/15685551.2015.1070501,CCC1(C(O)P2(=O)Oc3ccccc3-c3ccccc32)COC2(OC1)OCC(CC)(C(O)P1(=O)Oc3ccccc3-c3ccccc31)CO2,P-C,pc_pn,SoftVote_local,raw,1200.0,310.77823997195566,0.4399634656356698,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,310.77823997195566,0.4399634656356698,SoftVote_local,raw,1200.0,310.77823997195566,0.4399634656356698,pc_pn,SoftVote_local,raw,1200.0,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,310.77823997195566,0.4399634656356698,313.4,1,measured_or_original,0
DOPO_EP_0270,DSOC,,BF3·MEA,DOPO-based (reactive),1,0,P-only,100.00%,0.00%,CCC1(C(P2(C3=C(C4=C(O2)C=CC=C4)C=CC=C3)=O)O)COC5(OCC(CO5)(C(P6(C7=C(C8=C(O6)C=CC=C8)C=CC=C7)=O)O)CC)OC1,,CCN.F[B-](F)F,20.0,1.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,1,0,150.0,,30.9,19.9,11.0,,V-0,3,,,,,,,,,,,,,,,47.3,56.7,-9.400000000000006,,,,74.9,313.4,P_C,https://doi.org/10.1080/15685551.2015.1070501,CCC1(C(O)P2(=O)Oc3ccccc3-c3ccccc32)COC2(OC1)OCC(CC)(C(O)P1(=O)Oc3ccccc3-c3ccccc31)CO2,P-C,pc_pn,SoftVote_local,raw,1200.0,310.77823997195566,0.439963465635683,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,310.77823997195566,0.439963465635683,SoftVote_local,raw,1200.0,310.77823997195566,0.439963465635683,pc_pn,SoftVote_local,raw,1200.0,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,310.77823997195566,0.439963465635683,313.4,1,measured_or_original,0
DOPO_EP_0271,DiDOPO,SiO2,D230,DOPO-based (additive),0,0,Neat EP,25.00%,75.00%,O=P1(C2=C(C3=C(O1)C=CC=C3)C=CC=C2)CC(P4(C5=CC=CC=C5C6=C(O4)C=CC=C6)=O)C7=CC=CC=C7,O=[Si]=O,CC(N)CN(CC(C)N)CC(C)N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0994,1,0,0,0,1,1,0,0,0,0,0,140.0,3.2,21.8,21.8,0.0,3.2,NR,0,6.0,50.0,1101.7,1101.7,0.0,147.7,147.7,0.0,,,,,,,,,,,,,,,,https://doi.org/10.1021/acsomega.0c05208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,missing,1
DOPO_EP_0272,DiDOPO,SiO2,D230,DOPO-based (additive),0,1,P-Si,25.00%,75.00%,O=P1(C2=C(C3=C(O1)C=CC=C3)C=CC=C2)CC(P4(C5=CC=CC=C5C6=C(O4)C=CC=C6)=O)C7=CC=CC=C7,O=[Si]=O,CC(N)CN(CC(C)N)CC(C)N,20.0,2.32,0.0,0.0,0.0,7.0117,0.0,0.0,0.0,12.0994,1,0,0,0,1,1,0,0,0,0,0,140.0,3.2,30.2,21.8,8.399999999999999,3.2,V-0,3,6.0,50.0,644.1,1101.7,-457.6,148.7,147.7,1.0,,,,,,,,,,,,,73.2,306.3,P_C,https://doi.org/10.1021/acsomega.0c05208,O=P1(CC(c2ccccc2)P2(=O)Oc3ccccc3-c3ccccc32)Oc2ccccc2-c2ccccc21,P-C,pc_pn,SoftVote_local,raw,1200.0,307.54778534342256,0.284778932296958,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,307.54778534342256,0.284778932296958,SoftVote_local,raw,1200.0,307.54778534342256,0.284778932296958,pc_pn,SoftVote_local,raw,1200.0,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,307.54778534342256,0.284778932296958,306.3,1,measured_or_original,0
DOPO_EP_0273,Trif-DOPO,,DDS,DOPO-based (additive),0,0,Neat EP,100.00%,0.00%,O=P(C1=C2C=CC=C1)(C(O)C3=CC=C(OC4=NC(OC5=CC=C(C(P6(C7=C(C8=C(O6)C=CC=C8)C=CC=C7)=O)O)C=C5)=NC(OC9=CC=C(C(P%10(C%11=C(C%12=C(O%10)C=CC=C%12)C=CC=C%11)=O)O)C=C9)=N4)C=C3)OC%13=C2C=CC=C%13,,NC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(N)C=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.452218,0.0,0.0,0.0,1,1,0,0,0,1,1,0,0,0,0,180.0,3.2,22.5,22.5,0.0,3.2,NR,0,3.0,50.0,995.0,995.0,0.0,93.3,93.3,0.0,,,,,,,,,,,,,,,,https://doi.org/10.1002/app.39709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,missing,1
DOPO_EP_0274,Trif-DOPO,,DDS,DOPO-based (additive),0,1,P-N,100.00%,0.00%,O=P(C1=C2C=CC=C1)(C(O)C3=CC=C(OC4=NC(OC5=CC=C(C(P6(C7=C(C8=C(O6)C=CC=C8)C=CC=C7)=O)O)C=C5)=NC(OC9=CC=C(C(P%10(C%11=C(C%12=C(O%10)C=CC=C%12)C=CC=C%11)=O)O)C=C9)=N4)C=C3)OC%13=C2C=CC=C%13,,NC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(N)C=C1,11.73,1.0,0.452,0.0,0.0,0.0,0.452218,0.0,0.0,0.0,1,1,0,0,0,1,1,0,0,0,0,180.0,3.2,33.9,22.5,11.399999999999999,3.2,NR,0,3.0,50.0,390.8,995.0,-604.2,70.4,93.3,-22.89999999999999,,,,,,,,,,,,,,,P_C,https://doi.org/10.1002/app.39709,O=P1(C(O)c2ccc(Oc3nc(Oc4ccc(C(O)P5(=O)Oc6ccccc6-c6ccccc65)cc4)nc(Oc4ccc(C(O)P5(=O)Oc6ccccc6-c6ccccc65)cc4)n3)cc2)Oc2ccccc2-c2ccccc21,P-C,pc_pn,SoftVote_local,raw,1200.0,289.76783406308994,0.8951591334770967,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,289.76783406308994,0.8951591334770967,SoftVote_local,raw,1200.0,289.76783406308994,0.8951591334770967,pc_pn,SoftVote_local,raw,1200.0,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,289.76783406308994,0.8951591334770967,289.76783406308994,1,predicted_by_BDE.py,0
DOPO_EP_0275,Trif-DOPO,,DDS,DOPO-based (additive),0,1,P-N,100.00%,0.00%,O=P(C1=C2C=CC=C1)(C(O)C3=CC=C(OC4=NC(OC5=CC=C(C(P6(C7=C(C8=C(O6)C=CC=C8)C=CC=C7)=O)O)C=C5)=NC(OC9=CC=C(C(P%10(C%11=C(C%12=C(O%10)C=CC=C%12)C=CC=C%11)=O)O)C=C9)=N4)C=C3)OC%13=C2C=CC=C%13,,NC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(N)C=C1,14.08,1.2,0.543,0.0,0.0,0.0,0.452218,0.0,0.0,0.0,1,1,0,0,0,1,1,0,0,0,0,180.0,3.2,36.0,22.5,13.5,3.2,V-0,3,3.0,50.0,420.7,995.0,-574.3,67.9,93.3,-25.39999999999999,,,,,,,,,,,,,,,P_C,https://doi.org/10.1002/app.39709,O=P1(C(O)c2ccc(Oc3nc(Oc4ccc(C(O)P5(=O)Oc6ccccc6-c6ccccc65)cc4)nc(Oc4ccc(C(O)P5(=O)Oc6ccccc6-c6ccccc65)cc4)n3)cc2)Oc2ccccc2-c2ccccc21,P-C,pc_pn,SoftVote_local,raw,1200.0,289.76783406308994,0.8951591334770796,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,289.76783406308994,0.8951591334770796,SoftVote_local,raw,1200.0,289.76783406308994,0.8951591334770796,pc_pn,SoftVote_local,raw,1200.0,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,289.76783406308994,0.8951591334770796,289.76783406308994,1,predicted_by_BDE.py,0
DOPO_EP_0276,DOPO,,DDS,DOPO-based (additive),0,0,P-only,100.00%,0.00%,O=P([H])(C1=C2C=CC=C1)OC3=C2C=CC=C3,,NC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(N)C=C1,8.38,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,1,0,0,0,0,180.0,3.2,31.7,22.5,9.2,3.2,V-1,2,3.0,50.0,437.2,995.0,-557.8,60.6,93.3,-32.699999999999996,,,,,,,,,,,,,84.9,355.2,P_H,https://doi.org/10.1002/app.39709,O=[PH]1Oc2ccccc2-c2ccccc21,P-H,,,,,,,No suitable model was available for this bond type.,Only one suitable model prediction is available.,,346.37890280142466,1.357935969920604,SoftVote_local,raw,1200.0,,,,,,,No suitable model was available for this bond type.,Only one suitable model prediction is available.,,346.37890280142466,1.357935969920604,355.2,1,measured_or_original,1
DOPO_EP_0277,TAD,,DDS,DOPO-based (reactive),1,0,Neat EP,100.00%,0.00%,O=P(CCCN1C(N(C(N(C1=O)CCCP2(C3=C(C4=C(O2)C=CC=C4)C=CC=C3)=O)=O)CCCP5(C6=C(C7=C(O5)C=CC=C7)C=CC=C6)=O)=O)(C8=C9C=CC=C8)OC%10=C9C=CC=C%10,,NC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(N)C=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.452218,0.0,0.0,0.0,1,1,0,0,0,1,1,0,0,0,0,180.0,3.2,22.5,22.5,0.0,3.2,NR,0,4.0,50.0,966.0,966.0,0.0,93.9,93.9,0.0,,,,,,,,,,,,,,,,http://dx.doi.org/10.1016/j.polymdegradstab.2016.09.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,missing,1
DOPO_EP_0278,TAD,,DDS,DOPO-based (reactive),1,1,P-N,100.00%,0.00%,O=P(CCCN1C(N(C(N(C1=O)CCCP2(C3=C(C4=C(O2)C=CC=C4)C=CC=C3)=O)=O)CCCP5(C6=C(C7=C(O5)C=CC=C7)C=CC=C6)=O)=O)(C8=C9C=CC=C8)OC%10=C9C=CC=C%10,,NC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(N)C=C1,6.0,0.62,0.28,0.0,0.0,0.0,0.452218,0.0,0.0,0.0,1,1,0,0,0,1,1,0,0,0,0,180.0,3.2,32.4,22.5,9.899999999999999,3.2,NR,0,4.0,50.0,691.0,966.0,-275.0,60.8,93.9,-33.10000000000001,,,,,,,,,,,,,82.9,346.9,P_C,http://dx.doi.org/10.1016/j.polymdegradstab.2016.09.014,O=c1n(CCCP2(=O)Oc3ccccc3-c3ccccc32)c(=O)n(CCCP2(=O)Oc3ccccc3-c3ccccc32)c(=O)n1CCCP1(=O)Oc2ccccc2-c2ccccc21,P-C,pc_pn,SoftVote_local,raw,1200.0,350.9353652299046,0.5309919479195319,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,350.9353652299046,0.5309919479195319,SoftVote_local,raw,1200.0,350.9353652299046,0.5309919479195319,pc_pn,SoftVote_local,raw,1200.0,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,350.9353652299046,0.5309919479195319,346.9,1,measured_or_original,0
