feature,feature_group,mean_abs_shap,mean_signed_shap,rank,outer_fold,selected_view,selected_model,selected_requested_k,selected_effective_k
main_morgan_r3_387,molecular_fingerprint,0.0011402509749776732,-0.0005274312182749971,114,5,morgan_r3,ExtraTrees,,688
main_Kappa2,other,0.0011237141770783048,-2.6038767318597367e-05,115,5,morgan_r3,ExtraTrees,,688
main_morgan_r3_55,molecular_fingerprint,0.0010585384779842066,-0.00037763048739988234,116,5,morgan_r3,ExtraTrees,,688
main_AromaticHeterocycles,other,0.0010428789369455653,0.0005561331433077833,117,5,morgan_r3,ExtraTrees,,688
main_morgan_r3_416,molecular_fingerprint,0.0010408197682689033,0.00025584927546300196,118,5,morgan_r3,ExtraTrees,,688
main_Kappa3,other,0.0010116609209373372,0.00011736073028284334,119,5,morgan_r3,ExtraTrees,,688
main_morgan_r3_163,molecular_fingerprint,0.0010020500244736787,-0.0002053726257324979,120,5,morgan_r3,ExtraTrees,,688
curing_NumHeteroAtoms,molecular_descriptor,0.0009901277807370294,-6.26620587136194e-05,121,5,morgan_r3,ExtraTrees,,688
main_FractionCSP3,molecular_descriptor,0.0009717201461769615,6.549844410140321e-05,122,5,morgan_r3,ExtraTrees,,688
B_content_wt%_sqrt,elemental_composition,0.0009442422805619168,-0.0002912274107459072,123,5,morgan_r3,ExtraTrees,,688
main_morgan_r3_119,molecular_fingerprint,0.0009307146148437557,0.0009307146148437557,124,5,morgan_r3,ExtraTrees,,688
main_morgan_r3_41,molecular_fingerprint,0.0009184681816286242,0.00013499081163429429,125,5,morgan_r3,ExtraTrees,,688
main_morgan_r3_46,molecular_fingerprint,0.0009170279514090355,-0.00027086954075461814,126,5,morgan_r3,ExtraTrees,,688
main_morgan_r3_202,molecular_fingerprint,0.0009112460786985189,-9.743492121553268e-05,127,5,morgan_r3,ExtraTrees,,688
main_morgan_r3_3,molecular_fingerprint,0.0009093352527251062,0.00032918089507811974,128,5,morgan_r3,ExtraTrees,,688
main_morgan_r3_5,molecular_fingerprint,0.0009017393756697502,0.0004578997964996588,129,5,morgan_r3,ExtraTrees,,688
main_morgan_r3_236,molecular_fingerprint,0.000888077646281131,-0.0003487007610314821,130,5,morgan_r3,ExtraTrees,,688
main_morgan_r3_66,molecular_fingerprint,0.0008837981751418529,0.0002412795314127436,131,5,morgan_r3,ExtraTrees,,688
main_morgan_r3_22,molecular_fingerprint,0.000876354595213999,0.00032697936021639325,132,5,morgan_r3,ExtraTrees,,688
main_morgan_r3_63,molecular_fingerprint,0.0008473926818103587,0.00037356046966882173,133,5,morgan_r3,ExtraTrees,,688
main_morgan_r3_286,molecular_fingerprint,0.0008328855188195344,0.0004287913254074342,134,5,morgan_r3,ExtraTrees,,688
main_morgan_r3_287,molecular_fingerprint,0.0008322185658068863,-0.00021367867127991425,135,5,morgan_r3,ExtraTrees,,688
curing_NOCount,molecular_descriptor,0.000827343968674954,-1.4166550490478495e-06,136,5,morgan_r3,ExtraTrees,,688
S_content_wt%_sq,elemental_composition,0.000801553616514923,-0.0006617772979234678,137,5,morgan_r3,ExtraTrees,,688
B_loading_real_sqrt,formulation_loading,0.000799649947463068,-0.00027296378919901244,138,5,morgan_r3,ExtraTrees,,688
main_SaturatedHeterocycles,other,0.0007830637676398825,5.53713241050601e-05,139,5,morgan_r3,ExtraTrees,,688
main_morgan_r3_194,molecular_fingerprint,0.0007777379058845529,-0.0007777379058845529,140,5,morgan_r3,ExtraTrees,,688
N/P ratio,elemental_composition,0.0007651728631730732,7.040926355679112e-05,141,5,morgan_r3,ExtraTrees,,688
curing_HeavyAtomCount,molecular_descriptor,0.0007554921125336812,-0.00014089532308549083,142,5,morgan_r3,ExtraTrees,,688
main_morgan_r3_97,molecular_fingerprint,0.0007549181218524718,0.00035760231170186386,143,5,morgan_r3,ExtraTrees,,688
main_morgan_r3_314,molecular_fingerprint,0.0007424406099355,0.00022993930160178402,144,5,morgan_r3,ExtraTrees,,688
main_morgan_r3_206,molecular_fingerprint,0.0007390569839638928,-0.00018343040750544833,145,5,morgan_r3,ExtraTrees,,688
main_morgan_r3_357,molecular_fingerprint,0.0007362580381168172,8.620949251830251e-05,146,5,morgan_r3,ExtraTrees,,688
S_content wt%,elemental_composition,0.000733901238966565,-0.0004729088154207122,147,5,morgan_r3,ExtraTrees,,688
CuringAgent_Has_S,molecular_descriptor,0.0007321751260615546,-4.571915579924099e-06,148,5,morgan_r3,ExtraTrees,,688
Si_content_wt%_sqrt,elemental_composition,0.0007256244941461884,0.0002136867598554204,149,5,morgan_r3,ExtraTrees,,688
main_SaturatedRings,molecular_descriptor,0.0007192669297959418,9.732873010954617e-05,150,5,morgan_r3,ExtraTrees,,688
main_morgan_r3_496,molecular_fingerprint,0.0007162140607844946,-0.0002090934542700673,151,5,morgan_r3,ExtraTrees,,688
main_morgan_r3_198,molecular_fingerprint,0.000715913252101927,0.0005480780323291082,152,5,morgan_r3,ExtraTrees,,688
main_morgan_r3_162,molecular_fingerprint,0.0007038146995307827,-0.00010463358237427341,153,5,morgan_r3,ExtraTrees,,688
main_morgan_r3_228,molecular_fingerprint,0.0006975745560875011,-0.0006975745560875011,154,5,morgan_r3,ExtraTrees,,688
main_morgan_r3_33,molecular_fingerprint,0.000696852095667582,-0.00010336402102986934,155,5,morgan_r3,ExtraTrees,,688
B/P_ratio_sqrt,elemental_composition,0.0006935878532052207,-0.00021451944372024128,156,5,morgan_r3,ExtraTrees,,688
curing_LogP,molecular_descriptor,0.0006932441701058184,3.318178155707427e-05,157,5,morgan_r3,ExtraTrees,,688
main_morgan_r3_210,molecular_fingerprint,0.00068715595705511,0.0004369973876652644,158,5,morgan_r3,ExtraTrees,,688
co_morgan_r3_507,molecular_fingerprint,0.0006843098635353172,-0.0006843098635353172,159,5,morgan_r3,ExtraTrees,,688
co_morgan_r3_183,molecular_fingerprint,0.0006826695771666083,-0.0004852456211041397,160,5,morgan_r3,ExtraTrees,,688
main_morgan_r3_290,molecular_fingerprint,0.0006794243325847304,9.609205867064136e-05,161,5,morgan_r3,ExtraTrees,,688
Synergy_type_P-N,other,0.0006786890068893411,-0.00011925483056194884,162,5,morgan_r3,ExtraTrees,,688
main_morgan_r3_276,molecular_fingerprint,0.0006775395398988043,0.00026507301021619416,163,5,morgan_r3,ExtraTrees,,688
main_morgan_r3_112,molecular_fingerprint,0.0006749270372336248,4.5211625085978365e-05,164,5,morgan_r3,ExtraTrees,,688
co_morgan_r3_486,molecular_fingerprint,0.0006704883710910457,-0.0006704883710910457,165,5,morgan_r3,ExtraTrees,,688
P_N_loading_ratio,formulation_loading,0.0006699682808517885,0.0002120257148582204,166,5,morgan_r3,ExtraTrees,,688
main_morgan_r3_428,molecular_fingerprint,0.0006626540261277902,0.00022182012641566623,167,5,morgan_r3,ExtraTrees,,688
main_morgan_r3_331,molecular_fingerprint,0.000652480724032848,-0.0003213635681144133,168,5,morgan_r3,ExtraTrees,,688
main_morgan_r3_361,molecular_fingerprint,0.0006422726790864884,0.000390908900594095,169,5,morgan_r3,ExtraTrees,,688
Preparation_Method_DOPO-based (reactive),curing_and_preparation,0.0006269395019324817,0.00018106397753384502,170,5,morgan_r3,ExtraTrees,,688
main_morgan_r3_489,molecular_fingerprint,0.0006243234577916864,0.0006243234577916864,171,5,morgan_r3,ExtraTrees,,688
curing_ExactMolWt,molecular_descriptor,0.0006188356752242818,4.661802756905178e-05,172,5,morgan_r3,ExtraTrees,,688
Si/P_ratio_sqrt,elemental_composition,0.0006170255887166973,0.00014965064311319842,173,5,morgan_r3,ExtraTrees,,688
main_morgan_r3_26,molecular_fingerprint,0.0006167042365383836,0.00033789639893670823,174,5,morgan_r3,ExtraTrees,,688
main_HBA,other,0.0006121096597440275,-6.917807640707313e-05,175,5,morgan_r3,ExtraTrees,,688
main_morgan_r3_309,molecular_fingerprint,0.0006049162830408425,0.00021868597882050583,176,5,morgan_r3,ExtraTrees,,688
main_morgan_r3_312,molecular_fingerprint,0.0006018018196395146,-0.0005033266502369987,177,5,morgan_r3,ExtraTrees,,688
main_morgan_r3_199,molecular_fingerprint,0.0005826117773031886,0.0002722565794062525,178,5,morgan_r3,ExtraTrees,,688
Preparation_Method_DOPO-based (additive),curing_and_preparation,0.0005796057112524187,-4.464141879842662e-05,179,5,morgan_r3,ExtraTrees,,688
curing_Kappa1,molecular_descriptor,0.0005682917703667479,-6.448194883900905e-05,180,5,morgan_r3,ExtraTrees,,688
co_morgan_r3_356,molecular_fingerprint,0.0005663512434651985,-0.0005648543814325537,181,5,morgan_r3,ExtraTrees,,688
main_morgan_r3_227,molecular_fingerprint,0.0005661976414670021,5.286294539166293e-05,182,5,morgan_r3,ExtraTrees,,688
Synergy_type_P-only,other,0.000561802381019163,0.00024094134417336152,183,5,morgan_r3,ExtraTrees,,688
curing_NumValenceElectrons,molecular_descriptor,0.0005614059532498079,3.962589595981095e-05,184,5,morgan_r3,ExtraTrees,,688
curing_BertzCT,molecular_descriptor,0.0005599087504618989,-3.34966436571449e-05,185,5,morgan_r3,ExtraTrees,,688
S/P_ratio_sqrt,elemental_composition,0.0005541590486782392,-0.00010611740620303878,186,5,morgan_r3,ExtraTrees,,688
main_morgan_r3_7,molecular_fingerprint,0.000552513563648789,0.0005172529622790497,187,5,morgan_r3,ExtraTrees,,688
main_morgan_r3_50,molecular_fingerprint,0.0005488577448898012,-0.0005488577448898012,188,5,morgan_r3,ExtraTrees,,688
main_morgan_r3_289,molecular_fingerprint,0.0005475990278687939,0.0002015607532015749,189,5,morgan_r3,ExtraTrees,,688
Co_FR_present,other,0.0005327851403279106,-0.0005176524993049093,190,5,morgan_r3,ExtraTrees,,688
main_morgan_r3_488,molecular_fingerprint,0.0005239959997326575,-0.0005239959997326575,191,5,morgan_r3,ExtraTrees,,688
main_morgan_r3_110,molecular_fingerprint,0.0005171275631634368,-0.0005171275631634368,192,5,morgan_r3,ExtraTrees,,688
curing_FractionCSP3,molecular_descriptor,0.0005162057646548768,-7.622928263343299e-05,193,5,morgan_r3,ExtraTrees,,688
main_morgan_r3_82,molecular_fingerprint,0.0005144127686614613,-0.0002932178629773969,194,5,morgan_r3,ExtraTrees,,688
main_morgan_r3_250,molecular_fingerprint,0.0005075031440983619,0.0002636627025136326,195,5,morgan_r3,ExtraTrees,,688
main_morgan_r3_131,molecular_fingerprint,0.0005030675021219762,-0.00010364734361278106,196,5,morgan_r3,ExtraTrees,,688
curing_MolWt,molecular_descriptor,0.0005020217686981708,6.78544190979046e-05,197,5,morgan_r3,ExtraTrees,,688
main_morgan_r3_98,molecular_fingerprint,0.0004979920842929174,-0.00030042500518301086,198,5,morgan_r3,ExtraTrees,,688
Has_Si,elemental_composition,0.0004959699518562072,0.0004959699518562072,199,5,morgan_r3,ExtraTrees,,688
main_morgan_r3_423,molecular_fingerprint,0.0004956413726828008,0.00013079880522752775,200,5,morgan_r3,ExtraTrees,,688
main_morgan_r3_259,molecular_fingerprint,0.000493842198071756,-0.0001833548348181087,201,5,morgan_r3,ExtraTrees,,688
N/P_ratio_sq,elemental_composition,0.0004889677552943538,0.00011058300283913521,202,5,morgan_r3,ExtraTrees,,688
main_morgan_r3_114,molecular_fingerprint,0.0004889348764807107,-0.00033368731470792074,203,5,morgan_r3,ExtraTrees,,688
main_morgan_r3_203,molecular_fingerprint,0.0004888900238300347,-0.0003114740471759111,204,5,morgan_r3,ExtraTrees,,688
co_morgan_r3_192,molecular_fingerprint,0.00048671165054808336,-0.00048671165054808336,205,5,morgan_r3,ExtraTrees,,688
main_morgan_r3_278,molecular_fingerprint,0.0004856283081166523,-0.00012476523415352615,206,5,morgan_r3,ExtraTrees,,688
main_morgan_r3_389,molecular_fingerprint,0.00048483976169429275,0.00032255389443200903,207,5,morgan_r3,ExtraTrees,,688
Preparation_Method_DOPO-based (Co-curing),molecular_descriptor,0.0004847092771051029,1.9995069281159132e-05,208,5,morgan_r3,ExtraTrees,,688
P_S_loading_product,formulation_loading,0.00048363556132885487,-0.0003665557682348068,209,5,morgan_r3,ExtraTrees,,688
co_NHOHCount,other,0.0004834551661009653,-0.0003798767369671117,210,5,morgan_r3,ExtraTrees,,688
main_morgan_r3_207,molecular_fingerprint,0.0004812041425283395,0.0004812041425283395,211,5,morgan_r3,ExtraTrees,,688
main_morgan_r3_102,molecular_fingerprint,0.00047905000593494716,-4.9601321636573246e-05,212,5,morgan_r3,ExtraTrees,,688
main_morgan_r3_321,molecular_fingerprint,0.0004751448983097205,-6.753920914634809e-05,213,5,morgan_r3,ExtraTrees,,688
main_morgan_r3_329,molecular_fingerprint,0.00047471353837480034,2.45461901678189e-06,214,5,morgan_r3,ExtraTrees,,688
main_morgan_r3_0,molecular_fingerprint,0.00047371376069268415,0.00028304536179694364,215,5,morgan_r3,ExtraTrees,,688
curing_TPSA,molecular_descriptor,0.0004674205573287634,5.9557927724540614e-05,216,5,morgan_r3,ExtraTrees,,688
main_morgan_r3_362,molecular_fingerprint,0.0004668780541329988,0.00021714257613067412,217,5,morgan_r3,ExtraTrees,,688
main_morgan_r3_485,molecular_fingerprint,0.0004610259676569701,0.00010541745903875863,218,5,morgan_r3,ExtraTrees,,688
main_morgan_r3_284,molecular_fingerprint,0.000458175722049216,0.000458175722049216,219,5,morgan_r3,ExtraTrees,,688
main_morgan_r3_242,molecular_fingerprint,0.0004537742703856258,9.794321510139997e-05,220,5,morgan_r3,ExtraTrees,,688
main_morgan_r3_385,molecular_fingerprint,0.0004532512956001097,-0.00016676975686062679,221,5,morgan_r3,ExtraTrees,,688
main_morgan_r3_476,molecular_fingerprint,0.00044780993273112326,0.00020849516410578414,222,5,morgan_r3,ExtraTrees,,688
co_morgan_r3_175,molecular_fingerprint,0.00044582098687783405,-0.00044582098687783405,223,5,morgan_r3,ExtraTrees,,688
main_morgan_r3_405,molecular_fingerprint,0.00043549950752981836,0.00021081212512819375,224,5,morgan_r3,ExtraTrees,,688
main_morgan_r3_230,molecular_fingerprint,0.0004353262893782053,-0.0001265638937977403,225,5,morgan_r3,ExtraTrees,,688
