feature,feature_group,mean_abs_shap_all_folds,mean_abs_shap_when_selected,mean_signed_shap_all_folds,mean_signed_shap_when_selected,selected_feature_frequency,top20_frequency,direction_consistency,positive_direction_fraction_when_selected,mean_rank_all_folds,folds_present,n_shap_folds
P_x_CuringAgent_Has_N,molecular_descriptor,0.012035820794691584,0.012035820794691584,-0.0014413189230519819,-0.0014413189230519819,1.0,1.0,1.0,0.0,8.2,5,5
P_loading_x_Synergy,formulation_loading,0.011713535364880713,0.011713535364880713,-0.0008256591700151899,-0.0008256591700151899,1.0,1.0,0.8,0.2,13.2,5,5
P_x_curing_LogP,molecular_descriptor,0.011005904979402726,0.011005904979402726,-0.0016699431948970593,-0.0016699431948970593,1.0,1.0,1.0,0.0,12.8,5,5
P_x_curing_AromaticRings,molecular_descriptor,0.010965772587001054,0.010965772587001054,-0.0011006305567049068,-0.0011006305567049068,1.0,1.0,0.8,0.2,7.2,5,5
P_x_curing_HBD,molecular_descriptor,0.010924584039996046,0.010924584039996046,-0.0014142471016913413,-0.0014142471016913413,1.0,1.0,0.8,0.2,7.4,5,5
Loading_x_Synergy,formulation_loading,0.008457614810918767,0.008457614810918767,-0.001084743878375835,-0.001084743878375835,1.0,1.0,0.8,0.2,9.8,5,5
Loading_total_FR_sqrt,formulation_loading,0.008690076426641873,0.008690076426641873,-0.0016399478584020813,-0.0016399478584020813,1.0,0.8,1.0,0.0,25.8,5,5
P_content_sqrt,elemental_composition,0.007872758782294329,0.007872758782294329,-0.0013043203168651477,-0.0013043203168651477,1.0,0.8,1.0,0.0,28.0,5,5
main_morgan_r3_21,molecular_fingerprint,0.007443936860260321,0.007443936860260321,-0.0010756382460723034,-0.0010756382460723034,1.0,0.8,1.0,0.0,43.0,5,5
P_loading_real_sqrt,formulation_loading,0.007222142222620893,0.007222142222620893,-0.0011362260557020722,-0.0011362260557020722,1.0,0.8,1.0,0.0,40.8,5,5
P_x_curing_RingCount,molecular_descriptor,0.0070126267853235485,0.0070126267853235485,-0.000818918686299752,-0.000818918686299752,1.0,0.8,1.0,0.0,17.8,5,5
P_x_curing_HeavyAtomCount,molecular_descriptor,0.006628218076284648,0.006628218076284648,-0.0011371647021771905,-0.0011371647021771905,1.0,0.8,1.0,0.0,18.0,5,5
P_x_curing_MolWt,molecular_descriptor,0.006276113405793864,0.006276113405793864,-0.0008893528944385265,-0.0008893528944385265,1.0,0.8,1.0,0.0,23.6,5,5
P_x_curing_RotBonds,molecular_descriptor,0.005932370966992349,0.005932370966992349,-0.0007389953203992553,-0.0007389953203992553,1.0,0.8,0.75,0.25,40.2,5,5
main_morgan_r3_128,molecular_fingerprint,0.009186094156990874,0.009186094156990874,-0.0006566603541135462,-0.0006566603541135462,1.0,0.6,1.0,0.0,47.6,5,5
Loading_total_FR wt%,formulation_loading,0.006401614999872969,0.006401614999872969,-0.0006813119356839515,-0.0006813119356839515,1.0,0.6,0.8,0.2,20.0,5,5
P_content wt%,elemental_composition,0.005815008201233948,0.005815008201233948,-0.0009325584044494372,-0.0009325584044494372,1.0,0.6,0.75,0.25,147.0,5,5
Has_P,elemental_composition,0.005528438944398002,0.005528438944398002,-0.0009844140123408476,-0.0009844140123408476,1.0,0.6,1.0,0.0,130.8,5,5
P_B_loading_sum,formulation_loading,0.011416118624248657,0.011416118624248657,-0.0014114809048391692,-0.0014114809048391692,1.0,0.4,0.6,0.4,22.2,5,5
P_S_loading_sum,formulation_loading,0.006983334618581183,0.006983334618581183,-0.0011073256983209082,-0.0011073256983209082,1.0,0.4,1.0,0.0,23.4,5,5
Synergy_flag(single=0&synergy=1),other,0.005041951662244824,0.005041951662244824,-0.0006278986227982402,-0.0006278986227982402,1.0,0.4,0.75,0.25,93.0,5,5
N_loading_real_sqrt,formulation_loading,0.004927585538373086,0.004927585538373086,-0.0009760176430841887,-0.0009760176430841887,1.0,0.4,1.0,0.0,29.8,5,5
Main_FR_fraction,formulation_loading,0.004914928433696022,0.004914928433696022,-0.0008399278956175889,-0.0008399278956175889,1.0,0.4,1.0,0.0,90.8,5,5
P_N_loading_sum,formulation_loading,0.010520926038806673,0.010520926038806673,-0.002263540144730272,-0.002263540144730272,1.0,0.2,0.8,0.2,24.0,5,5
P_x_curing_FractionCSP3,molecular_descriptor,0.008949948500346815,0.008949948500346815,-0.0005255604651243721,-0.0005255604651243721,1.0,0.2,1.0,0.0,28.4,5,5
main_LogP,molecular_descriptor,0.005832771531150599,0.005832771531150599,-0.00013235072933528408,-0.00013235072933528408,1.0,0.2,0.6,0.4,78.4,5,5
main_morgan_r3_218,molecular_fingerprint,0.005474584786358963,0.005474584786358963,-0.0007181657823728494,-0.0007181657823728494,1.0,0.2,0.8,0.2,57.4,5,5
main_TPSA,molecular_descriptor,0.005267450559359455,0.005267450559359455,-0.0007075059337384554,-0.0007075059337384554,1.0,0.2,1.0,0.0,55.2,5,5
N_content wt%,elemental_composition,0.004969603822083931,0.004969603822083931,-0.0006577062019317824,-0.0006577062019317824,1.0,0.2,0.8,0.2,37.8,5,5
main_morgan_r3_363,molecular_fingerprint,0.0044345188271647604,0.0044345188271647604,-2.8845313360724392e-05,-2.8845313360724392e-05,1.0,0.2,0.6,0.4,64.6,5,5
Loading_total_FR_sq,formulation_loading,0.00434390037331603,0.00434390037331603,-0.0007697010234098224,-0.0007697010234098224,1.0,0.2,1.0,0.0,33.2,5,5
P_x_curing_TPSA,molecular_descriptor,0.004331835501956973,0.004331835501956973,-0.000676015971998223,-0.000676015971998223,1.0,0.2,0.8,0.2,39.2,5,5
main_BertzCT,other,0.003460746952805918,0.003460746952805918,-0.00056684602713884,-0.00056684602713884,1.0,0.2,0.8,0.2,77.6,5,5
main_morgan_r3_133,molecular_fingerprint,0.0029642521336529807,0.0029642521336529807,-0.00048716170205203235,-0.00048716170205203235,1.0,0.2,1.0,0.0,91.6,5,5
Preparation_Method_DOPO-based (Additive + Secondary Crosslinking),curing_and_preparation,0.0026212544473652026,0.0026212544473652026,-0.0012114904115364084,-0.0012114904115364084,1.0,0.2,1.0,0.0,130.8,5,5
main_morgan_r3_1,molecular_fingerprint,0.0025954658784642973,0.0025954658784642973,-0.00031268376429607284,-0.00031268376429607284,1.0,0.2,0.75,0.25,73.8,5,5
main_RotBonds,other,0.0024311908435035775,0.0024311908435035775,-0.00017375495320039367,-0.00017375495320039367,1.0,0.2,0.8,0.2,82.6,5,5
main_morgan_r3_82,molecular_fingerprint,0.001641119893686298,0.001641119893686298,-0.0001752009114332554,-0.0001752009114332554,1.0,0.2,0.6,0.4,184.2,5,5
Main_FR_present,other,0.004850428857296872,0.00606303607162109,-0.0007302285251004024,-0.0009127856563755029,0.8,0.2,0.6666666666666666,0.3333333333333333,177.2,4,5
P_loading_real,formulation_loading,0.004531374486556323,0.004531374486556323,-0.0005307735584052229,-0.0005307735584052229,1.0,0.0,0.6,0.6,32.6,5,5
P_Si_loading_sum,formulation_loading,0.00443074388206363,0.00443074388206363,-0.0012280463203337704,-0.0012280463203337704,1.0,0.0,1.0,0.0,31.8,5,5
P_Si_loading_ratio,formulation_loading,0.004146336005335949,0.004146336005335949,-0.0007829632325557299,-0.0007829632325557299,1.0,0.0,0.8,0.2,35.8,5,5
P_content_log,elemental_composition,0.004009946532360783,0.004009946532360783,-0.00019343448745831146,-0.00019343448745831146,1.0,0.0,0.6,0.6,41.6,5,5
P_x_curing_HBA,molecular_descriptor,0.003882435484768487,0.003882435484768487,-0.000377957420774166,-0.000377957420774166,1.0,0.0,0.8,0.2,36.2,5,5
main_morgan_r3_183,molecular_fingerprint,0.003881977933256285,0.003881977933256285,-5.787229222192465e-06,-5.787229222192465e-06,1.0,0.0,0.6,0.6,34.8,5,5
P_B_loading_ratio,formulation_loading,0.003858572242541843,0.003858572242541843,-0.0007228032698601748,-0.0007228032698601748,1.0,0.0,0.8,0.2,47.6,5,5
P_S_loading_ratio,formulation_loading,0.0035246384066939225,0.0035246384066939225,-0.0005851533500390191,-0.0005851533500390191,1.0,0.0,0.6,0.4,42.0,5,5
P_content_sq,elemental_composition,0.0033932535521950325,0.0033932535521950325,-0.0005320010344182883,-0.0005320010344182883,1.0,0.0,0.8,0.2,46.6,5,5
N_content_wt%_sqrt,elemental_composition,0.003366800726993842,0.003366800726993842,-0.00062970369089884,-0.00062970369089884,1.0,0.0,0.6,0.4,43.0,5,5
P_N_loading_product,formulation_loading,0.0032340854291829256,0.0032340854291829256,-0.0005303760353580876,-0.0005303760353580876,1.0,0.0,0.8,0.2,45.6,5,5
curing_morgan_r3_39,molecular_fingerprint,0.0030172637931508125,0.0030172637931508125,-0.00020452367512888104,-0.00020452367512888104,1.0,0.0,0.5,0.5,112.8,5,5
main_morgan_r3_341,molecular_fingerprint,0.0030169933679139328,0.0030169933679139328,-0.00026827701686122214,-0.00026827701686122214,1.0,0.0,0.6,0.4,54.2,5,5
N_loading_real,formulation_loading,0.0029336274311790277,0.0029336274311790277,-0.0005582607241911258,-0.0005582607241911258,1.0,0.0,0.8,0.2,47.4,5,5
N_content_wt%_sq,elemental_composition,0.002796204858324783,0.002796204858324783,-0.0003303463224979224,-0.0003303463224979224,1.0,0.0,0.8,0.2,62.0,5,5
main_BalabanJ,other,0.0026131936654138154,0.0026131936654138154,-0.0002614102635141118,-0.0002614102635141118,1.0,0.0,0.6,0.4,53.6,5,5
main_morgan_r3_80,molecular_fingerprint,0.0024817147813228253,0.0024817147813228253,8.346037292823651e-05,8.346037292823651e-05,1.0,0.0,0.5,0.5,95.0,5,5
main_morgan_r3_219,molecular_fingerprint,0.002480253767780121,0.002480253767780121,-0.00013902384221036945,-0.00013902384221036945,1.0,0.0,0.8,0.2,52.0,5,5
main_AromaticRings,molecular_descriptor,0.002477152252650396,0.002477152252650396,-0.0005314074333500952,-0.0005314074333500952,1.0,0.0,1.0,0.0,63.2,5,5
P_loading_real_sq,formulation_loading,0.0024158754553944245,0.0024158754553944245,-0.0002468460348508111,-0.0002468460348508111,1.0,0.0,0.5,0.5,71.8,5,5
curing_morgan_r3_80,molecular_fingerprint,0.0023963195747369248,0.0023963195747369248,-0.00020754686283191694,-0.00020754686283191694,1.0,0.0,0.75,0.25,175.4,5,5
main_morgan_r3_326,molecular_fingerprint,0.0023405399496890236,0.0023405399496890236,-0.0006043127225354079,-0.0006043127225354079,1.0,0.0,1.0,0.0,126.2,5,5
main_NumHeteroAtoms,molecular_descriptor,0.0022133222208881383,0.0022133222208881383,-0.0001849208373078447,-0.0001849208373078447,1.0,0.0,0.8,0.2,60.6,5,5
main_HBA,other,0.002148154745426335,0.002148154745426335,-7.326714306759725e-05,-7.326714306759725e-05,1.0,0.0,0.8,0.2,88.0,5,5
main_morgan_r3_79,molecular_fingerprint,0.0021397721677810714,0.0021397721677810714,0.00017548933798717893,0.00017548933798717893,1.0,0.0,0.8,0.8,123.2,5,5
main_Kappa2,other,0.002113226373891871,0.002113226373891871,1.926847191542441e-06,1.926847191542441e-06,1.0,0.0,0.6,0.4,75.4,5,5
curing_morgan_r3_138,molecular_fingerprint,0.00202690314454422,0.00202690314454422,-0.00012062363417619882,-0.00012062363417619882,1.0,0.0,0.75,0.25,182.8,5,5
Has_N,elemental_composition,0.002018431129359385,0.002018431129359385,-0.00014563055829270525,-0.00014563055829270525,1.0,0.0,0.5,0.5,175.6,5,5
main_morgan_r3_314,molecular_fingerprint,0.001971126525297376,0.001971126525297376,-0.0005159633200920285,-0.0005159633200920285,1.0,0.0,0.75,0.25,143.4,5,5
main_MolMR,other,0.001945867903433348,0.001945867903433348,-0.00026402601511457734,-0.00026402601511457734,1.0,0.0,1.0,0.0,65.6,5,5
main_AliphaticRings,molecular_descriptor,0.001847883055575112,0.001847883055575112,-0.0002107501539416779,-0.0002107501539416779,1.0,0.0,0.8,0.2,78.6,5,5
main_Kappa3,other,0.00183535174809153,0.00183535174809153,-9.511523107519503e-05,-9.511523107519503e-05,1.0,0.0,0.6,0.4,85.8,5,5
main_morgan_r3_469,molecular_fingerprint,0.0018007300736689502,0.0018007300736689502,-0.0007118276217982491,-0.0007118276217982491,1.0,0.0,0.6,0.4,149.4,5,5
main_morgan_r3_290,molecular_fingerprint,0.0017572331326651993,0.0017572331326651993,-0.00024046718717592083,-0.00024046718717592083,1.0,0.0,0.6,0.6,95.8,5,5
main_NOCount,other,0.0017218049903162801,0.0017218049903162801,-9.816571703495503e-05,-9.816571703495503e-05,1.0,0.0,0.6,0.4,76.4,5,5
main_FractionCSP3,molecular_descriptor,0.001710687143198096,0.001710687143198096,-0.00031253273124673213,-0.00031253273124673213,1.0,0.0,0.6,0.4,128.4,5,5
main_morgan_r3_121,molecular_fingerprint,0.001705913351170434,0.001705913351170434,-0.0003544000082265545,-0.0003544000082265545,1.0,0.0,0.75,0.25,107.0,5,5
main_morgan_r3_5,molecular_fingerprint,0.001666600007346588,0.001666600007346588,0.0004815433403642172,0.0004815433403642172,1.0,0.0,0.6,0.4,97.2,5,5
curing_HBA,molecular_descriptor,0.0016404286830614383,0.0016404286830614383,-0.00019073760541604733,-0.00019073760541604733,1.0,0.0,1.0,0.0,185.6,5,5
N_loading_real_sq,formulation_loading,0.0016318475667611934,0.0016318475667611934,-0.00031007838930997074,-0.00031007838930997074,1.0,0.0,0.8,0.2,79.8,5,5
curing_NOCount,molecular_descriptor,0.0015978312234708359,0.0015978312234708359,-0.00011469861966152842,-0.00011469861966152842,1.0,0.0,0.75,0.25,164.2,5,5
main_morgan_r3_414,molecular_fingerprint,0.0015741444563923544,0.0015741444563923544,-0.0003056013239252639,-0.0003056013239252639,1.0,0.0,0.5,0.5,163.0,5,5
main_morgan_r3_322,molecular_fingerprint,0.0014969844123616477,0.0014969844123616477,2.282434050487007e-05,2.282434050487007e-05,1.0,0.0,0.8,0.2,81.2,5,5
main_morgan_r3_182,molecular_fingerprint,0.0014910714690646151,0.0014910714690646151,-0.00013241110485571515,-0.00013241110485571515,1.0,0.0,0.5,0.5,138.8,5,5
main_RingCount,molecular_descriptor,0.0014342592305917183,0.0014342592305917183,-0.0001045042847361728,-0.0001045042847361728,1.0,0.0,0.5,0.5,99.4,5,5
main_AromaticCarbocycles,other,0.0014294786727336649,0.0014294786727336649,-0.00019250883376585714,-0.00019250883376585714,1.0,0.0,0.8,0.2,92.6,5,5
Synergy_type_P-N,other,0.0014294267278104752,0.0014294267278104752,-5.81763971534378e-05,-5.81763971534378e-05,1.0,0.0,0.5,0.5,106.4,5,5
main_Kappa1,other,0.0013850960898135634,0.0013850960898135634,-7.925805614748336e-05,-7.925805614748336e-05,1.0,0.0,0.6,0.4,101.2,5,5
main_MolWt,molecular_descriptor,0.0013788414067308148,0.0013788414067308148,-0.00020232521067111803,-0.00020232521067111803,1.0,0.0,1.0,0.0,96.0,5,5
curing_NumHeteroAtoms,molecular_descriptor,0.0013514024656775896,0.0013514024656775896,-0.00016237893875222664,-0.00016237893875222664,1.0,0.0,0.75,0.25,208.8,5,5
main_morgan_r3_135,molecular_fingerprint,0.001348489224728194,0.001348489224728194,-0.0002105378059788967,-0.0002105378059788967,1.0,0.0,1.0,0.0,137.6,5,5
main_NumValenceElectrons,other,0.0013433215555941937,0.0013433215555941937,-0.00023110226677113248,-0.00023110226677113248,1.0,0.0,0.75,0.25,101.4,5,5
main_LabuteASA,other,0.0013246107532192436,0.0013246107532192436,-0.00016975505926519,-0.00016975505926519,1.0,0.0,0.75,0.25,97.0,5,5
S_loading_real_sqrt,formulation_loading,0.0012708474375833097,0.0012708474375833097,-0.0004375193533444852,-0.0004375193533444852,1.0,0.0,0.8,0.2,91.4,5,5
main_morgan_r3_40,molecular_fingerprint,0.0012621332613912803,0.0012621332613912803,0.0003524408628314844,0.0003524408628314844,1.0,0.0,0.8,0.8,306.2,5,5
N/P_ratio_sqrt,elemental_composition,0.0012615396194230564,0.0012615396194230564,-0.00018482729969223005,-0.00018482729969223005,1.0,0.0,0.75,0.25,117.8,5,5
curing_Kappa1,molecular_descriptor,0.0012493549360187283,0.0012493549360187283,-0.0001426793190891623,-0.0001426793190891623,1.0,0.0,1.0,0.0,212.2,5,5
main_morgan_r3_320,molecular_fingerprint,0.001243274624286405,0.001243274624286405,-0.00015167446298231787,-0.00015167446298231787,1.0,0.0,1.0,0.0,218.6,5,5
main_morgan_r3_432,molecular_fingerprint,0.001229262846558556,0.001229262846558556,-0.00014558517668370653,-0.00014558517668370653,1.0,0.0,0.6,0.4,116.2,5,5
curing_LabuteASA,molecular_descriptor,0.0012224069970562805,0.0012224069970562805,3.5424968992636996e-05,3.5424968992636996e-05,1.0,0.0,0.75,0.25,229.4,5,5
main_ExactMolWt,molecular_descriptor,0.001173448306960467,0.001173448306960467,-0.00016526005139947227,-0.00016526005139947227,1.0,0.0,0.75,0.25,114.0,5,5
main_morgan_r3_460,molecular_fingerprint,0.0011399474214620173,0.0011399474214620173,-8.230129664024222e-07,-8.230129664024222e-07,1.0,0.0,0.75,0.75,193.6,5,5
main_morgan_r3_399,molecular_fingerprint,0.001134891555472176,0.001134891555472176,-0.0005859597217027275,-0.0005859597217027275,1.0,0.0,0.8,0.2,122.0,5,5
main_morgan_r3_204,molecular_fingerprint,0.0011010202280489253,0.0011010202280489253,-0.00010309084564956088,-0.00010309084564956088,1.0,0.0,0.75,0.25,149.0,5,5
curing_LogP,molecular_descriptor,0.0010903693860552022,0.0010903693860552022,-9.36836689465141e-05,-9.36836689465141e-05,1.0,0.0,0.5,0.5,216.8,5,5
main_HeavyAtomCount,other,0.001078952262376472,0.001078952262376472,-5.856060800855151e-05,-5.856060800855151e-05,1.0,0.0,0.5,0.5,122.8,5,5
main_morgan_r3_178,molecular_fingerprint,0.001078315023248067,0.001078315023248067,-0.00026479112333484874,-0.00026479112333484874,1.0,0.0,0.75,0.25,142.0,5,5
main_morgan_r3_387,molecular_fingerprint,0.0010695703014114157,0.0010695703014114157,3.4884192580545586e-05,3.4884192580545586e-05,1.0,0.0,0.75,0.75,177.4,5,5
main_morgan_r3_63,molecular_fingerprint,0.0010682601650621516,0.0010682601650621516,-0.0002175112947001608,-0.0002175112947001608,1.0,0.0,0.6,0.4,150.8,5,5
main_morgan_r3_425,molecular_fingerprint,0.0010641969552464855,0.0010641969552464855,8.947305573502715e-05,8.947305573502715e-05,1.0,0.0,0.5,0.5,211.6,5,5
curing_HeavyAtomCount,molecular_descriptor,0.0010211975646604557,0.0010211975646604557,8.87117701802159e-05,8.87117701802159e-05,1.0,0.0,0.5,0.5,211.8,5,5
curing_NumValenceElectrons,molecular_descriptor,0.0010042378297084253,0.0010042378297084253,7.887162613495328e-05,7.887162613495328e-05,1.0,0.0,0.75,0.75,179.8,5,5
CuringAgent_Has_S,molecular_descriptor,0.000991805159035694,0.000991805159035694,-0.00012597447569464695,-0.00012597447569464695,1.0,0.0,1.0,0.0,247.8,5,5
main_morgan_r3_94,molecular_fingerprint,0.0009824210451936442,0.0009824210451936442,-8.959745955603236e-05,-8.959745955603236e-05,1.0,0.0,0.6,0.4,140.2,5,5
main_morgan_r3_295,molecular_fingerprint,0.000965941427814722,0.000965941427814722,-1.7502682581879968e-05,-1.7502682581879968e-05,1.0,0.0,0.5,0.5,166.6,5,5
curing_morgan_r3_214,molecular_fingerprint,0.0009617215106632337,0.0009617215106632337,0.0002866665300499579,0.0002866665300499579,1.0,0.0,0.5,0.5,247.2,5,5
B_loading_real_sqrt,formulation_loading,0.0009596135702103967,0.0009596135702103967,-0.0001945667546976387,-0.0001945667546976387,1.0,0.0,0.75,0.25,112.0,5,5
UL94_Thickness_mm,test_condition,0.0009517589137002828,0.0009517589137002828,5.2843123961368455e-05,5.2843123961368455e-05,1.0,0.0,0.75,0.75,127.6,5,5
S_content wt%,elemental_composition,0.0009259798951480882,0.0009259798951480882,-0.0003208845402181086,-0.0003208845402181086,1.0,0.0,0.8,0.2,127.6,5,5
curing_FractionCSP3,molecular_descriptor,0.0009029043782736734,0.0009029043782736734,6.0654023370457505e-05,6.0654023370457505e-05,1.0,0.0,0.5,0.5,191.0,5,5
S_content_wt%_sqrt,elemental_composition,0.0008980830998904482,0.0008980830998904482,-0.0005083484550565411,-0.0005083484550565411,1.0,0.0,1.0,0.0,132.2,5,5
curing_BalabanJ,molecular_descriptor,0.000890418512897682,0.000890418512897682,-3.246492279897794e-05,-3.246492279897794e-05,1.0,0.0,0.75,0.25,244.0,5,5
curing_AromaticRings,molecular_descriptor,0.000884953822018411,0.000884953822018411,0.00023701404545754993,0.00023701404545754993,1.0,0.0,0.5,0.5,265.2,5,5
B_content_wt%_sqrt,elemental_composition,0.000883627739689337,0.000883627739689337,-0.00018995358632948158,-0.00018995358632948158,1.0,0.0,0.8,0.2,127.8,5,5
main_morgan_r3_378,molecular_fingerprint,0.000874632444655464,0.000874632444655464,-0.00011915334418451985,-0.00011915334418451985,1.0,0.0,0.5,0.5,194.4,5,5
curing_MolWt,molecular_descriptor,0.0008697814833196402,0.0008697814833196402,1.1337536412791182e-06,1.1337536412791182e-06,1.0,0.0,0.5,0.5,212.8,5,5
main_AromaticHeterocycles,other,0.0008597659621996734,0.0008597659621996734,-9.841311264939256e-05,-9.841311264939256e-05,1.0,0.0,0.75,0.25,137.2,5,5
main_morgan_r3_201,molecular_fingerprint,0.0008282514535792238,0.0008282514535792238,-4.926382917783271e-05,-4.926382917783271e-05,1.0,0.0,0.6,0.6,198.8,5,5
B/P_ratio_sqrt,elemental_composition,0.0008227971237482988,0.0008227971237482988,-0.00018343667098786736,-0.00018343667098786736,1.0,0.0,1.0,0.0,133.8,5,5
main_morgan_r3_167,molecular_fingerprint,0.0008159410831063265,0.0008159410831063265,6.401763863670941e-05,6.401763863670941e-05,1.0,0.0,0.6,0.6,197.4,5,5
S_content_wt%_sq,elemental_composition,0.0008154364658159556,0.0008154364658159556,-0.000418584230642338,-0.000418584230642338,1.0,0.0,0.8,0.2,145.4,5,5
main_morgan_r3_202,molecular_fingerprint,0.0008107009222015398,0.0008107009222015398,0.0003163571819925374,0.0003163571819925374,1.0,0.0,0.75,0.75,189.8,5,5
main_morgan_r3_227,molecular_fingerprint,0.0008043482377375196,0.0008043482377375196,2.8393051474756516e-05,2.8393051474756516e-05,1.0,0.0,0.8,0.8,192.0,5,5
main_morgan_r3_55,molecular_fingerprint,0.000799961153417436,0.000799961153417436,5.9336844665705764e-06,5.9336844665705764e-06,1.0,0.0,0.75,0.75,158.2,5,5
main_morgan_r3_116,molecular_fingerprint,0.0007989277513478259,0.0007989277513478259,-0.00015119158033064997,-0.00015119158033064997,1.0,0.0,0.6,0.4,204.0,5,5
main_morgan_r3_163,molecular_fingerprint,0.0007926187730084401,0.0007926187730084401,-0.00022957952524786676,-0.00022957952524786676,1.0,0.0,1.0,0.0,163.6,5,5
main_morgan_r3_176,molecular_fingerprint,0.0007883058361612602,0.0007883058361612602,-0.000292832592458009,-0.000292832592458009,1.0,0.0,0.75,0.25,184.0,5,5
P_N_loading_ratio,formulation_loading,0.0007840408974080549,0.0007840408974080549,-0.00016748098477136768,-0.00016748098477136768,1.0,0.0,0.6,0.6,172.2,5,5
main_morgan_r3_495,molecular_fingerprint,0.0007832461847193086,0.0007832461847193086,-3.755028145443458e-05,-3.755028145443458e-05,1.0,0.0,0.5,0.5,228.0,5,5
curing_NHOHCount,molecular_descriptor,0.0007799938699910141,0.0007799938699910141,-4.341018403093878e-05,-4.341018403093878e-05,1.0,0.0,0.75,0.25,223.2,5,5
main_morgan_r3_499,molecular_fingerprint,0.0007798033534707567,0.0007798033534707567,-7.436979710593462e-05,-7.436979710593462e-05,1.0,0.0,0.5,0.5,225.4,5,5
main_morgan_r3_90,molecular_fingerprint,0.00077086613144607,0.00077086613144607,7.07991216918121e-06,7.07991216918121e-06,1.0,0.0,0.5,0.5,174.2,5,5
S_loading_real,formulation_loading,0.0007643553543773946,0.0007643553543773946,-0.00026643205070404674,-0.00026643205070404674,1.0,0.0,0.8,0.2,134.2,5,5
curing_BertzCT,molecular_descriptor,0.0007588356536405267,0.0007588356536405267,-3.207581607463795e-05,-3.207581607463795e-05,1.0,0.0,0.75,0.25,244.8,5,5
main_morgan_r3_367,molecular_fingerprint,0.0007524129345521888,0.0007524129345521888,-5.8155084995477766e-05,-5.8155084995477766e-05,1.0,0.0,0.5,0.5,200.4,5,5
main_morgan_r3_244,molecular_fingerprint,0.0007466503311186831,0.0007466503311186831,-7.47478988313877e-05,-7.47478988313877e-05,1.0,0.0,0.75,0.25,190.0,5,5
main_morgan_r3_310,molecular_fingerprint,0.0007447870231346214,0.0007447870231346214,-0.0001595606418469932,-0.0001595606418469932,1.0,0.0,0.8,0.2,156.8,5,5
main_morgan_r3_317,molecular_fingerprint,0.000743837905008317,0.000743837905008317,8.047821712849827e-05,8.047821712849827e-05,1.0,0.0,0.75,0.75,214.6,5,5
curing_ExactMolWt,molecular_descriptor,0.0007315681932221889,0.0007315681932221889,-2.1953978761968142e-05,-2.1953978761968142e-05,1.0,0.0,0.5,0.5,224.4,5,5
curing_TPSA,molecular_descriptor,0.0007300789119199291,0.0007300789119199291,-0.00010784732918090768,-0.00010784732918090768,1.0,0.0,0.75,0.25,243.4,5,5
main_morgan_r3_26,molecular_fingerprint,0.0007248889728184143,0.0007248889728184143,0.0002143103522272036,0.0002143103522272036,1.0,0.0,0.6,0.4,138.4,5,5
main_morgan_r3_346,molecular_fingerprint,0.0007131184168518798,0.0007131184168518798,-0.0002148628941592657,-0.0002148628941592657,1.0,0.0,0.75,0.25,222.4,5,5
main_morgan_r3_331,molecular_fingerprint,0.0007073752878815209,0.0007073752878815209,-0.0003219390541510442,-0.0003219390541510442,1.0,0.0,0.75,0.25,203.4,5,5
curing_MolMR,molecular_descriptor,0.0006981891453885127,0.0006981891453885127,1.553329520064987e-05,1.553329520064987e-05,1.0,0.0,0.75,0.25,270.8,5,5
main_morgan_r3_259,molecular_fingerprint,0.0006914838182587766,0.0006914838182587766,-0.00011374468816276733,-0.00011374468816276733,1.0,0.0,0.75,0.25,215.2,5,5
main_morgan_r3_66,molecular_fingerprint,0.0006683790323613909,0.0006683790323613909,-2.2561346128992163e-05,-2.2561346128992163e-05,1.0,0.0,0.5,0.5,178.8,5,5
curing_Kappa3,molecular_descriptor,0.0006537974557944521,0.0006537974557944521,2.002490994574562e-05,2.002490994574562e-05,1.0,0.0,0.6,0.6,182.4,5,5
main_morgan_r3_33,molecular_fingerprint,0.000652016158572737,0.000652016158572737,-0.00020721670621502188,-0.00020721670621502188,1.0,0.0,0.75,0.25,159.8,5,5
S/P_ratio_sqrt,elemental_composition,0.0006510442634843688,0.0006510442634843688,-0.0002651994546891371,-0.0002651994546891371,1.0,0.0,1.0,0.0,160.6,5,5
main_morgan_r3_423,molecular_fingerprint,0.0006375752655101521,0.0006375752655101521,-6.737111864845645e-06,-6.737111864845645e-06,1.0,0.0,0.6,0.6,159.6,5,5
main_morgan_r3_109,molecular_fingerprint,0.0006345569038315276,0.0006345569038315276,-0.0003840716706568415,-0.0003840716706568415,1.0,0.0,0.6,0.4,203.6,5,5
N/P ratio,elemental_composition,0.0006274150900498548,0.0006274150900498548,2.3687848406448e-05,2.3687848406448e-05,1.0,0.0,0.5,0.5,268.2,5,5
main_morgan_r3_206,molecular_fingerprint,0.0006261778631844174,0.0006261778631844174,-2.749594662851242e-05,-2.749594662851242e-05,1.0,0.0,0.6,0.6,172.6,5,5
CuringAgent_Has_N,molecular_descriptor,0.0006179184869904632,0.0006179184869904632,6.908360740671218e-05,6.908360740671218e-05,1.0,0.0,0.5,0.5,297.2,5,5
main_morgan_r3_119,molecular_fingerprint,0.0006178384603683785,0.0006178384603683785,0.0001614790775937756,0.0001614790775937756,1.0,0.0,0.5,0.5,187.0,5,5
