feature,feature_group,mean_abs_shap,mean_signed_shap,rank,outer_fold,selected_view,selected_model,selected_requested_k,selected_effective_k
main_morgan_r3_32,molecular_fingerprint,5.2909446033027066e-05,-1.8740629151731506e-05,530,4,morgan_r3,ExtraTrees,,672
main_morgan_r3_254,molecular_fingerprint,5.182170980684003e-05,3.6999842318089616e-05,531,4,morgan_r3,ExtraTrees,,672
main_morgan_r3_267,molecular_fingerprint,5.1662541465715446e-05,-4.600278351587248e-05,532,4,morgan_r3,ExtraTrees,,672
main_morgan_r3_300,molecular_fingerprint,5.129811516073662e-05,-4.4035406038650166e-05,533,4,morgan_r3,ExtraTrees,,672
main_morgan_r3_402,molecular_fingerprint,5.1234930362700973e-05,4.2734802229284075e-05,534,4,morgan_r3,ExtraTrees,,672
co_morgan_r3_14,molecular_fingerprint,5.0772576905728776e-05,5.0772576905728776e-05,535,4,morgan_r3,ExtraTrees,,672
main_morgan_r3_418,molecular_fingerprint,5.0162485278993515e-05,1.351792034114396e-05,536,4,morgan_r3,ExtraTrees,,672
curing_morgan_r3_477,molecular_fingerprint,4.996832301028714e-05,-4.996832301028714e-05,537,4,morgan_r3,ExtraTrees,,672
main_morgan_r3_483,molecular_fingerprint,4.9858027994452604e-05,-3.464910459301665e-05,538,4,morgan_r3,ExtraTrees,,672
main_morgan_r3_288,molecular_fingerprint,4.963227569937266e-05,-6.766969046212687e-06,539,4,morgan_r3,ExtraTrees,,672
main_morgan_r3_453,molecular_fingerprint,4.9605817820482407e-05,3.149034461488201e-05,540,4,morgan_r3,ExtraTrees,,672
main_morgan_r3_174,molecular_fingerprint,4.801746430957444e-05,5.545290150771445e-06,541,4,morgan_r3,ExtraTrees,,672
co_FractionCSP3,molecular_descriptor,4.7986697351613355e-05,6.119736404394238e-06,542,4,morgan_r3,ExtraTrees,,672
main_morgan_r3_351,molecular_fingerprint,4.755416207747959e-05,3.8626470288565746e-05,543,4,morgan_r3,ExtraTrees,,672
main_morgan_r3_505,molecular_fingerprint,4.696806807343832e-05,4.476794913679151e-05,544,4,morgan_r3,ExtraTrees,,672
main_morgan_r3_427,molecular_fingerprint,4.580906834843765e-05,-3.2293387101710716e-05,545,4,morgan_r3,ExtraTrees,,672
main_morgan_r3_257,molecular_fingerprint,4.574895321120999e-05,-1.3656636651199337e-05,546,4,morgan_r3,ExtraTrees,,672
