Library_Row_ID,Candidate_ID,Candidate_Name,SMILES_raw,Canonical_SMILES,Synergy_type,Preparation_Method,Reference_ID,Source_Type,Design_Family,DOPO_Count,Linker_Type,Reactive_Group,Preparation_Type,Synthesis_Level,Molecular_Weight,Murcko_Scaffold,P_molecular_wt_pct,N_molecular_wt_pct,S_molecular_wt_pct,B_molecular_wt_pct,Si_molecular_wt_pct,Training_Duplicate,Screening_Eligible,Notes,smiles_valid,contains_DOPO,is_unique,synthesis_feasible,Exclusion_Reason,Computed_DOPO_Count,Has_P,Has_N,Has_S,Has_B,Has_Si,Preparation_Method_num,candidate_status,candidate_feasible,Public_Record,Public_Preparation_Known,Preparation_Assumption,cid,Name,Synonyms,Molecular_Formula,InChI,SMILES,InChIKey,IUPAC_Name,MeSH_Headings,Annotation_Content,Linked_BioAssays,Data_Source,Data_Source_Category,Tagged_by_PubChem,Polar_Area,Complexity,XLogP,Heavy_Atom_Count,H-Bond_Donor_Count,H-Bond_Acceptor_Count,Rotatable_Bond_Count,Exact_Mass,Monoisotopic_Mass,Charge,Covalent_Unit_Count,Isotopic_Atom_Count,Total_Atom_Stereo_Count,Defined_Atom_Stereo_Count,Undefined_Atom_Stereo_Count,Total_Bond_Stereo_Count,Defined_Bond_Stereo_Count,Undefined_Bond_Stereo_Count,Linked_PubChem_Literature_Count,Linked_PubChem_Patent_Count,Linked_PubChem_Patent_Family_Count,Annotation_Type_Count,Create_Date,Query_ID,Source_Database,Source_File,Computed_InChIKey,Computed_Formula,Computed_MW,Murcko_Scaffold_SMILES,Computed_Formal_Charge,Computed_Fragment_Count,Computed_Isotopic_Atom_Count,single_component,neutral,non_isotopic,PubChem_Canonical_Duplicate,is_unique_pubchem,Standardization_Eligible,Model_Identity_SMILES,Designed_Duplicate,Training_ModelIdentity_Duplicate,Designed_ModelIdentity_Duplicate,PubChem_ModelIdentity_Duplicate,Matched_Training_Candidate_ID,Matched_Designed_Candidate_ID,Existing_Structure_Duplicate,Public_Source_Eligible,Public_Exclusion_Reason,candidate_original_index,Candidate_SMILES_valid,Candidate_Canonical_SMILES,Candidate_Murcko_scaffold,Max_Tanimoto_to_training,Scaffold_seen_in_training,Applicability_domain,AD_reason,Nearest_1_name,Nearest_1_SMILES,Nearest_1_Tanimoto,Nearest_2_name,Nearest_2_SMILES,Nearest_2_Tanimoto,Nearest_3_name,Nearest_3_SMILES,Nearest_3_Tanimoto
LIB_0173,CAND_R2_014,APN-DOPO-phenyl,N#Cc1cc(Oc2cccc(NCP3(=O)Oc4ccccc4-c4ccccc43)c2)cc(-c2ccccc2)c1C#N,N#Cc1cc(Oc2cccc(NCP3(=O)Oc4ccccc4-c4ccccc43)c2)cc(-c2ccccc2)c1C#N,,DOPO-based (additive),Designed,designed,P-N,1,phenyl,none,Additive,B,539.5310000000001,O=P1(CNc2cccc(Oc3cccc(-c4ccccc4)c3)c2)Oc2ccccc2-c2ccccc21,5.740912014323551,7.788431063275325,0.0,0.0,0.0,False,True,"Parent=TRAIN_019 (APN-DOPO); Change=Added phenyl at aromatic atom 3.; Attachment=peripheral_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.670; Max_Train_Tanimoto_r3=0.670; Risk=candidate may be outside strict in-domain threshold. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review.",True,True,True,True,eligible,1,1.0,1.0,0.0,0.0,0.0,0.0,Candidate,True,False,False,designed_library_rule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIB_0174,CAND_R2_015,APN-DOPO-biphenyl,N#Cc1cc(Oc2cccc(NCP3(=O)Oc4ccccc4-c4ccccc43)c2)cc(-c2ccc(-c3ccccc3)cc2)c1C#N,N#Cc1cc(Oc2cccc(NCP3(=O)Oc4ccccc4-c4ccccc43)c2)cc(-c2ccc(-c3ccccc3)cc2)c1C#N,,DOPO-based (additive),Designed,designed,P-N,1,biphenyl,none,Additive,B,615.6290000000001,O=P1(CNc2cccc(Oc3cccc(-c4ccc(-c5ccccc5)cc4)c3)c2)Oc2ccccc2-c2ccccc21,5.031276954139586,6.825701843155536,0.0,0.0,0.0,False,True,"Parent=TRAIN_019 (APN-DOPO); Change=Added biphenyl at aromatic atom 3.; Attachment=peripheral_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.638; Max_Train_Tanimoto_r3=0.638; Risk=large structural change from parent; candidate may be outside strict in-domain threshold. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review.",True,True,True,True,eligible,1,1.0,1.0,0.0,0.0,0.0,0.0,Candidate,True,False,False,designed_library_rule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIB_0175,CAND_R2_016,APN-DOPO-nitrile-to-amide,N#Cc1ccc(Oc2cccc(NCP3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C(N)=O,N#Cc1ccc(Oc2cccc(NCP3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C(N)=O,,DOPO-based (additive),Designed,designed,P-N,1,nitrile-to-amide,amide,Additive,B,481.4480000000002,O=P1(CNc2cccc(Oc3ccccc3)c2)Oc2ccccc2-c2ccccc21,6.433508914773763,8.72804539638756,0.0,0.0,0.0,False,True,"Parent=TRAIN_019 (APN-DOPO); Change=Converted one nitrile to a primary amide. Regioisomer 2.; Attachment=site_2; One-factor computational analogue. Parent_Tanimoto_r3=0.761; Max_Train_Tanimoto_r3=0.761; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review.",True,True,True,True,eligible,1,1.0,1.0,0.0,0.0,0.0,0.0,Candidate,True,False,False,designed_library_rule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIB_0176,CAND_R2_017,APN-DOPO-nitrile-to-amide-all,NC(=O)c1ccc(Oc2cccc(NCP3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C(N)=O,NC(=O)c1ccc(Oc2cccc(NCP3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C(N)=O,,DOPO-based (additive),Designed,designed,P-N,1,nitrile-to-amide-all,amide,Additive,B,499.46300000000025,O=P1(CNc2cccc(Oc3ccccc3)c2)Oc2ccccc2-c2ccccc21,6.201460368435697,8.413235815265592,0.0,0.0,0.0,False,True,"Parent=TRAIN_019 (APN-DOPO); Change=Converted one nitrile to a primary amide. Converted all matching groups.; Attachment=all_sites; One-factor computational analogue. Parent_Tanimoto_r3=0.663; Max_Train_Tanimoto_r3=0.663; Risk=candidate may be outside strict in-domain threshold. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review.",True,True,True,True,eligible,1,1.0,1.0,0.0,0.0,0.0,0.0,Candidate,True,False,False,designed_library_rule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIB_0177,CAND_R2_018,APN-DOPO-nitrile-to-acid,N#Cc1cc(Oc2cccc(NCP3(=O)Oc4ccccc4-c4ccccc43)c2)ccc1C(=O)O,N#Cc1cc(Oc2cccc(NCP3(=O)Oc4ccccc4-c4ccccc43)c2)ccc1C(=O)O,,DOPO-based (additive),Designed,designed,P-N,1,nitrile-to-carboxylic-acid,COOH,Additive,B,482.4320000000001,O=P1(CNc2cccc(Oc3ccccc3)c2)Oc2ccccc2-c2ccccc21,6.420386707349428,5.80682873441231,0.0,0.0,0.0,False,True,"Parent=TRAIN_019 (APN-DOPO); Change=Converted one nitrile to a carboxylic acid. Regioisomer 1.; Attachment=site_1; One-factor computational analogue. Parent_Tanimoto_r3=0.769; Max_Train_Tanimoto_r3=0.769; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review.",True,True,True,True,eligible,1,1.0,1.0,0.0,0.0,0.0,0.0,Candidate,True,False,False,designed_library_rule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIB_0178,CAND_R2_019,APN-DOPO-nitrile-to-acid-2,N#Cc1ccc(Oc2cccc(NCP3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C(=O)O,N#Cc1ccc(Oc2cccc(NCP3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C(=O)O,,DOPO-based (additive),Designed,designed,P-N,1,nitrile-to-carboxylic-acid,COOH,Additive,B,482.4320000000002,O=P1(CNc2cccc(Oc3ccccc3)c2)Oc2ccccc2-c2ccccc21,6.420386707349428,5.806828734412309,0.0,0.0,0.0,False,True,"Parent=TRAIN_019 (APN-DOPO); Change=Converted one nitrile to a carboxylic acid. Regioisomer 2.; Attachment=site_2; One-factor computational analogue. Parent_Tanimoto_r3=0.761; Max_Train_Tanimoto_r3=0.761; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review.",True,True,True,True,eligible,1,1.0,1.0,0.0,0.0,0.0,0.0,Candidate,True,False,False,designed_library_rule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIB_0179,CAND_R2_020,APN-DOPO-nitrile-to-acid-all,O=C(O)c1ccc(Oc2cccc(NCP3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C(=O)O,O=C(O)c1ccc(Oc2cccc(NCP3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C(=O)O,,DOPO-based (additive),Designed,designed,P-N,1,nitrile-to-carboxylic-acid-all,COOH,Additive,B,501.4310000000002,O=P1(CNc2cccc(Oc3ccccc3)c2)Oc2ccccc2-c2ccccc21,6.177121079470552,2.793405274105509,0.0,0.0,0.0,False,True,"Parent=TRAIN_019 (APN-DOPO); Change=Converted one nitrile to a carboxylic acid. Converted all matching groups.; Attachment=all_sites; One-factor computational analogue. Parent_Tanimoto_r3=0.670; Max_Train_Tanimoto_r3=0.670; Risk=candidate may be outside strict in-domain threshold. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review.",True,True,True,True,eligible,1,1.0,1.0,0.0,0.0,0.0,0.0,Candidate,True,False,False,designed_library_rule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIB_0180,CAND_R2_021,APN-DOPO-nitrile-to-aminomethyl,N#Cc1cc(Oc2cccc(NCP3(=O)Oc4ccccc4-c4ccccc43)c2)ccc1CN,N#Cc1cc(Oc2cccc(NCP3(=O)Oc4ccccc4-c4ccccc43)c2)ccc1CN,,DOPO-based (Co-curing),Designed,designed,P-N,1,nitrile-to-aminomethyl,NH2,Co-curing,B,467.46500000000015,O=P1(CNc2cccc(Oc3ccccc3)c2)Oc2ccccc2-c2ccccc21,6.625950605927715,8.98912218027018,0.0,0.0,0.0,False,True,"Parent=TRAIN_019 (APN-DOPO); Change=Reduced one nitrile to an aminomethyl group. Regioisomer 1.; Attachment=site_1; One-factor computational analogue. Parent_Tanimoto_r3=0.769; Max_Train_Tanimoto_r3=0.769; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review.",True,True,True,True,eligible,1,1.0,1.0,0.0,0.0,0.0,2.0,Candidate,True,False,False,designed_library_rule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIB_0181,CAND_R2_022,APN-DOPO-nitrile-to-aminomethyl-2,N#Cc1ccc(Oc2cccc(NCP3(=O)Oc4ccccc4-c4ccccc43)c2)cc1CN,N#Cc1ccc(Oc2cccc(NCP3(=O)Oc4ccccc4-c4ccccc43)c2)cc1CN,,DOPO-based (Co-curing),Designed,designed,P-N,1,nitrile-to-aminomethyl,NH2,Co-curing,B,467.4650000000002,O=P1(CNc2cccc(Oc3ccccc3)c2)Oc2ccccc2-c2ccccc21,6.625950605927714,8.989122180270178,0.0,0.0,0.0,False,True,"Parent=TRAIN_019 (APN-DOPO); Change=Reduced one nitrile to an aminomethyl group. Regioisomer 2.; Attachment=site_2; One-factor computational analogue. Parent_Tanimoto_r3=0.769; Max_Train_Tanimoto_r3=0.769; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review.",True,True,True,True,eligible,1,1.0,1.0,0.0,0.0,0.0,2.0,Candidate,True,False,False,designed_library_rule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIB_0182,CAND_R2_023,APN-DOPO-nitrile-to-aminomethyl-all,NCc1ccc(Oc2cccc(NCP3(=O)Oc4ccccc4-c4ccccc43)c2)cc1CN,NCc1ccc(Oc2cccc(NCP3(=O)Oc4ccccc4-c4ccccc43)c2)cc1CN,,DOPO-based (Co-curing),Designed,designed,P-N,1,nitrile-to-aminomethyl-all,NH2,Co-curing,B,471.4970000000002,O=P1(CNc2cccc(Oc3ccccc3)c2)Oc2ccccc2-c2ccccc21,6.56928888200773,8.912251827689252,0.0,0.0,0.0,False,True,"Parent=TRAIN_019 (APN-DOPO); Change=Reduced one nitrile to an aminomethyl group. Converted all matching groups.; Attachment=all_sites; One-factor computational analogue. Parent_Tanimoto_r3=0.677; Max_Train_Tanimoto_r3=0.677; Risk=candidate may be outside strict in-domain threshold. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review.",True,True,True,True,eligible,1,1.0,1.0,0.0,0.0,0.0,2.0,Candidate,True,False,False,designed_library_rule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIB_0183,CAND_R2_024,APN-DOPO-NH-methyl,CN(CP1(=O)Oc2ccccc2-c2ccccc21)c1cccc(Oc2ccc(C#N)c(C#N)c2)c1,CN(CP1(=O)Oc2ccccc2-c2ccccc21)c1cccc(Oc2ccc(C#N)c(C#N)c2)c1,,DOPO-based (additive),Designed,designed,P-N,1,N-methyl,none,Additive,B,477.46000000000026,O=P1(CNc2cccc(Oc3ccccc3)c2)Oc2ccccc2-c2ccccc21,6.487245004817154,8.800946676161349,0.0,0.0,0.0,False,True,"Parent=TRAIN_019 (APN-DOPO); Change=Methylated one free N–H site, reducing curing activity. Regioisomer 1.; Attachment=NH_site_1; One-factor computational analogue. Parent_Tanimoto_r3=0.616; Max_Train_Tanimoto_r3=0.623; Risk=large structural change from parent; candidate may be outside strict in-domain threshold. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review.",True,True,True,True,eligible,1,1.0,1.0,0.0,0.0,0.0,0.0,Candidate,True,False,False,designed_library_rule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIB_0184,CAND_R2_025,APN-DOPO-NH-hydroxyethyl,N#Cc1ccc(Oc2cccc(N(CCO)CP3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,N#Cc1ccc(Oc2cccc(N(CCO)CP3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,,DOPO-based (additive),Designed,designed,P-N,1,N-hydroxyethyl,OH,Additive,B,507.4860000000002,O=P1(CNc2cccc(Oc3ccccc3)c2)Oc2ccccc2-c2ccccc21,6.103419601723001,8.280228420094344,0.0,0.0,0.0,False,True,"Parent=TRAIN_019 (APN-DOPO); Change=Introduced one hydroxyethyl substituent on an N–H site. Regioisomer 1.; Attachment=NH_site_1; One-factor computational analogue. Parent_Tanimoto_r3=0.571; Max_Train_Tanimoto_r3=0.681; Risk=large structural change from parent; candidate may be outside strict in-domain threshold. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review.",True,True,True,True,eligible,1,1.0,1.0,0.0,0.0,0.0,0.0,Candidate,True,False,False,designed_library_rule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIB_0185,CAND_R2_026,APN-DOPO-NH-glycidyl,N#Cc1ccc(Oc2cccc(N(CC3CO3)CP3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,N#Cc1ccc(Oc2cccc(N(CC3CO3)CP3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,,DOPO-based (Co-curing),Designed,designed,P-N,1,N-glycidyl,epoxy,Co-curing,B,519.4970000000002,O=P1(CN(CC2CO2)c2cccc(Oc3ccccc3)c2)Oc2ccccc2-c2ccccc21,5.962305845847038,8.088785883267851,0.0,0.0,0.0,False,True,"Parent=TRAIN_019 (APN-DOPO); Change=Introduced one glycidyl substituent on an N–H site. Regioisomer 1.; Attachment=NH_site_1; One-factor computational analogue. Parent_Tanimoto_r3=0.575; Max_Train_Tanimoto_r3=0.655; Risk=large structural change from parent; candidate may be outside strict in-domain threshold. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review.",True,True,True,True,eligible,1,1.0,1.0,0.0,0.0,0.0,2.0,Candidate,True,False,False,designed_library_rule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIB_0186,CAND_R2_027,CTP-DOPO-amino,Nc1cc(NC(c2ccc(OP3(Oc4ccc(C(Nc5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=NP(Oc4ccc(C(Nc5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)(Oc4ccc(C(Nc5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=NP(Oc4ccc(C(Nc5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)(Oc4ccc(C(Nc5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=N3)cc2)P2(=O)Oc3ccccc3-c3ccccc32)ccc1O,Nc1cc(NC(c2ccc(OP3(Oc4ccc(C(Nc5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=NP(Oc4ccc(C(Nc5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)(Oc4ccc(C(Nc5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=NP(Oc4ccc(C(Nc5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)(Oc4ccc(C(Nc5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=N3)cc2)P2(=O)Oc3ccccc3-c3ccccc32)ccc1O,,DOPO-based (Co-curing),Designed,designed,P-N,6,aryl-amino,NH2,Co-curing,C,2720.3819999999923,O=P1(C(Nc2ccccc2)c2ccc(OP3(Oc4ccc(C(Nc5ccccc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=NP(Oc4ccc(C(Nc5ccccc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)(Oc4ccc(C(Nc5ccccc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=NP(Oc4ccc(C(Nc5ccccc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)(Oc4ccc(C(Nc5ccccc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=N3)cc2)Oc2ccccc2-c2ccccc21,10.24731085560781,5.148909234070818,0.0,0.0,0.0,False,False,"Parent=TRAIN_041 (CTP-DOPO); Change=Added amino at aromatic atom 157.; Attachment=peripheral_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.833; Max_Train_Tanimoto_r3=0.833; Risk=high molecular weight; high DOPO count; exploratory only; excluded from formal screening. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review.",True,True,True,False,synthesis_level_C_or_missing,6,1.0,1.0,0.0,0.0,0.0,2.0,Candidate,False,False,False,designed_library_rule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIB_0187,CAND_R2_028,CTP-DOPO-hydroxy,O=P1(C(Nc2ccc(O)cc2)c2ccc(OP3(Oc4ccc(C(Nc5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=NP(Oc4ccc(C(Nc5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)(Oc4ccc(C(Nc5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=NP(Oc4ccc(C(Nc5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)(Oc4ccc(C(Nc5ccc(O)c(O)c5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=N3)cc2)Oc2ccccc2-c2ccccc21,O=P1(C(Nc2ccc(O)cc2)c2ccc(OP3(Oc4ccc(C(Nc5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=NP(Oc4ccc(C(Nc5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)(Oc4ccc(C(Nc5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=NP(Oc4ccc(C(Nc5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)(Oc4ccc(C(Nc5ccc(O)c(O)c5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=N3)cc2)Oc2ccccc2-c2ccccc21,,DOPO-based (additive),Designed,designed,P-N,6,aryl-hydroxy,OH,Additive,C,2721.3659999999923,O=P1(C(Nc2ccccc2)c2ccc(OP3(Oc4ccc(C(Nc5ccccc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=NP(Oc4ccc(C(Nc5ccccc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)(Oc4ccc(C(Nc5ccccc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=NP(Oc4ccc(C(Nc5ccccc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)(Oc4ccc(C(Nc5ccccc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=N3)cc2)Oc2ccccc2-c2ccccc21,10.2436056010107,4.632342727880056,0.0,0.0,0.0,False,False,"Parent=TRAIN_041 (CTP-DOPO); Change=Added hydroxy at aromatic atom 157.; Attachment=peripheral_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.852; Max_Train_Tanimoto_r3=0.852; Risk=high molecular weight; high DOPO count; exploratory only; excluded from formal screening. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review.",True,True,True,False,synthesis_level_C_or_missing,6,1.0,1.0,0.0,0.0,0.0,0.0,Candidate,False,False,False,designed_library_rule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIB_0188,CAND_R2_029,CTP-DOPO-boronic-acid,O=P1(C(Nc2ccc(O)cc2)c2ccc(OP3(Oc4ccc(C(Nc5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=NP(Oc4ccc(C(Nc5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)(Oc4ccc(C(Nc5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=NP(Oc4ccc(C(Nc5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)(Oc4ccc(C(Nc5ccc(O)c(B(O)O)c5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=N3)cc2)Oc2ccccc2-c2ccccc21,O=P1(C(Nc2ccc(O)cc2)c2ccc(OP3(Oc4ccc(C(Nc5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=NP(Oc4ccc(C(Nc5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)(Oc4ccc(C(Nc5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=NP(Oc4ccc(C(Nc5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)(Oc4ccc(C(Nc5ccc(O)c(B(O)O)c5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=N3)cc2)Oc2ccccc2-c2ccccc21,,DOPO-based (additive),Designed,designed,P-N-B,6,aryl-boronic-acid,B(OH)2,Additive,C,2749.184999999992,O=P1(C(Nc2ccccc2)c2ccc(OP3(Oc4ccc(C(Nc5ccccc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=NP(Oc4ccc(C(Nc5ccccc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)(Oc4ccc(C(Nc5ccccc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=NP(Oc4ccc(C(Nc5ccccc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)(Oc4ccc(C(Nc5ccccc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=N3)cc2)Oc2ccccc2-c2ccccc21,10.13995056716812,4.585468056896876,0.0,0.3932801903109479,0.0,False,False,"Parent=TRAIN_041 (CTP-DOPO); Change=Added boronic_acid at aromatic atom 157.; Attachment=peripheral_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.798; Max_Train_Tanimoto_r3=0.798; Risk=high molecular weight; high DOPO count; exploratory only; excluded from formal screening. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review.",True,True,True,False,synthesis_level_C_or_missing,6,1.0,1.0,0.0,1.0,0.0,0.0,Candidate,False,False,False,designed_library_rule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
