feature,feature_group,mean_abs_shap_all_folds,mean_abs_shap_when_selected,mean_signed_shap_all_folds,mean_signed_shap_when_selected,selected_feature_frequency,top20_frequency,direction_consistency,positive_direction_fraction_when_selected,mean_rank_all_folds,folds_present,n_shap_folds
main_morgan_r3_390,molecular_fingerprint,0.004878915624929101,0.004878915624929101,0.001030648712414808,0.001030648712414808,1.0,0.0,0.6666666666666666,0.6666666666666666,175.6,5,5
main_morgan_r3_94,molecular_fingerprint,0.0042694682852102055,0.0042694682852102055,0.0021771708028800615,0.0021771708028800615,1.0,0.0,0.5,0.5,149.2,5,5
main_morgan_r3_488,molecular_fingerprint,0.004141547206099388,0.004141547206099388,-0.0008213856840437212,-0.0008213856840437212,1.0,0.0,1.0,0.0,183.0,5,5
main_morgan_r3_266,molecular_fingerprint,0.003909083635201871,0.003909083635201871,-0.0012504726181305837,-0.0012504726181305837,1.0,0.0,1.0,0.0,164.2,5,5
main_morgan_r3_174,molecular_fingerprint,0.0037352924989019014,0.0037352924989019014,0.0015152579966967023,0.0015152579966967023,1.0,0.0,0.6,0.6,157.2,5,5
main_morgan_r3_4,molecular_fingerprint,0.0035945702008213162,0.0035945702008213162,0.003434577328946303,0.003434577328946303,1.0,0.0,1.0,1.0,179.4,5,5
curing_morgan_r3_214,molecular_fingerprint,0.0030710635207295937,0.0030710635207295937,-0.0008870185378063638,-0.0008870185378063638,1.0,0.0,1.0,0.0,190.0,5,5
main_morgan_r3_493,molecular_fingerprint,0.0029018432972672463,0.0029018432972672463,-0.001989582417194335,-0.001989582417194335,1.0,0.0,1.0,0.0,186.8,5,5
main_morgan_r3_385,molecular_fingerprint,0.0026626024548006373,0.0026626024548006373,-0.00023761001177815557,-0.00023761001177815557,1.0,0.0,0.6666666666666666,0.3333333333333333,191.2,5,5
main_morgan_r3_492,molecular_fingerprint,0.0015978881562591092,0.0015978881562591092,1.1849032995761049e-05,1.1849032995761049e-05,1.0,0.0,0.6666666666666666,0.3333333333333333,198.8,5,5
main_morgan_r3_41,molecular_fingerprint,0.0014489978506812974,0.0014489978506812974,-0.0006721524364704103,-0.0006721524364704103,1.0,0.0,0.6666666666666666,0.3333333333333333,174.2,5,5
curing_SaturatedRings,molecular_descriptor,0.000993910957852172,0.000993910957852172,-6.145080679130769e-05,-6.145080679130769e-05,1.0,0.0,1.0,0.0,181.0,5,5
Has_P,elemental_composition,0.0008039625794281838,0.0008039625794281838,0.00018244986732800797,0.00018244986732800797,1.0,0.0,1.0,1.0,181.4,5,5
main_morgan_r3_15,molecular_fingerprint,0.0006410973737473359,0.0006410973737473359,0.0005182969085225423,0.0005182969085225423,1.0,0.0,1.0,1.0,184.4,5,5
main_morgan_r3_361,molecular_fingerprint,0.0005903122610484219,0.0005903122610484219,0.00023795890168818267,0.00023795890168818267,1.0,0.0,1.0,1.0,208.0,5,5
main_morgan_r3_456,molecular_fingerprint,0.00040971817635969887,0.00040971817635969887,-0.0002785431988099677,-0.0002785431988099677,1.0,0.0,0.5,0.5,222.4,5,5
main_morgan_r3_152,molecular_fingerprint,0.00016151997859425912,0.00016151997859425912,-7.680863068068262e-05,-7.680863068068262e-05,1.0,0.0,0.5,0.5,195.2,5,5
main_morgan_r3_111,molecular_fingerprint,8.828698277163008e-05,8.828698277163008e-05,-8.033945120836575e-05,-8.033945120836575e-05,1.0,0.0,1.0,0.0,185.2,5,5
main_morgan_r3_198,molecular_fingerprint,6.305958937715602e-07,6.305958937715602e-07,-6.305958937715602e-07,-6.305958937715602e-07,1.0,0.0,1.0,0.0,228.0,5,5
main_morgan_r3_40,molecular_fingerprint,0.0,0.0,0.0,0.0,1.0,0.0,,,210.0,5,5
