outer_fold,feature,feature_group,mean_abs_shap,mean_signed_shap,rank,selected,top20
1,Co_FR_fraction,formulation_loading,0.0,0.0,427,0,0
1,Co_FR_present,other,0.0,0.0,427,0,0
1,Cure_Temp_Max,curing_and_preparation,1.6038405300619911,-0.5964225273140861,3,1,1
1,CuringAgent_Has_N,molecular_descriptor,0.01410960631807232,0.011643280168063942,99,1,0
1,CuringAgent_Has_P,molecular_descriptor,0.0,0.0,427,0,0
1,CuringAgent_Has_S,molecular_descriptor,2.8806696830749403,-2.1537741634966294,2,1,1
1,EP_matrix_Tg,ep_baseline,5.007674843366774,2.0968037468670975,1,1,1
1,EP_matrix_Tg_sq,ep_baseline,0.7363577144748218,0.35937914397050114,10,1,1
1,EP_matrix_Tg_sqrt,ep_baseline,0.32998021453877696,0.08776809701126899,17,1,1
1,Has_N,elemental_composition,0.0,0.0,191,1,0
1,Has_P,elemental_composition,0.0,0.0,190,1,0
1,Has_S,elemental_composition,0.0,0.0,199,1,0
1,Has_Si,elemental_composition,0.0,0.0,427,0,0
1,Loading_total_FR wt%,formulation_loading,0.08719234221970613,0.029220893073167345,56,1,0
1,Loading_total_FR_sq,formulation_loading,0.025906439417869694,0.006748884599138463,84,1,0
1,Loading_total_FR_sqrt,formulation_loading,0.029444063522128597,0.015683973869308834,80,1,0
1,Loading_x_Synergy,formulation_loading,0.15191949680240618,0.00967699625322387,39,1,0
1,Main_FR_fraction,formulation_loading,0.02441365391222966,-0.004155366029590365,87,1,0
1,N/P ratio,elemental_composition,0.22533009571954607,0.10440220733017973,29,1,0
1,N/P_ratio_sq,elemental_composition,0.012483844495792368,0.002600985048856175,102,1,0
1,N/P_ratio_sqrt,elemental_composition,0.0,0.0,142,1,0
1,N_content wt%,elemental_composition,0.037362414703885495,0.009942373352047678,74,1,0
1,N_content_wt%_sq,elemental_composition,0.08273505989203436,-0.01524164136395686,57,1,0
1,N_content_wt%_sqrt,elemental_composition,0.00022670810421307884,0.0001889234201775657,139,1,0
1,P_B_loading_ratio,formulation_loading,0.07007357711457494,-0.03211303899265154,61,1,0
1,P_B_loading_sum,formulation_loading,0.0,0.0,259,1,0
1,P_N_loading_ratio,formulation_loading,0.9297577270404954,0.40846448678782005,6,1,1
1,P_N_loading_sum,formulation_loading,0.04854821205320252,-0.006563035755469982,67,1,0
1,P_S_loading_ratio,formulation_loading,0.22557575721972775,-0.030203350877402245,28,1,0
1,P_S_loading_sum,formulation_loading,0.5702308810698903,0.05961572081031692,13,1,1
1,P_Si_loading_product,formulation_loading,0.0,0.0,262,1,0
1,P_Si_loading_ratio,formulation_loading,0.04736780366045424,-0.009045239479099914,68,1,0
1,P_Si_loading_sum,formulation_loading,0.09249232749422338,0.03336493598743497,53,1,0
1,P_content wt%,elemental_composition,0.14983722938703267,0.07353123068330913,40,1,0
1,P_content_log,elemental_composition,0.1464380053179856,0.01376440243614423,41,1,0
1,P_content_sq,elemental_composition,0.0012091517117288383,0.0012091517117288383,135,1,0
1,P_content_sqrt,elemental_composition,0.0,0.0,175,1,0
1,P_content_x_EP_matrix_Tg,formulation_interaction,0.16652218379959882,0.09344374582533616,34,1,0
1,P_loading_real,formulation_loading,0.014172636578894329,-0.003474156628880237,98,1,0
1,P_loading_real_sq,formulation_loading,0.010845065560812753,0.0007870389697038467,108,1,0
1,P_loading_real_sqrt,formulation_loading,0.007878067277164925,-0.0011508957782967227,117,1,0
1,P_loading_x_Synergy,formulation_loading,0.6125901736434186,0.2702209068570907,12,1,1
1,P_x_CuringAgent_Has_N,molecular_descriptor,0.0,0.0,427,0,0
1,P_x_CuringAgent_Has_P,molecular_descriptor,0.0,0.0,427,0,0
1,P_x_CuringAgent_Has_S,molecular_descriptor,0.10183436604747034,0.09528829807221581,52,1,0
1,P_x_curing_AromaticRings,molecular_descriptor,0.0,0.0,427,0,0
1,P_x_curing_FractionCSP3,molecular_descriptor,0.5693013593968419,-0.09222721097111287,14,1,1
1,P_x_curing_HBA,molecular_descriptor,0.0821455832715663,0.049557549500217034,58,1,0
1,P_x_curing_HBD,molecular_descriptor,0.10943898694512119,0.026980103351848406,48,1,0
1,P_x_curing_HeavyAtomCount,molecular_descriptor,0.16248280016032768,0.054582473351102744,37,1,0
1,P_x_curing_LogP,molecular_descriptor,0.9214382827840747,0.003691259747784988,7,1,1
1,P_x_curing_MolWt,molecular_descriptor,0.20229414071370336,0.008373415357329782,30,1,0
1,P_x_curing_RingCount,molecular_descriptor,0.06341243779137987,0.00624797174855808,63,1,0
1,P_x_curing_RotBonds,molecular_descriptor,0.18350895652237034,0.15391857902312447,31,1,0
1,P_x_curing_TPSA,molecular_descriptor,0.058030941673657965,0.028489897059690628,64,1,0
1,Preparation_Method_DOPO-based (Additive + Secondary Crosslinking),curing_and_preparation,0.021135951356651878,0.021135951356651878,90,1,0
1,Preparation_Method_DOPO-based (Co-curing),molecular_descriptor,0.024795325294447446,-0.0007970609707343915,85,1,0
1,Preparation_Method_DOPO-based (additive),curing_and_preparation,0.0,0.0,427,0,0
1,Preparation_Method_DOPO-based (reactive),curing_and_preparation,0.0,0.0,427,0,0
1,S/P ratio,elemental_composition,0.14513728494891745,-0.08855356068124016,42,1,0
1,S/P_ratio_sq,elemental_composition,0.034714653491973856,-0.02390886674324673,76,1,0
1,S/P_ratio_sqrt,elemental_composition,0.0,0.0,141,1,0
1,S_content wt%,elemental_composition,0.05231358713185828,-0.019793538249666908,66,1,0
1,S_content_wt%_sqrt,elemental_composition,0.0,0.0,176,1,0
1,S_loading_real,formulation_loading,0.08213858101516962,-0.032821908170978256,59,1,0
1,S_loading_real_sqrt,formulation_loading,0.0012126307313640912,-0.0012126307313640912,134,1,0
1,Si/P ratio,elemental_composition,0.0,0.0,427,0,0
1,Si/P_ratio_sqrt,elemental_composition,0.0,0.0,427,0,0
1,Si_content wt%,elemental_composition,0.03849606309500005,-0.01706958756471675,73,1,0
1,Si_content_wt%_sq,elemental_composition,0.0,0.0,177,1,0
1,Si_content_wt%_sqrt,elemental_composition,0.0,0.0,180,1,0
1,Si_loading_real,formulation_loading,0.00822242869115952,-0.003601294028986659,115,1,0
1,Si_loading_real_sq,formulation_loading,0.0,0.0,263,1,0
1,Si_loading_real_sqrt,formulation_loading,0.0,0.0,261,1,0
1,Synergy_type_P-N,other,0.0,0.0,427,0,0
1,Synergy_type_P-N-B,other,0.0,0.0,427,0,0
1,Synergy_type_P-N-C,other,0.0,0.0,427,0,0
1,Synergy_type_P-N-S,other,0.0,0.0,200,1,0
1,Synergy_type_P-Si,other,0.010970874928817565,0.010970874928817565,107,1,0
1,Synergy_type_P-only,other,0.00011854206315345235,-0.00011854206315345235,140,1,0
1,Synergy_x_EP_matrix_Tg,formulation_interaction,0.23316284177359192,0.05984727467979407,25,1,0
1,co_BalabanJ,other,0.0,0.0,427,0,0
1,co_BertzCT,other,0.0,0.0,427,0,0
