feature,feature_group,mean_abs_shap_all_folds,mean_abs_shap_when_selected,mean_signed_shap_all_folds,mean_signed_shap_when_selected,selected_feature_frequency,top20_frequency,direction_consistency,positive_direction_fraction_when_selected,mean_rank_all_folds,folds_present,n_shap_folds,stability_level
main_morgan_r3_375,molecular_fingerprint,0.0046263467204278,0.0115658668010696,-0.0003207708372609,-0.0008019270931523,0.4,0.0,1.0,0.0,300.8,2,5,Low
main_morgan_r3_393,molecular_fingerprint,0.0043976521380439,0.0073294202300732,-0.0002659244217405,-0.0004432073695675,0.6,0.0,0.5,0.5,263.6,3,5,Low
main_morgan_r3_242,molecular_fingerprint,0.0043552274103793,0.0217761370518969,-0.0004898089836868,-0.0024490449184344,0.2,0.0,1.0,0.0,359.4,1,5,Low
main_morgan_r3_94,molecular_fingerprint,0.0042694682852102,0.0042694682852102,0.00217717080288,0.00217717080288,1.0,0.0,0.5,0.5,149.2,5,5,Low
main_morgan_r3_300,molecular_fingerprint,0.0041945689647217,0.0052432112059021,-0.0005597465959619,-0.0006996832449523,0.8,0.0,0.5,0.5,219.6,4,5,Low
main_morgan_r3_488,molecular_fingerprint,0.0041415472060993,0.0041415472060993,-0.0008213856840437,-0.0008213856840437,1.0,0.0,1.0,0.0,183.0,5,5,Low
main_morgan_r3_449,molecular_fingerprint,0.0040836934246019,0.0068061557076698,-0.0038159772403089,-0.0063599620671816,0.6,0.0,0.5,0.5,270.2,3,5,Low
main_morgan_r3_421,molecular_fingerprint,0.0040821837337549,0.0204109186687748,-0.002811007525927,-0.0140550376296353,0.2,0.0,1.0,0.0,363.4,1,5,Low
main_morgan_r3_371,molecular_fingerprint,0.0040718665156983,0.0050898331446229,-0.0012170655869046,-0.0015213319836308,0.8,0.0,0.6666666666666666,0.6666666666666666,213.8,4,5,Low
Si_loading_real,formulation_loading,0.0040702379493218,0.0050877974366523,-0.0006464233299597,-0.0008080291624497,0.8,0.0,0.5,0.5,196.0,4,5,Low
main_morgan_r3_117,molecular_fingerprint,0.0040672916753931,0.0050841145942413,0.0009731583851195,0.0012164479813994,0.8,0.0,0.75,0.75,190.8,4,5,Low
main_morgan_r3_460,molecular_fingerprint,0.0040287326791079,0.0050359158488848,-0.0027730498691267,-0.0034663123364084,0.8,0.0,1.0,0.0,235.6,4,5,Low
main_morgan_r3_268,molecular_fingerprint,0.003929808594502,0.0049122607431275,0.0018305397357153,0.0022881746696441,0.8,0.0,1.0,1.0,238.0,4,5,Low
main_morgan_r3_266,molecular_fingerprint,0.0039090836352018,0.0039090836352018,-0.0012504726181305,-0.0012504726181305,1.0,0.0,1.0,0.0,164.2,5,5,Low
main_morgan_r3_0,molecular_fingerprint,0.0037683543745892,0.0047104429682366,0.0008370017994069,0.0010462522492586,0.8,0.0,0.6666666666666666,0.3333333333333333,209.8,4,5,Low
main_morgan_r3_174,molecular_fingerprint,0.0037352924989019,0.0037352924989019,0.0015152579966967,0.0015152579966967,1.0,0.0,0.6,0.6,157.2,5,5,Low
main_morgan_r3_176,molecular_fingerprint,0.0037241852088934,0.0093104630222337,0.0011407010323471,0.0028517525808678,0.4,0.0,1.0,1.0,300.6,2,5,Low
main_morgan_r3_30,molecular_fingerprint,0.0036601491162415,0.0061002485270692,-0.0003835008363411,-0.0006391680605686,0.6,0.0,1.0,0.0,260.6,3,5,Low
main_morgan_r3_4,molecular_fingerprint,0.0035945702008213,0.0035945702008213,0.0034345773289463,0.0034345773289463,1.0,0.0,1.0,1.0,179.4,5,5,Low
main_morgan_r3_496,molecular_fingerprint,0.0035599266835402,0.0088998167088505,-0.0012256497249645,-0.0030641243124113,0.4,0.0,1.0,0.0,326.8,2,5,Low
main_morgan_r3_292,molecular_fingerprint,0.0035168208545073,0.0175841042725369,-0.0021210933018268,-0.0106054665091344,0.2,0.0,1.0,0.0,360.4,1,5,Low
main_morgan_r3_132,molecular_fingerprint,0.0034534841834877,0.0172674209174389,-0.0034534841834877,-0.0172674209174389,0.2,0.0,1.0,0.0,360.4,1,5,Low
main_morgan_r3_433,molecular_fingerprint,0.0031493610013276,0.0157468050066381,0.0015228257735984,0.0076141288679921,0.2,0.0,1.0,1.0,360.8,1,5,Low
main_morgan_r3_428,molecular_fingerprint,0.0031224549429284,0.0052040915715473,0.0002138132098027,0.0003563553496712,0.6,0.0,1.0,1.0,266.0,3,5,Low
main_morgan_r3_441,molecular_fingerprint,0.0030897931992593,0.0154489659962968,0.0012427080346064,0.0062135401730322,0.2,0.0,1.0,1.0,359.8,1,5,Low
curing_morgan_r3_214,molecular_fingerprint,0.0030710635207295,0.0030710635207295,-0.0008870185378063,-0.0008870185378063,1.0,0.0,1.0,0.0,190.0,5,5,Low
main_morgan_r3_473,molecular_fingerprint,0.0030547727295289,0.0050912878825481,0.0012668489864547,0.0021114149774246,0.6,0.0,0.6666666666666666,0.6666666666666666,256.8,3,5,Low
main_morgan_r3_163,molecular_fingerprint,0.0030024386608112,0.0150121933040564,0.0008879286531818,0.004439643265909,0.2,0.0,1.0,1.0,365.0,1,5,Low
main_morgan_r3_365,molecular_fingerprint,0.002958987345186,0.00493164557531,-0.0017941500181418,-0.0029902500302364,0.6,0.0,1.0,0.0,278.2,3,5,Low
CuringAgent_Has_P,molecular_descriptor,0.0029412533867138,0.0036765667333923,-0.0029412533867138,-0.0036765667333923,0.8,0.0,1.0,0.0,233.4,4,5,Low
curing_morgan_r3_147,molecular_fingerprint,0.0029292574453521,0.0036615718066901,-0.0025726375358946,-0.0032157969198683,0.8,0.0,1.0,0.0,217.8,4,5,Low
main_morgan_r3_502,molecular_fingerprint,0.002905194816076,0.0072629870401902,0.0015235229279432,0.003808807319858,0.4,0.0,1.0,1.0,302.4,2,5,Low
main_morgan_r3_493,molecular_fingerprint,0.0029018432972672,0.0029018432972672,-0.0019895824171943,-0.0019895824171943,1.0,0.0,1.0,0.0,186.8,5,5,Low
main_morgan_r3_244,molecular_fingerprint,0.0028692080554319,0.0047820134257199,0.0021093862711201,0.0035156437852003,0.6,0.0,1.0,1.0,284.2,3,5,Low
main_morgan_r3_293,molecular_fingerprint,0.0026739694095018,0.004456615682503,-0.0016391672566662,-0.002731945427777,0.6,0.0,0.5,0.5,268.8,3,5,Low
main_morgan_r3_385,molecular_fingerprint,0.0026626024548006,0.0026626024548006,-0.0002376100117781,-0.0002376100117781,1.0,0.0,0.6666666666666666,0.3333333333333333,191.2,5,5,Low
Synergy_type_P-only,other,0.0025498819194962,0.0031873523993703,-0.0004029488346552,-0.000503686043319,0.8,0.0,0.5,0.5,205.0,4,5,Low
main_morgan_r3_203,molecular_fingerprint,0.002501894782957,0.0031273684786962,-0.0007148449859814,-0.0008935562324768,0.8,0.0,1.0,0.0,215.8,4,5,Low
main_morgan_r3_434,molecular_fingerprint,0.0024743874654695,0.0123719373273477,-0.0018898601608061,-0.0094493008040309,0.2,0.0,1.0,0.0,366.8,1,5,Low
main_morgan_r3_32,molecular_fingerprint,0.0023766327666342,0.0029707909582928,0.0011069941468519,0.0013837426835649,0.8,0.0,0.5,0.5,203.2,4,5,Low
Si_loading_real_sqrt,formulation_loading,0.0021857799266726,0.0027322249083408,0.0005702647346678,0.0007128309183348,0.8,0.0,1.0,1.0,227.2,4,5,Low
main_morgan_r3_344,molecular_fingerprint,0.0021757570610066,0.0027196963262583,-0.001770246334458,-0.0022128079180725,0.8,0.0,1.0,0.0,240.8,4,5,Low
main_morgan_r3_130,molecular_fingerprint,0.0021224503955519,0.0026530629944399,0.000634006940695,0.0007925086758688,0.8,0.0,0.6666666666666666,0.3333333333333333,213.6,4,5,Low
main_HeavyAtomCount,other,0.002042737796056,0.0102136889802804,0.0004805750472483,0.0024028752362418,0.2,0.0,1.0,1.0,367.6,1,5,Low
main_morgan_r3_329,molecular_fingerprint,0.0020255591559624,0.0050638978899062,-0.0010446857206191,-0.0026117143015478,0.4,0.0,1.0,0.0,323.0,2,5,Low
main_morgan_r3_387,molecular_fingerprint,0.0019812564266224,0.0033020940443707,0.0014719422596196,0.002453237099366,0.6,0.0,1.0,1.0,285.2,3,5,Low
Si/P_ratio_sqrt,elemental_composition,0.0019376107701089,0.0048440269252724,-0.0006070439911704,-0.001517609977926,0.4,0.0,1.0,0.0,319.4,2,5,Low
main_morgan_r3_140,molecular_fingerprint,0.0018445478664254,0.009222739332127,-2.659063542658396e-05,-0.0001329531771329,0.2,0.0,1.0,0.0,368.8,1,5,Low
main_morgan_r3_59,molecular_fingerprint,0.0018213055786456,0.0022766319733071,-0.0017671507407924,-0.0022089384259905,0.8,0.0,0.5,0.5,220.6,4,5,Low
main_morgan_r3_261,molecular_fingerprint,0.0016731220654393,0.0020914025817991,-0.0009166386020068,-0.0011457982525085,0.8,0.0,0.6666666666666666,0.3333333333333333,238.0,4,5,Low
main_morgan_r3_479,molecular_fingerprint,0.0016344190105554,0.002724031684259,-0.0016344190105554,-0.002724031684259,0.6,0.0,1.0,0.0,296.8,3,5,Low
main_morgan_r3_319,molecular_fingerprint,0.0016131605846447,0.0080658029232236,-0.0010569661667201,-0.0052848308336009,0.2,0.0,1.0,0.0,367.8,1,5,Low
Si/P ratio,elemental_composition,0.0016054244443442,0.0080271222217211,-0.0007856551120208,-0.0039282755601043,0.2,0.0,1.0,0.0,368.0,1,5,Low
main_morgan_r3_492,molecular_fingerprint,0.0015978881562591,0.0015978881562591,1.1849032995761047e-05,1.1849032995761047e-05,1.0,0.0,0.6666666666666666,0.3333333333333333,198.8,5,5,Low
main_morgan_r3_2,molecular_fingerprint,0.001595965467796,0.00797982733898,-0.0003312948210767,-0.0016564741053837,0.2,0.0,1.0,0.0,369.8,1,5,Low
main_NumValenceElectrons,other,0.0015037345133993,0.0075186725669967,2.425381133582925e-05,0.0001212690566791,0.2,0.0,1.0,1.0,370.4,1,5,Low
main_morgan_r3_41,molecular_fingerprint,0.0014489978506812,0.0014489978506812,-0.0006721524364704,-0.0006721524364704,1.0,0.0,0.6666666666666666,0.3333333333333333,174.2,5,5,Low
main_morgan_r3_147,molecular_fingerprint,0.0014024597805131,0.0017530747256414,-0.0003333588322555,-0.0004166985403194,0.8,0.0,1.0,0.0,215.8,4,5,Low
Si_content_wt%_sqrt,elemental_composition,0.0013830614427403,0.0017288268034253,0.000432852180867,0.0005410652260838,0.8,0.0,1.0,1.0,224.2,4,5,Low
main_morgan_r3_43,molecular_fingerprint,0.0013659215688498,0.002276535948083,-0.0012600243525165,-0.0021000405875276,0.6,0.0,0.5,0.5,268.0,3,5,Low
main_morgan_r3_248,molecular_fingerprint,0.0013190148445061,0.0065950742225309,-0.0007897179504313,-0.0039485897521565,0.2,0.0,1.0,0.0,368.6,1,5,Low
main_morgan_r3_236,molecular_fingerprint,0.0012950468028968,0.0016188085036211,-0.0004824767486403,-0.0006030959358004,0.8,0.0,0.6666666666666666,0.3333333333333333,231.4,4,5,Low
main_morgan_r3_177,molecular_fingerprint,0.0012688320895863,0.0063441604479319,-0.0009269881211221,-0.0046349406056106,0.2,0.0,1.0,0.0,365.6,1,5,Low
Si_content_wt%_sq,elemental_composition,0.0012624838792264,0.001578104849033,0.0006594762519288,0.000824345314911,0.8,0.0,1.0,1.0,217.8,4,5,Low
main_morgan_r3_197,molecular_fingerprint,0.0012440336185951,0.0015550420232439,-0.0004013073659885,-0.0005016342074857,0.8,0.0,0.5,0.5,246.4,4,5,Low
main_morgan_r3_366,molecular_fingerprint,0.001221181300681,0.0061059065034054,2.926063757816649e-05,0.0001463031878908,0.2,0.0,1.0,1.0,368.8,1,5,Low
main_morgan_r3_476,molecular_fingerprint,0.0011107558352976,0.001851259725496,0.0001301482805973,0.0002169138009956,0.6,0.0,1.0,1.0,293.0,3,5,Low
main_morgan_r3_211,molecular_fingerprint,0.0010090815312405,0.0050454076562029,0.0010090815312405,0.0050454076562029,0.2,0.0,1.0,1.0,372.6,1,5,Low
curing_SaturatedRings,molecular_descriptor,0.0009939109578521,0.0009939109578521,-6.145080679130769e-05,-6.145080679130769e-05,1.0,0.0,1.0,0.0,181.0,5,5,Low
main_morgan_r3_259,molecular_fingerprint,0.000991167745277,0.004955838726385,-0.0002206207239327,-0.0011031036196638,0.2,0.0,1.0,0.0,369.6,1,5,Low
main_morgan_r3_335,molecular_fingerprint,0.0009023489240143,0.0045117446200715,-0.0002789078470733,-0.0013945392353667,0.2,0.0,1.0,0.0,367.2,1,5,Low
main_morgan_r3_89,molecular_fingerprint,0.0008934747897416,0.0044673739487081,-0.0002376782177447,-0.0011883910887236,0.2,0.0,1.0,0.0,374.0,1,5,Low
Has_P,elemental_composition,0.0008039625794281,0.0008039625794281,0.000182449867328,0.000182449867328,1.0,0.0,1.0,1.0,181.4,5,5,Low
main_morgan_r3_151,molecular_fingerprint,0.000772054648182,0.0009650683102275,-0.0007701539998287,-0.0009626924997859,0.8,0.0,0.5,0.5,231.0,4,5,Low
main_morgan_r3_205,molecular_fingerprint,0.0007645427209877,0.0019113568024692,-1.5398795509503947e-05,-3.849698877375987e-05,0.4,0.0,0.5,0.5,317.8,2,5,Low
P_Si_loading_product,formulation_loading,0.0007589240450631,0.0009486550563289,0.0001477674319283,0.0001847092899104,0.8,0.0,1.0,1.0,263.2,4,5,Low
main_morgan_r3_238,molecular_fingerprint,0.0007189741880477,0.0011982903134129,-0.0006977433695509,-0.0011629056159182,0.6,0.0,0.6666666666666666,0.6666666666666666,291.2,3,5,Low
Synergy_type_P-N-B,other,0.0007086991344889,0.0008858739181111,0.0007086991344889,0.0008858739181111,0.8,0.0,1.0,1.0,246.0,4,5,Low
main_morgan_r3_29,molecular_fingerprint,0.0007016492285162,0.0008770615356452,0.0002533405649743,0.0003166757062178,0.8,0.0,1.0,1.0,225.4,4,5,Low
main_morgan_r3_189,molecular_fingerprint,0.0006778165732889,0.0011296942888149,0.0006553649575346,0.0010922749292243,0.6,0.0,0.6666666666666666,0.6666666666666666,285.0,3,5,Low
main_morgan_r3_474,molecular_fingerprint,0.0006432297942702,0.0008040372428378,0.0006432297942702,0.0008040372428378,0.8,0.0,1.0,1.0,257.6,4,5,Low
main_morgan_r3_15,molecular_fingerprint,0.0006410973737473,0.0006410973737473,0.0005182969085225,0.0005182969085225,1.0,0.0,1.0,1.0,184.4,5,5,Low
main_morgan_r3_84,molecular_fingerprint,0.0006125320163641,0.0007656650204552,-0.0005795956447427,-0.0007244945559284,0.8,0.0,0.6666666666666666,0.3333333333333333,230.4,4,5,Low
main_morgan_r3_24,molecular_fingerprint,0.0005966409449638,0.0014916023624095,-0.0004468977899394,-0.0011172444748485,0.4,0.0,0.5,0.5,332.0,2,5,Low
main_morgan_r3_361,molecular_fingerprint,0.0005903122610484,0.0005903122610484,0.0002379589016881,0.0002379589016881,1.0,0.0,1.0,1.0,208.0,5,5,Low
main_morgan_r3_448,molecular_fingerprint,0.0005283461529934,0.0006604326912417,0.0003513834054961,0.0004392292568701,0.8,0.0,0.5,0.5,261.6,4,5,Low
Synergy_type_P-N-C,other,0.0005253468879705,0.0026267344398527,-0.0004667303756189,-0.0023336518780949,0.2,0.0,1.0,0.0,368.0,1,5,Low
main_morgan_r3_125,molecular_fingerprint,0.0005197071441345,0.0012992678603364,0.0005197071441345,0.0012992678603364,0.4,0.0,1.0,1.0,330.8,2,5,Low
main_morgan_r3_26,molecular_fingerprint,0.0005154777504449,0.0006443471880562,0.0005030439582909,0.0006288049478637,0.8,0.0,0.5,0.5,239.4,4,5,Low
main_morgan_r3_315,molecular_fingerprint,0.0005052638706466,0.0012631596766166,-0.000126114324244,-0.00031528581061,0.4,0.0,1.0,0.0,332.6,2,5,Low
main_morgan_r3_452,molecular_fingerprint,0.0004972200606846,0.0006215250758557,0.0004941308581166,0.0006176635726458,0.8,0.0,1.0,1.0,260.8,4,5,Low
main_morgan_r3_50,molecular_fingerprint,0.0004290811160441,0.0005363513950551,-8.884892526462127e-05,-0.0001110611565807,0.8,0.0,1.0,0.0,239.2,4,5,Low
main_morgan_r3_196,molecular_fingerprint,0.000418033531011,0.0005225419137638,9.378994121518056e-05,0.0001172374265189,0.8,0.0,1.0,1.0,256.0,4,5,Low
main_morgan_r3_456,molecular_fingerprint,0.0004097181763596,0.0004097181763596,-0.0002785431988099,-0.0002785431988099,1.0,0.0,0.5,0.5,222.4,5,5,Low
main_morgan_r3_82,molecular_fingerprint,0.0003761898445793,0.0006269830742988,-9.023944890402554e-06,-1.5039908150670924e-05,0.6,0.0,0.5,0.5,282.6,3,5,Low
main_morgan_r3_101,molecular_fingerprint,0.0003510395591319,0.0004387994489149,-0.0003510395591319,-0.0004387994489149,0.8,0.0,1.0,0.0,220.2,4,5,Low
main_morgan_r3_306,molecular_fingerprint,0.0003430450283404,0.0017152251417024,0.0003430450283404,0.0017152251417024,0.2,0.0,1.0,1.0,369.4,1,5,Low
curing_morgan_r3_28,molecular_fingerprint,0.0003350036137357,0.0004187545171697,0.0003350036137357,0.0004187545171697,0.8,0.0,1.0,1.0,249.8,4,5,Low
main_morgan_r3_381,molecular_fingerprint,0.0003337111964593,0.0004171389955741,0.0002806201276727,0.0003507751595909,0.8,0.0,1.0,1.0,265.6,4,5,Low
main_morgan_r3_10,molecular_fingerprint,0.0003322854948734,0.0004153568685918,-4.714062215363589e-06,-5.892577769204486e-06,0.8,0.0,0.5,0.5,238.0,4,5,Low
S/P_ratio_sqrt,elemental_composition,0.0003277596546772,0.0004096995683465,-5.53500616677209e-05,-6.918757708465113e-05,0.8,0.0,1.0,0.0,236.2,4,5,Low
Has_N,elemental_composition,0.0003173025747549,0.0005288376245916,-2.4840970829784504e-06,-4.140161804964084e-06,0.6,0.0,1.0,0.0,284.8,3,5,Low
main_morgan_r3_333,molecular_fingerprint,0.0003152185322509,0.0015760926612549,9.994733913077244e-05,0.0004997366956538,0.2,0.0,1.0,1.0,369.6,1,5,Low
main_morgan_r3_34,molecular_fingerprint,0.0003032864637897,0.0003791080797371,-3.0935523884922844e-05,-3.866940485615355e-05,0.8,0.0,0.6666666666666666,0.6666666666666666,238.4,4,5,Low
main_morgan_r3_413,molecular_fingerprint,0.0002818569137404,0.0014092845687021,0.0001007808193702,0.0005039040968511,0.2,0.0,1.0,1.0,380.2,1,5,Low
main_morgan_r3_257,molecular_fingerprint,0.0002487453778998,0.0003109317223748,-0.000145669825582,-0.0001820872819775,0.8,0.0,1.0,0.0,257.8,4,5,Low
main_morgan_r3_367,molecular_fingerprint,0.0001734495332711,0.0002890825554519,1.936373686772572e-05,3.227289477954287e-05,0.6,0.0,1.0,1.0,303.6,3,5,Low
main_morgan_r3_152,molecular_fingerprint,0.0001615199785942,0.0001615199785942,-7.680863068068262e-05,-7.680863068068262e-05,1.0,0.0,0.5,0.5,195.2,5,5,Low
main_morgan_r3_192,molecular_fingerprint,0.0001539598743138,0.000256599790523,-3.3062766737270223e-06,-5.51046112287837e-06,0.6,0.0,0.5,0.5,303.4,3,5,Low
main_morgan_r3_398,molecular_fingerprint,0.0001465500033076,0.0003663750082692,8.387133940252374e-05,0.0002096783485063,0.4,0.0,1.0,1.0,341.2,2,5,Low
main_morgan_r3_418,molecular_fingerprint,0.0001428858120235,0.0002381430200393,0.000124176994311,0.000206961657185,0.6,0.0,1.0,1.0,302.6,3,5,Low
main_morgan_r3_420,molecular_fingerprint,0.0001255480714952,0.0006277403574764,-0.0001074217900771,-0.0005371089503858,0.2,0.0,1.0,0.0,380.0,1,5,Low
main_morgan_r3_221,molecular_fingerprint,0.0001197258288178,0.0005986291440893,0.0001197258288178,0.0005986291440893,0.2,0.0,1.0,1.0,383.0,1,5,Low
main_morgan_r3_370,molecular_fingerprint,0.0001126908779972,0.0001878181299953,0.0001126908779972,0.0001878181299953,0.6,0.0,1.0,1.0,299.4,3,5,Low
main_morgan_r3_190,molecular_fingerprint,0.0001094831771872,0.0001824719619787,-0.0001094831771872,-0.0001824719619787,0.6,0.0,1.0,0.0,303.6,3,5,Low
main_morgan_r3_301,molecular_fingerprint,0.0001044475609367,0.0001305594511709,9.961745439580187e-05,0.0001245218179947,0.8,0.0,1.0,1.0,264.4,4,5,Low
main_morgan_r3_277,molecular_fingerprint,9.726564094631204e-05,0.0001215820511828,-8.744359842536071e-05,-0.0001093044980317,0.8,0.0,1.0,0.0,254.0,4,5,Low
Has_S,elemental_composition,9.455544768004786e-05,0.0001181943096,-6.576309782556359e-06,-8.22038722819545e-06,0.8,0.0,1.0,0.0,238.4,4,5,Low
main_morgan_r3_111,molecular_fingerprint,8.828698277163008e-05,8.828698277163008e-05,-8.033945120836575e-05,-8.033945120836575e-05,1.0,0.0,1.0,0.0,185.2,5,5,Low
main_morgan_r3_304,molecular_fingerprint,8.553062255183853e-05,0.0004276531127591,-5.378729974230133e-05,-0.0002689364987115,0.2,0.0,1.0,0.0,372.0,1,5,Low
main_morgan_r3_31,molecular_fingerprint,8.27179541595763e-05,0.0001033974426994,7.141407032031568e-05,8.92675879003946e-05,0.8,0.0,1.0,1.0,242.0,4,5,Low
main_morgan_r3_340,molecular_fingerprint,8.079914839213918e-05,0.0002019978709803,6.266383365383025e-05,0.0001566595841345,0.4,0.0,0.5,0.5,346.0,2,5,Low
main_morgan_r3_463,molecular_fingerprint,7.95885654580262e-05,9.948570682253274e-05,-4.998040575258158e-05,-6.247550719072697e-05,0.8,0.0,0.5,0.5,271.8,4,5,Low
main_morgan_r3_453,molecular_fingerprint,7.867376806421411e-05,0.000393368840321,4.8387543160330375e-05,0.0002419377158016,0.2,0.0,1.0,1.0,386.2,1,5,Low
main_morgan_r3_480,molecular_fingerprint,7.364243393143019e-05,9.205304241428772e-05,-5.176674960939971e-05,-6.470843701174964e-05,0.8,0.0,1.0,0.0,275.2,4,5,Low
main_morgan_r3_250,molecular_fingerprint,7.126659938755134e-05,0.0001781664984688,-7.126659938755134e-05,-0.0001781664984688,0.4,0.0,1.0,0.0,340.0,2,5,Low
main_morgan_r3_103,molecular_fingerprint,5.589918468656298e-05,0.0001397479617164,4.673874351256352e-05,0.0001168468587814,0.4,0.0,1.0,1.0,332.0,2,5,Low
main_morgan_r3_58,molecular_fingerprint,5.255986998478573e-05,6.569983748098217e-05,5.255986998478573e-05,6.569983748098217e-05,0.8,0.0,1.0,1.0,246.4,4,5,Low
main_morgan_r3_318,molecular_fingerprint,5.039846625058326e-05,6.299808281322908e-05,2.4822090739487783e-05,3.102761342435973e-05,0.8,0.0,0.5,0.5,261.8,4,5,Low
main_morgan_r3_481,molecular_fingerprint,4.6230942838721805e-05,0.0002311547141936,4.6230942838721805e-05,0.0002311547141936,0.2,0.0,1.0,1.0,370.6,1,5,Low
main_morgan_r3_430,molecular_fingerprint,4.051206481677515e-05,6.752010802795859e-05,-3.987955439973761e-05,-6.646592399956268e-05,0.6,0.0,1.0,0.0,312.2,3,5,Low
main_morgan_r3_173,molecular_fingerprint,3.155028209504155e-05,3.943785261880193e-05,-3.155028209504155e-05,-3.943785261880193e-05,0.8,0.0,1.0,0.0,265.8,4,5,Low
main_morgan_r3_124,molecular_fingerprint,2.0918547064798923e-05,2.6148183830998656e-05,-1.6592633899697977e-06,-2.074079237462247e-06,0.8,0.0,0.5,0.5,240.8,4,5,Low
main_morgan_r3_271,molecular_fingerprint,1.918396032932732e-05,9.591980164663658e-05,-3.403392068489836e-06,-1.701696034244918e-05,0.2,0.0,1.0,0.0,389.4,1,5,Low
main_morgan_r3_405,molecular_fingerprint,1.3561540697183872e-05,2.260256782863979e-05,-1.3561540697183872e-05,-2.260256782863979e-05,0.6,0.0,1.0,0.0,309.4,3,5,Low
main_morgan_r3_336,molecular_fingerprint,1.3467422755504096e-05,6.733711377752048e-05,-1.3467422755504096e-05,-6.733711377752048e-05,0.2,0.0,1.0,0.0,385.8,1,5,Low
main_morgan_r3_180,molecular_fingerprint,7.85287702456117e-06,3.926438512280585e-05,7.648671339093537e-06,3.824335669546769e-05,0.2,0.0,1.0,1.0,386.6,1,5,Low
main_morgan_r3_213,molecular_fingerprint,6.453293780968698e-06,3.226646890484349e-05,-6.453293780968698e-06,-3.226646890484349e-05,0.2,0.0,1.0,0.0,390.2,1,5,Low
main_morgan_r3_36,molecular_fingerprint,4.585543992342771e-06,5.731929990428464e-06,4.585543992342771e-06,5.731929990428464e-06,0.8,0.0,1.0,1.0,255.2,4,5,Low
main_morgan_r3_75,molecular_fingerprint,4.506471911790195e-06,2.2532359558950973e-05,4.506471911790195e-06,2.2532359558950973e-05,0.2,0.0,1.0,1.0,390.6,1,5,Low
main_morgan_r3_161,molecular_fingerprint,3.924604643274237e-06,6.541007738790394e-06,3.924604643274237e-06,6.541007738790394e-06,0.6,0.0,1.0,1.0,278.2,3,5,Low
main_morgan_r3_229,molecular_fingerprint,3.7743271225028567e-06,1.8871635612514284e-05,3.7743271225028567e-06,1.8871635612514284e-05,0.2,0.0,1.0,1.0,391.2,1,5,Low
main_morgan_r3_384,molecular_fingerprint,3.542630726264583e-06,1.7713153631322915e-05,-3.542630726264583e-06,-1.7713153631322915e-05,0.2,0.0,1.0,0.0,387.4,1,5,Low
main_morgan_r3_500,molecular_fingerprint,3.055610866458331e-06,7.639027166145827e-06,-3.014457722504936e-06,-7.53614430626234e-06,0.4,0.0,1.0,0.0,357.0,2,5,Low
main_morgan_r3_74,molecular_fingerprint,2.424022031913477e-06,1.2120110159567384e-05,2.424022031913477e-06,1.2120110159567384e-05,0.2,0.0,1.0,1.0,392.0,1,5,Low
main_morgan_r3_44,molecular_fingerprint,1.1462411946720546e-06,1.4328014933400684e-06,-1.1462411946720546e-06,-1.4328014933400684e-06,0.8,0.0,1.0,0.0,251.4,4,5,Low
main_morgan_r3_198,molecular_fingerprint,6.305958937715602e-07,6.305958937715602e-07,-6.305958937715602e-07,-6.305958937715602e-07,1.0,0.0,1.0,0.0,228.0,5,5,Low
main_morgan_r3_16,molecular_fingerprint,4.112072357976879e-07,2.056036178988439e-06,2.622639898348738e-07,1.3113199491743688e-06,0.2,0.0,1.0,1.0,388.0,1,5,Low
main_morgan_r3_106,molecular_fingerprint,3.0229304468742125e-07,7.557326117185531e-07,-3.0229304468742125e-07,-7.557326117185531e-07,0.4,0.0,1.0,0.0,335.2,2,5,Low
main_morgan_r3_54,molecular_fingerprint,2.601427129573292e-07,4.335711882622153e-07,2.601427129573292e-07,4.335711882622153e-07,0.6,0.0,1.0,1.0,290.0,3,5,Low
main_morgan_r3_98,molecular_fingerprint,1.389624861379465e-07,1.737031076724331e-07,-1.389624861379465e-07,-1.737031076724331e-07,0.8,0.0,1.0,0.0,229.8,4,5,Low
main_morgan_r3_126,molecular_fingerprint,0.0,0.0,0.0,0.0,0.6,0.0,,,263.8,3,5,Low
main_morgan_r3_324,molecular_fingerprint,0.0,0.0,0.0,0.0,0.2,0.0,,,386.0,1,5,Low
main_morgan_r3_288,molecular_fingerprint,0.0,0.0,0.0,0.0,0.2,0.0,,,379.6,1,5,Low
main_morgan_r3_281,molecular_fingerprint,0.0,0.0,0.0,0.0,0.2,0.0,,,382.2,1,5,Low
main_morgan_r3_28,molecular_fingerprint,0.0,0.0,0.0,0.0,0.2,0.0,,,375.0,1,5,Low
main_morgan_r3_241,molecular_fingerprint,0.0,0.0,0.0,0.0,0.2,0.0,,,389.0,1,5,Low
main_morgan_r3_23,molecular_fingerprint,0.0,0.0,0.0,0.0,0.2,0.0,,,371.8,1,5,Low
main_morgan_r3_216,molecular_fingerprint,0.0,0.0,0.0,0.0,0.2,0.0,,,388.0,1,5,Low
main_morgan_r3_193,molecular_fingerprint,0.0,0.0,0.0,0.0,0.2,0.0,,,381.4,1,5,Low
main_morgan_r3_19,molecular_fingerprint,0.0,0.0,0.0,0.0,0.2,0.0,,,383.8,1,5,Low
main_morgan_r3_179,molecular_fingerprint,0.0,0.0,0.0,0.0,0.2,0.0,,,370.8,1,5,Low
