feature,feature_group,mean_abs_shap_all_folds,mean_abs_shap_when_selected,mean_signed_shap_all_folds,mean_signed_shap_when_selected,selected_feature_frequency,top20_frequency,direction_consistency,positive_direction_fraction_when_selected,mean_rank_all_folds,folds_present,n_shap_folds,stability_level
curing_morgan_r2_33,molecular_fingerprint,0.0404288410743077,0.0505360513428847,-0.0404288410743077,-0.0505360513428847,0.8,0.0,1.0,0.0,218.0,4,5,Low
co_morgan_r2_13,molecular_fingerprint,0.0402744539313845,0.0671240898856409,0.0402744539313845,0.0671240898856409,0.6,0.0,1.0,1.0,205.8,3,5,Low
main_morgan_r2_20,molecular_fingerprint,0.0401979599865153,0.0401979599865153,0.0155531210331936,0.0155531210331936,1.0,0.0,0.6666666666666666,0.3333333333333333,128.0,5,5,Low
co_HeavyAtomCount,other,0.0363859489587376,0.0363859489587376,0.0363859489587376,0.0363859489587376,1.0,0.0,1.0,1.0,189.2,5,5,Low
main_morgan_r2_89,molecular_fingerprint,0.0340321974246159,0.0340321974246159,-0.0034561844298495,-0.0034561844298495,1.0,0.0,0.5,0.5,162.8,5,5,Low
main_morgan_r2_117,molecular_fingerprint,0.0326161968697561,0.0326161968697561,0.0165853505138075,0.0165853505138075,1.0,0.0,1.0,1.0,193.6,5,5,Low
main_morgan_r2_7,molecular_fingerprint,0.0323268725282029,0.0323268725282029,-0.012068167910204,-0.012068167910204,1.0,0.0,1.0,0.0,136.2,5,5,Low
main_morgan_r2_29,molecular_fingerprint,0.0254291270689314,0.0254291270689314,-0.0200505410583379,-0.0200505410583379,1.0,0.0,1.0,0.0,138.8,5,5,Low
Synergy_type_P-only,other,0.0235723206894127,0.0235723206894127,0.01736876957153,0.01736876957153,1.0,0.0,0.5,0.5,134.4,5,5,Low
Main_FR_fraction,formulation_loading,0.0220218243333338,0.0220218243333338,-0.0017076662204193,-0.0017076662204193,1.0,0.0,1.0,0.0,125.2,5,5,Low
curing_morgan_r2_114,molecular_fingerprint,0.0205018535455068,0.034169755909178,0.0205018535455068,0.034169755909178,0.6,0.0,1.0,1.0,214.0,3,5,Low
CuringAgent_Has_N,molecular_descriptor,0.0194518400966836,0.0194518400966836,0.0194518400966836,0.0194518400966836,1.0,0.0,1.0,1.0,142.6,5,5,Low
Has_Si,elemental_composition,0.0191047310525103,0.0191047310525103,-0.0064324595444421,-0.0064324595444421,1.0,0.0,1.0,0.0,141.8,5,5,Low
main_morgan_r2_52,molecular_fingerprint,0.0186571963423112,0.0186571963423112,0.0109670251181254,0.0109670251181254,1.0,0.0,1.0,1.0,146.8,5,5,Low
co_MolWt,molecular_descriptor,0.0185885402901546,0.0185885402901546,0.0184972343907898,0.0184972343907898,1.0,0.0,1.0,1.0,184.6,5,5,Low
main_morgan_r2_97,molecular_fingerprint,0.0184434658656828,0.0184434658656828,-0.0176861030820032,-0.0176861030820032,1.0,0.0,0.5,0.5,173.6,5,5,Low
main_morgan_r2_98,molecular_fingerprint,0.0183471625644661,0.0183471625644661,0.0115971793905849,0.0115971793905849,1.0,0.0,1.0,1.0,185.4,5,5,Low
main_co_similarity_sq,other,0.015423888347767,0.015423888347767,0.0153922013912211,0.0153922013912211,1.0,0.0,1.0,1.0,148.8,5,5,Low
main_morgan_r2_95,molecular_fingerprint,0.0144274094789461,0.0144274094789461,-0.0028139658729994,-0.0028139658729994,1.0,0.0,1.0,0.0,180.8,5,5,Low
main_morgan_r2_48,molecular_fingerprint,0.013232326436279,0.013232326436279,0.0009984728658692,0.0009984728658692,1.0,0.0,1.0,1.0,167.4,5,5,Low
S_content_wt%_sq,elemental_composition,0.0126391558200983,0.0126391558200983,-0.0086008425524492,-0.0086008425524492,1.0,0.0,1.0,0.0,137.8,5,5,Low
Has_N,elemental_composition,0.0112445822616832,0.0112445822616832,-0.0037970944150454,-0.0037970944150454,1.0,0.0,1.0,0.0,132.6,5,5,Low
main_morgan_r2_21,molecular_fingerprint,0.0106271857190877,0.0106271857190877,3.296386512617504e-05,3.296386512617504e-05,1.0,0.0,0.5,0.5,142.8,5,5,Low
main_morgan_r2_43,molecular_fingerprint,0.0105890384087752,0.0105890384087752,0.0098519559249074,0.0098519559249074,1.0,0.0,1.0,1.0,177.4,5,5,Low
curing_morgan_r2_49,molecular_fingerprint,0.0092535454594547,0.0092535454594547,0.00217658218744,0.00217658218744,1.0,0.0,1.0,1.0,214.6,5,5,Low
curing_morgan_r2_68,molecular_fingerprint,0.0080514560963061,0.0100643201203827,-0.0009744265026378,-0.0012180331282973,0.8,0.0,0.5,0.5,200.6,4,5,Low
S_content_wt%_sqrt,elemental_composition,0.0080512018746144,0.0080512018746144,-0.003858589190593,-0.003858589190593,1.0,0.0,1.0,0.0,143.6,5,5,Low
main_morgan_r2_4,molecular_fingerprint,0.0078330846869783,0.0078330846869783,0.0018508034088493,0.0018508034088493,1.0,0.0,0.5,0.5,148.2,5,5,Low
main_morgan_r2_91,molecular_fingerprint,0.0076918014859159,0.0076918014859159,-0.0074893084407128,-0.0074893084407128,1.0,0.0,1.0,0.0,180.0,5,5,Low
main_morgan_r2_127,molecular_fingerprint,0.0070646620788956,0.0070646620788956,0.001110113530092,0.001110113530092,1.0,0.0,1.0,1.0,202.0,5,5,Low
main_morgan_r2_23,molecular_fingerprint,0.0070065573514794,0.0070065573514794,-0.0008286179127182,-0.0008286179127182,1.0,0.0,1.0,0.0,146.8,5,5,Low
main_morgan_r2_120,molecular_fingerprint,0.0067600266576779,0.0067600266576779,-0.0026219655626487,-0.0026219655626487,1.0,0.0,0.5,0.5,179.4,5,5,Low
curing_morgan_r2_18,molecular_fingerprint,0.0063721712516206,0.0079652140645258,-0.0063721712516206,-0.0079652140645258,0.8,0.0,1.0,0.0,228.4,4,5,Low
S/P ratio,elemental_composition,0.0063671423804221,0.0063671423804221,-0.0022916750456378,-0.0022916750456378,1.0,0.0,1.0,0.0,131.0,5,5,Low
main_morgan_r2_126,molecular_fingerprint,0.0061093922924914,0.0061093922924914,-0.0022504976661746,-0.0022504976661746,1.0,0.0,1.0,0.0,200.8,5,5,Low
main_morgan_r2_53,molecular_fingerprint,0.0056687213055513,0.0056687213055513,-0.0056687213055513,-0.0056687213055513,1.0,0.0,1.0,0.0,165.2,5,5,Low
Has_P,elemental_composition,0.0055181660918449,0.0055181660918449,-0.0017502300812414,-0.0017502300812414,1.0,0.0,1.0,0.0,134.2,5,5,Low
Si/P_ratio_sqrt,elemental_composition,0.0046076181937371,0.0046076181937371,-0.000703839108322,-0.000703839108322,1.0,0.0,1.0,0.0,140.2,5,5,Low
Synergy_type_P-N-C,other,0.0043711241406423,0.0054639051758028,-0.0043711241406423,-0.0054639051758028,0.8,0.0,1.0,0.0,149.2,4,5,Low
B/P_ratio_sqrt,elemental_composition,0.0038625051006847,0.0038625051006847,-0.0006573476536647,-0.0006573476536647,1.0,0.0,1.0,0.0,151.0,5,5,Low
curing_morgan_r2_4,molecular_fingerprint,0.003126522667499,0.003126522667499,-0.003126522667499,-0.003126522667499,1.0,0.0,1.0,0.0,202.6,5,5,Low
B_content wt%,elemental_composition,0.003031694293436,0.003031694293436,0.0016140464192463,0.0016140464192463,1.0,0.0,1.0,1.0,134.2,5,5,Low
main_morgan_r2_57,molecular_fingerprint,0.002549457013538,0.002549457013538,0.0017272451028089,0.0017272451028089,1.0,0.0,1.0,1.0,177.4,5,5,Low
main_morgan_r2_56,molecular_fingerprint,0.0024705438594575,0.0024705438594575,-0.0007095575484412,-0.0007095575484412,1.0,0.0,1.0,0.0,174.0,5,5,Low
main_morgan_r2_79,molecular_fingerprint,0.0023313907090902,0.0023313907090902,0.0002508645284731,0.0002508645284731,1.0,0.0,1.0,1.0,194.4,5,5,Low
Has_S,elemental_composition,0.0022932598816265,0.0022932598816265,-0.0020708685214286,-0.0020708685214286,1.0,0.0,1.0,0.0,147.0,5,5,Low
S/P_ratio_sqrt,elemental_composition,0.0020266978555031,0.0020266978555031,0.0005255017655263,0.0005255017655263,1.0,0.0,1.0,1.0,144.6,5,5,Low
Si/P_ratio_sq,elemental_composition,0.0011214212779024,0.0011214212779024,-0.000111652174792,-0.000111652174792,1.0,0.0,1.0,0.0,157.0,5,5,Low
main_morgan_r2_36,molecular_fingerprint,0.0010779645471161,0.0010779645471161,0.0010374219616857,0.0010374219616857,1.0,0.0,1.0,1.0,175.2,5,5,Low
Synergy_type_P-Si,other,0.001044050590618,0.001044050590618,0.001044050590618,0.001044050590618,1.0,0.0,1.0,1.0,141.8,5,5,Low
curing_morgan_r2_81,molecular_fingerprint,0.000860718090777,0.0010758976134713,0.000860718090777,0.0010758976134713,0.8,0.0,1.0,1.0,238.0,4,5,Low
S/P_ratio_sq,elemental_composition,0.0006895988053055,0.0006895988053055,0.0005073034360108,0.0005073034360108,1.0,0.0,1.0,1.0,146.6,5,5,Low
curing_HBD,molecular_descriptor,0.0006888617309569,0.0006888617309569,-0.0006888617309569,-0.0006888617309569,1.0,0.0,1.0,0.0,222.2,5,5,Low
curing_morgan_r2_86,molecular_fingerprint,0.0005556571830271,0.0006945714787838,-0.0005556571830271,-0.0006945714787838,0.8,0.0,1.0,0.0,239.2,4,5,Low
Has_B,elemental_composition,0.0004035398666229,0.0004035398666229,0.000318066317588,0.000318066317588,1.0,0.0,1.0,1.0,147.6,5,5,Low
curing_morgan_r2_12,molecular_fingerprint,0.0003133501461534,0.0003133501461534,-0.0001187526638861,-0.0001187526638861,1.0,0.0,1.0,0.0,233.6,5,5,Low
main_morgan_r2_83,molecular_fingerprint,0.0002873546235539,0.0002873546235539,-0.0002736274249575,-0.0002736274249575,1.0,0.0,1.0,0.0,194.4,5,5,Low
co_RotBonds,other,0.0002363620994405,0.0002363620994405,-0.0002249586313824,-0.0002249586313824,1.0,0.0,1.0,0.0,211.8,5,5,Low
B/P ratio,elemental_composition,0.000153895623499,0.000153895623499,0.0001285895385813,0.0001285895385813,1.0,0.0,1.0,1.0,137.8,5,5,Low
B/P_ratio_sq,elemental_composition,0.0001423318604248,0.0001423318604248,-0.0001213764956876,-0.0001213764956876,1.0,0.0,1.0,0.0,149.6,5,5,Low
co_morgan_r2_100,molecular_fingerprint,0.0001240347403067,0.0001550434253833,-7.180221765129655e-05,-8.975277206412069e-05,0.8,0.0,1.0,0.0,233.4,4,5,Low
curing_AromaticRings,molecular_descriptor,0.0001209870589621,0.0001209870589621,5.8038463643579566e-05,5.8038463643579566e-05,1.0,0.0,1.0,1.0,229.0,5,5,Low
main_co_similarity,other,8.991793846642531e-05,8.991793846642531e-05,8.991793846642531e-05,8.991793846642531e-05,1.0,0.0,1.0,1.0,161.4,5,5,Low
curing_morgan_r2_19,molecular_fingerprint,7.27709113723702e-05,9.096363921546276e-05,6.949598631925053e-05,8.686998289906316e-05,0.8,0.0,1.0,1.0,238.6,4,5,Low
co_FractionCSP3,molecular_descriptor,6.107582552013571e-05,6.107582552013571e-05,-6.01234445693316e-05,-6.01234445693316e-05,1.0,0.0,1.0,0.0,217.8,5,5,Low
co_RingCount,molecular_descriptor,5.510723590850828e-05,5.510723590850828e-05,5.510723590850828e-05,5.510723590850828e-05,1.0,0.0,1.0,1.0,216.6,5,5,Low
co_LogP,molecular_descriptor,4.595831560867801e-05,4.595831560867801e-05,-4.595831560867801e-05,-4.595831560867801e-05,1.0,0.0,1.0,0.0,213.0,5,5,Low
co_HBA,other,4.412594344466927e-05,4.412594344466927e-05,-2.856104845112119e-05,-2.856104845112119e-05,1.0,0.0,1.0,0.0,214.2,5,5,Low
co_AromaticRings,molecular_descriptor,4.284256696701048e-05,5.35532087087631e-05,-4.284256696701048e-05,-5.35532087087631e-05,0.8,0.0,1.0,0.0,226.0,4,5,Low
Co_FR_present,other,3.746141307055949e-05,3.746141307055949e-05,3.445215267991578e-05,3.445215267991578e-05,1.0,0.0,1.0,1.0,160.2,5,5,Low
co_morgan_r2_3,molecular_fingerprint,2.5279247098498885e-05,2.5279247098498885e-05,2.5279247098498885e-05,2.5279247098498885e-05,1.0,0.0,1.0,1.0,221.2,5,5,Low
co_TPSA,molecular_descriptor,2.3477581985018875e-05,2.3477581985018875e-05,5.686126511406014e-07,5.686126511406014e-07,1.0,0.0,1.0,1.0,213.8,5,5,Low
Synergy_type_P-N-Si-S,other,1.65740786879151e-06,2.0717598359893877e-06,-1.65740786879151e-06,-2.0717598359893877e-06,0.8,0.0,1.0,0.0,158.4,4,5,Low
Synergy_type_P-P,other,0.0,0.0,0.0,0.0,1.0,0.0,,,152.2,5,5,Low
curing_RingCount,molecular_descriptor,0.0,0.0,0.0,0.0,1.0,0.0,,,233.4,5,5,Low
Synergy_type_P-N-Si-B,other,0.0,0.0,0.0,0.0,0.8,0.0,,,143.8,4,5,Low
Synergy_type_P-N-B,other,0.0,0.0,0.0,0.0,0.8,0.0,,,145.4,4,5,Low
Synergy_type_P-N-Al,other,0.0,0.0,0.0,0.0,0.8,0.0,,,142.6,4,5,Low
co_HBD,other,0.0,0.0,0.0,0.0,0.8,0.0,,,222.0,4,5,Low
Synergy_type_P-N-Si-Ti,other,0.0,0.0,0.0,0.0,0.8,0.0,,,146.8,4,5,Low
co_morgan_r2_5,molecular_fingerprint,0.0,0.0,0.0,0.0,0.8,0.0,,,232.4,4,5,Low
co_morgan_r2_0,molecular_fingerprint,0.0,0.0,0.0,0.0,0.8,0.0,,,228.2,4,5,Low
curing_morgan_r2_1,molecular_fingerprint,0.0,0.0,0.0,0.0,0.8,0.0,,,239.8,4,5,Low
curing_morgan_r2_43,molecular_fingerprint,0.0,0.0,0.0,0.0,0.8,0.0,,,246.4,4,5,Low
curing_morgan_r2_5,molecular_fingerprint,0.0,0.0,0.0,0.0,0.8,0.0,,,240.6,4,5,Low
co_morgan_r2_10,molecular_fingerprint,0.0,0.0,0.0,0.0,0.8,0.0,,,232.0,4,5,Low
curing_morgan_r2_66,molecular_fingerprint,0.0,0.0,0.0,0.0,0.8,0.0,,,245.0,4,5,Low
co_morgan_r2_102,molecular_fingerprint,0.0,0.0,0.0,0.0,0.6,0.0,,,241.4,3,5,Low
co_morgan_r2_33,molecular_fingerprint,0.0,0.0,0.0,0.0,0.6,0.0,,,236.6,3,5,Low
co_morgan_r2_51,molecular_fingerprint,0.0,0.0,0.0,0.0,0.6,0.0,,,238.4,3,5,Low
co_morgan_r2_7,molecular_fingerprint,0.0,0.0,0.0,0.0,0.6,0.0,,,237.6,3,5,Low
co_morgan_r2_80,molecular_fingerprint,0.0,0.0,0.0,0.0,0.6,0.0,,,241.8,3,5,Low
co_morgan_r2_9,molecular_fingerprint,0.0,0.0,0.0,0.0,0.6,0.0,,,237.8,3,5,Low
co_morgan_r2_38,molecular_fingerprint,0.0,0.0,0.0,0.0,0.4,0.0,,,242.6,2,5,Low
