feature,feature_group,mean_abs_shap_all_folds,mean_abs_shap_when_selected,mean_signed_shap_all_folds,mean_signed_shap_when_selected,selected_feature_frequency,top20_frequency,direction_consistency,positive_direction_fraction_when_selected,mean_rank_all_folds,folds_present,n_shap_folds,stability_level
co_AromaticRings,molecular_descriptor,6.703199849732755e-05,6.703199849732755e-05,1.9897730392926868e-05,1.9897730392926868e-05,1.0,0.0,0.75,0.75,506.2,5,5,Low
main_morgan_r3_413,molecular_fingerprint,6.680472146904196e-05,6.680472146904196e-05,3.87500553059302e-05,3.87500553059302e-05,1.0,0.0,0.75,0.75,485.8,5,5,Low
co_MolWt,molecular_descriptor,6.67227716478591e-05,6.67227716478591e-05,2.4751053567166e-06,2.4751053567166e-06,1.0,0.0,0.75,0.75,492.8,5,5,Low
main_morgan_r3_189,molecular_fingerprint,6.65001532240126e-05,6.65001532240126e-05,-3.64390868223773e-05,-3.64390868223773e-05,1.0,0.0,0.75,0.25,444.2,5,5,Low
main_morgan_r3_256,molecular_fingerprint,6.623705733020163e-05,8.279632166275204e-05,6.623705733020163e-05,8.279632166275204e-05,0.8,0.0,1.0,1.0,547.2,4,5,Low
main_morgan_r3_93,molecular_fingerprint,6.409664344958957e-05,6.409664344958957e-05,-1.5231233292057466e-05,-1.5231233292057466e-05,1.0,0.0,0.5,0.5,425.0,5,5,Low
co_ExactMolWt,molecular_descriptor,6.409030868736762e-05,6.409030868736762e-05,-1.4467977098939226e-05,-1.4467977098939226e-05,1.0,0.0,0.75,0.75,506.6,5,5,Low
main_NumAmideBonds,other,6.382377246428128e-05,6.382377246428128e-05,-4.053212020909314e-05,-4.053212020909314e-05,1.0,0.0,0.75,0.25,429.6,5,5,Low
main_morgan_r3_376,molecular_fingerprint,6.380983332682414e-05,6.380983332682414e-05,-8.933791745461247e-06,-8.933791745461247e-06,1.0,0.0,0.75,0.25,487.6,5,5,Low
main_morgan_r3_492,molecular_fingerprint,6.362561942323925e-05,6.362561942323925e-05,1.917502933922164e-05,1.917502933922164e-05,1.0,0.0,0.5,0.5,499.4,5,5,Low
main_morgan_r3_391,molecular_fingerprint,6.348555535661685e-05,6.348555535661685e-05,-2.4830717539239276e-05,-2.4830717539239276e-05,1.0,0.0,0.6,0.4,434.0,5,5,Low
main_morgan_r3_345,molecular_fingerprint,6.312213972463748e-05,6.312213972463748e-05,-2.436611969120072e-05,-2.436611969120072e-05,1.0,0.0,0.5,0.5,473.6,5,5,Low
co_NumValenceElectrons,other,6.310744313882802e-05,6.310744313882802e-05,-3.656014793269448e-06,-3.656014793269448e-06,1.0,0.0,0.75,0.75,509.6,5,5,Low
main_morgan_r3_51,molecular_fingerprint,6.257649405119991e-05,6.257649405119991e-05,3.2847913019180746e-05,3.2847913019180746e-05,1.0,0.0,0.75,0.75,432.2,5,5,Low
main_morgan_r3_115,molecular_fingerprint,6.246783844536215e-05,6.246783844536215e-05,2.798975974174786e-05,2.798975974174786e-05,1.0,0.0,0.6666666666666666,0.6666666666666666,452.8,5,5,Low
main_morgan_r3_453,molecular_fingerprint,6.13425978361622e-05,6.13425978361622e-05,2.0440659712815227e-05,2.0440659712815227e-05,1.0,0.0,1.0,1.0,493.2,5,5,Low
main_morgan_r3_294,molecular_fingerprint,6.103099994455857e-05,6.103099994455857e-05,4.844805956688943e-07,4.844805956688943e-07,1.0,0.0,0.5,0.5,467.0,5,5,Low
B/P ratio,elemental_composition,6.062324605176806e-05,6.062324605176806e-05,-2.8409229351786463e-05,-2.8409229351786463e-05,1.0,0.0,0.6666666666666666,0.3333333333333333,534.2,5,5,Low
B/P_ratio_sq,elemental_composition,6.056754413174933e-05,6.056754413174933e-05,-2.921273571627757e-05,-2.921273571627757e-05,1.0,0.0,0.6666666666666666,0.3333333333333333,449.0,5,5,Low
curing_RingCount,molecular_descriptor,6.007513885204696e-05,6.007513885204696e-05,4.615148331597794e-05,4.615148331597794e-05,1.0,0.0,0.75,0.75,524.0,5,5,Low
main_morgan_r3_291,molecular_fingerprint,5.990303780279128e-05,5.990303780279128e-05,-6.73851464176462e-06,-6.73851464176462e-06,1.0,0.0,0.75,0.75,471.2,5,5,Low
main_morgan_r3_96,molecular_fingerprint,5.972888839005464e-05,5.972888839005464e-05,-3.931239736498861e-05,-3.931239736498861e-05,1.0,0.0,1.0,0.0,436.4,5,5,Low
main_morgan_r3_224,molecular_fingerprint,5.937638038952285e-05,5.937638038952285e-05,-2.420367965123344e-05,-2.420367965123344e-05,1.0,0.0,0.75,0.25,459.6,5,5,Low
main_morgan_r3_211,molecular_fingerprint,5.901972624480183e-05,5.901972624480183e-05,-3.4456599497648e-06,-3.4456599497648e-06,1.0,0.0,0.75,0.75,468.8,5,5,Low
co_AromaticCarbocycles,other,5.896804042822622e-05,5.896804042822622e-05,-1.7402912806371905e-05,-1.7402912806371905e-05,1.0,0.0,1.0,0.0,538.8,5,5,Low
main_morgan_r3_483,molecular_fingerprint,5.839342530328254e-05,5.839342530328254e-05,-1.216089915107293e-05,-1.216089915107293e-05,1.0,0.0,0.75,0.25,517.6,5,5,Low
main_morgan_r3_455,molecular_fingerprint,5.808838369138257e-05,5.808838369138257e-05,5.29224955213675e-06,5.29224955213675e-06,1.0,0.0,0.5,0.5,513.8,5,5,Low
main_morgan_r3_264,molecular_fingerprint,5.760206881864684e-05,5.760206881864684e-05,-2.378479575313324e-05,-2.378479575313324e-05,1.0,0.0,0.5,0.5,499.6,5,5,Low
main_morgan_r3_165,molecular_fingerprint,5.642699164622577e-05,5.642699164622577e-05,-1.7049165015931929e-06,-1.7049165015931929e-06,1.0,0.0,0.5,0.5,455.4,5,5,Low
curing_morgan_r3_277,molecular_fingerprint,5.617119935206775e-05,9.36186655867796e-05,5.617119935206775e-05,9.36186655867796e-05,0.6,0.0,1.0,1.0,572.2,3,5,Low
main_morgan_r3_247,molecular_fingerprint,5.605759379518974e-05,5.605759379518974e-05,1.9717534309064733e-05,1.9717534309064733e-05,1.0,0.0,0.5,0.5,468.4,5,5,Low
main_morgan_r3_511,molecular_fingerprint,5.593215845828404e-05,5.593215845828404e-05,-1.0842442132160258e-05,-1.0842442132160258e-05,1.0,0.0,0.75,0.75,518.2,5,5,Low
main_morgan_r3_427,molecular_fingerprint,5.547665181049174e-05,5.547665181049174e-05,-4.295052590844112e-06,-4.295052590844112e-06,1.0,0.0,0.5,0.5,497.6,5,5,Low
main_morgan_r3_508,molecular_fingerprint,5.539198430007117e-05,6.923998037508896e-05,-5.4865497956257057e-05,-6.858187244532132e-05,0.8,0.0,1.0,0.0,532.8,4,5,Low
main_morgan_r3_27,molecular_fingerprint,5.512659713302445e-05,5.512659713302445e-05,-3.536852811881156e-05,-3.536852811881156e-05,1.0,0.0,0.5,0.5,436.4,5,5,Low
main_morgan_r3_505,molecular_fingerprint,5.316768024714078e-05,5.316768024714078e-05,-3.206064296392698e-06,-3.206064296392698e-06,1.0,0.0,0.5,0.5,514.0,5,5,Low
main_morgan_r3_497,molecular_fingerprint,5.290560479296619e-05,5.290560479296619e-05,4.634466075429345e-05,4.634466075429345e-05,1.0,0.0,0.75,0.75,523.6,5,5,Low
main_morgan_r3_124,molecular_fingerprint,5.248741876077172e-05,5.248741876077172e-05,-4.292034747979626e-07,-4.292034747979626e-07,1.0,0.0,0.5,0.5,465.8,5,5,Low
main_morgan_r3_445,molecular_fingerprint,5.124845436006984e-05,5.124845436006984e-05,3.491513589829557e-07,3.491513589829557e-07,1.0,0.0,0.75,0.25,528.8,5,5,Low
main_morgan_r3_450,molecular_fingerprint,5.047219336362709e-05,6.309024170453386e-05,-5.047219336362709e-05,-6.309024170453386e-05,0.8,0.0,1.0,0.0,552.0,4,5,Low
main_morgan_r3_463,molecular_fingerprint,4.891748288273509e-05,4.891748288273509e-05,1.1450718752355571e-05,1.1450718752355571e-05,1.0,0.0,0.5,0.5,531.6,5,5,Low
main_morgan_r3_195,molecular_fingerprint,4.889555294671608e-05,4.889555294671608e-05,2.074524208314996e-05,2.074524208314996e-05,1.0,0.0,1.0,1.0,488.6,5,5,Low
main_morgan_r3_500,molecular_fingerprint,4.810462626007469e-05,4.810462626007469e-05,6.857162861346453e-06,6.857162861346453e-06,1.0,0.0,0.75,0.25,529.2,5,5,Low
main_morgan_r3_74,molecular_fingerprint,4.74044180440703e-05,4.74044180440703e-05,4.781531313843364e-06,4.781531313843364e-06,1.0,0.0,0.5,0.5,455.2,5,5,Low
main_morgan_r3_426,molecular_fingerprint,4.722302004933629e-05,4.722302004933629e-05,8.078791615995822e-06,8.078791615995822e-06,1.0,0.0,0.75,0.75,522.0,5,5,Low
curing_morgan_r3_295,molecular_fingerprint,4.593649935774617e-05,7.656083226291028e-05,4.593649935774617e-05,7.656083226291028e-05,0.6,0.0,1.0,1.0,584.2,3,5,Low
main_morgan_r3_56,molecular_fingerprint,4.476105963107103e-05,4.476105963107103e-05,-2.3184485566623104e-05,-2.3184485566623104e-05,1.0,0.0,0.75,0.25,457.4,5,5,Low
main_morgan_r3_17,molecular_fingerprint,4.4387612017582494e-05,4.4387612017582494e-05,-2.173133238672007e-05,-2.173133238672007e-05,1.0,0.0,0.5,0.5,461.8,5,5,Low
main_morgan_r3_279,molecular_fingerprint,4.2582100581051287e-05,4.2582100581051287e-05,4.786232996953761e-06,4.786232996953761e-06,1.0,0.0,0.5,0.5,501.2,5,5,Low
main_morgan_r3_458,molecular_fingerprint,4.168456997603522e-05,4.168456997603522e-05,-5.571516527620849e-06,-5.571516527620849e-06,1.0,0.0,0.5,0.5,534.8,5,5,Low
main_morgan_r3_23,molecular_fingerprint,4.140112238390733e-05,4.140112238390733e-05,3.288976197753376e-05,3.288976197753376e-05,1.0,0.0,1.0,1.0,456.4,5,5,Low
main_morgan_r3_351,molecular_fingerprint,4.096549999965444e-05,4.096549999965444e-05,-1.0436129088803782e-05,-1.0436129088803782e-05,1.0,0.0,0.5,0.5,506.8,5,5,Low
main_morgan_r3_248,molecular_fingerprint,4.052716705030928e-05,4.052716705030928e-05,-1.736295272371851e-05,-1.736295272371851e-05,1.0,0.0,1.0,0.0,497.4,5,5,Low
main_morgan_r3_288,molecular_fingerprint,4.022557847971736e-05,5.028197309964669e-05,-2.921155191427891e-05,-3.651443989284864e-05,0.8,0.0,0.6666666666666666,0.3333333333333333,531.8,4,5,Low
main_morgan_r3_257,molecular_fingerprint,4.0175055227109616e-05,4.0175055227109616e-05,2.8293937254627748e-05,2.8293937254627748e-05,1.0,0.0,0.5,0.5,511.4,5,5,Low
curing_morgan_r3_477,molecular_fingerprint,3.985688369635277e-05,4.982110462044096e-05,-7.626405519608346e-06,-9.533006899510433e-06,0.8,0.0,0.5,0.5,551.8,4,5,Low
main_morgan_r3_430,molecular_fingerprint,3.9680820886676165e-05,3.9680820886676165e-05,5.186269176811543e-06,5.186269176811543e-06,1.0,0.0,0.75,0.75,537.0,5,5,Low
main_morgan_r3_10,molecular_fingerprint,3.960891589583168e-05,3.960891589583168e-05,-2.034732043934263e-05,-2.034732043934263e-05,1.0,0.0,1.0,0.0,464.2,5,5,Low
main_morgan_r3_69,molecular_fingerprint,3.955111005670316e-05,3.955111005670316e-05,2.3187837280436464e-05,2.3187837280436464e-05,1.0,0.0,0.75,0.75,481.4,5,5,Low
main_morgan_r3_474,molecular_fingerprint,3.9505992143063725e-05,3.9505992143063725e-05,-4.552843856844884e-06,-4.552843856844884e-06,1.0,0.0,0.5,0.5,532.4,5,5,Low
main_morgan_r3_150,molecular_fingerprint,3.949834945620347e-05,4.9372936820254334e-05,-2.3927819822751582e-05,-2.990977477843948e-05,0.8,0.0,0.6666666666666666,0.3333333333333333,504.8,4,5,Low
main_morgan_r3_506,molecular_fingerprint,3.862546759704501e-05,3.862546759704501e-05,-3.256353361330693e-06,-3.256353361330693e-06,1.0,0.0,0.5,0.5,542.4,5,5,Low
main_morgan_r3_215,molecular_fingerprint,3.695042714292008e-05,3.695042714292008e-05,-8.867965611153116e-06,-8.867965611153116e-06,1.0,0.0,0.75,0.25,500.8,5,5,Low
main_morgan_r3_301,molecular_fingerprint,3.661958248508452e-05,3.661958248508452e-05,-2.6057716026735355e-05,-2.6057716026735355e-05,1.0,0.0,1.0,0.0,531.4,5,5,Low
main_morgan_r3_53,molecular_fingerprint,3.657113425704969e-05,3.657113425704969e-05,-1.9527949684061247e-05,-1.9527949684061247e-05,1.0,0.0,0.5,0.5,488.6,5,5,Low
Synergy_type_P-N-Si,other,3.5965753859489134e-05,3.5965753859489134e-05,1.303167783514425e-05,1.303167783514425e-05,1.0,0.0,0.75,0.75,531.8,5,5,Low
main_morgan_r3_235,molecular_fingerprint,3.5237298643293026e-05,3.5237298643293026e-05,1.781712241600609e-05,1.781712241600609e-05,1.0,0.0,1.0,1.0,501.6,5,5,Low
main_morgan_r3_300,molecular_fingerprint,3.520322976287894e-05,4.400403720359867e-05,-3.375068793846164e-05,-4.218835992307706e-05,0.8,0.0,1.0,0.0,543.4,4,5,Low
main_morgan_r3_192,molecular_fingerprint,3.4747905483401256e-05,3.4747905483401256e-05,1.082649741533714e-05,1.082649741533714e-05,1.0,0.0,0.5,0.5,501.8,5,5,Low
Synergy_type_P-P,other,3.46783770111835e-05,3.46783770111835e-05,2.206178490807215e-05,2.206178490807215e-05,1.0,0.0,1.0,1.0,544.8,5,5,Low
main_morgan_r3_269,molecular_fingerprint,3.428750872741186e-05,3.428750872741186e-05,1.691515085910726e-06,1.691515085910726e-06,1.0,0.0,0.75,0.25,510.2,5,5,Low
co_morgan_r3_64,molecular_fingerprint,3.3778044137963874e-05,5.6296740229939794e-05,-3.3778044137963874e-05,-5.6296740229939794e-05,0.6,0.0,1.0,0.0,610.2,3,5,Low
main_morgan_r3_173,molecular_fingerprint,3.377446027813373e-05,3.377446027813373e-05,2.9454188104763387e-05,2.9454188104763387e-05,1.0,0.0,0.5,0.5,509.4,5,5,Low
co_LogP,molecular_descriptor,3.216941315779171e-05,3.216941315779171e-05,2.2890019489902144e-05,2.2890019489902144e-05,1.0,0.0,1.0,1.0,559.2,5,5,Low
main_morgan_r3_268,molecular_fingerprint,3.187874981387199e-05,3.187874981387199e-05,1.568565791427703e-05,1.568565791427703e-05,1.0,0.0,1.0,1.0,515.6,5,5,Low
main_morgan_r3_205,molecular_fingerprint,3.177428874755369e-05,3.177428874755369e-05,2.2844102456333185e-05,2.2844102456333185e-05,1.0,0.0,0.75,0.75,511.2,5,5,Low
main_morgan_r3_260,molecular_fingerprint,3.151863010805301e-05,3.9398287635066255e-05,1.3176324517000165e-05,1.6470405646250205e-05,0.8,0.0,0.5,0.5,584.0,4,5,Low
co_FractionCSP3,molecular_descriptor,3.1394713688617534e-05,3.1394713688617534e-05,2.239815520806587e-05,2.239815520806587e-05,1.0,0.0,1.0,1.0,561.0,5,5,Low
main_morgan_r3_43,molecular_fingerprint,3.136492538093687e-05,3.136492538093687e-05,-4.084361320363113e-06,-4.084361320363113e-06,1.0,0.0,0.75,0.75,480.4,5,5,Low
main_morgan_r3_149,molecular_fingerprint,3.1100904405472344e-05,3.8876130506840434e-05,3.1100904405472344e-05,3.8876130506840434e-05,0.8,0.0,1.0,1.0,545.0,4,5,Low
main_morgan_r3_318,molecular_fingerprint,3.105258906735899e-05,3.105258906735899e-05,2.1582423918415668e-05,2.1582423918415668e-05,1.0,0.0,0.5,0.5,527.4,5,5,Low
main_morgan_r3_267,molecular_fingerprint,3.0785727645492346e-05,3.0785727645492346e-05,-7.759308705228957e-06,-7.759308705228957e-06,1.0,0.0,0.5,0.5,525.6,5,5,Low
co_morgan_r3_294,molecular_fingerprint,3.062573298828081e-05,7.656433247070202e-05,3.062573298828081e-05,7.656433247070202e-05,0.4,0.0,1.0,1.0,611.0,2,5,Low
main_morgan_r3_480,molecular_fingerprint,2.9996499992036115e-05,2.9996499992036115e-05,-1.1924607661645348e-05,-1.1924607661645348e-05,1.0,0.0,0.5,0.5,551.4,5,5,Low
main_morgan_r3_158,molecular_fingerprint,2.9253085539210127e-05,2.9253085539210127e-05,-7.493455431352281e-06,-7.493455431352281e-06,1.0,0.0,0.6666666666666666,0.3333333333333333,510.0,5,5,Low
main_morgan_r3_336,molecular_fingerprint,2.9182443858255983e-05,2.9182443858255983e-05,-1.9750875531640296e-05,-1.9750875531640296e-05,1.0,0.0,0.75,0.25,495.4,5,5,Low
main_morgan_r3_137,molecular_fingerprint,2.9078480421528885e-05,2.9078480421528885e-05,1.7826700832478715e-05,1.7826700832478715e-05,1.0,0.0,1.0,1.0,507.2,5,5,Low
main_morgan_r3_417,molecular_fingerprint,2.858812811422872e-05,2.858812811422872e-05,2.232173252372781e-05,2.232173252372781e-05,1.0,0.0,1.0,1.0,556.0,5,5,Low
main_morgan_r3_323,molecular_fingerprint,2.827357277713342e-05,2.827357277713342e-05,1.2014349112334345e-05,1.2014349112334345e-05,1.0,0.0,0.5,0.5,532.8,5,5,Low
main_morgan_r3_153,molecular_fingerprint,2.818485452434061e-05,2.818485452434061e-05,8.474455437098847e-06,8.474455437098847e-06,1.0,0.0,0.75,0.75,505.8,5,5,Low
main_morgan_r3_402,molecular_fingerprint,2.7711424994252968e-05,2.7711424994252968e-05,2.1937457827366164e-05,2.1937457827366164e-05,1.0,0.0,1.0,1.0,544.8,5,5,Low
P_B_loading_product,formulation_loading,2.7319465991088992e-05,2.7319465991088992e-05,-1.951430585525789e-05,-1.951430585525789e-05,1.0,0.0,0.6666666666666666,0.3333333333333333,492.2,5,5,Low
main_morgan_r3_160,molecular_fingerprint,2.7105179336028103e-05,2.7105179336028103e-05,1.7932857145600185e-06,1.7932857145600185e-06,1.0,0.0,0.5,0.5,505.8,5,5,Low
main_morgan_r3_328,molecular_fingerprint,2.698107486343007e-05,2.698107486343007e-05,5.99802543687626e-06,5.99802543687626e-06,1.0,0.0,0.6666666666666666,0.6666666666666666,537.4,5,5,Low
main_morgan_r3_57,molecular_fingerprint,2.6737076300075085e-05,2.6737076300075085e-05,-2.6737076300075085e-05,-2.6737076300075085e-05,1.0,0.0,1.0,0.0,501.6,5,5,Low
main_morgan_r3_475,molecular_fingerprint,2.6549408554816503e-05,2.6549408554816503e-05,1.551230093733993e-05,1.551230093733993e-05,1.0,0.0,0.6666666666666666,0.6666666666666666,568.6,5,5,Low
main_morgan_r3_232,molecular_fingerprint,2.6379421152341817e-05,2.6379421152341817e-05,1.1459260085555594e-05,1.1459260085555594e-05,1.0,0.0,0.5,0.5,523.8,5,5,Low
main_morgan_r3_68,molecular_fingerprint,2.5949951246060564e-05,2.5949951246060564e-05,-1.6873485633204324e-05,-1.6873485633204324e-05,1.0,0.0,1.0,0.0,507.4,5,5,Low
main_morgan_r3_101,molecular_fingerprint,2.588497073952567e-05,2.588497073952567e-05,-1.7454329708303678e-05,-1.7454329708303678e-05,1.0,0.0,0.75,0.25,502.6,5,5,Low
co_morgan_r3_290,molecular_fingerprint,2.5871238175669637e-05,6.467809543917408e-05,2.5871238175669637e-05,6.467809543917408e-05,0.4,0.0,1.0,1.0,618.6,2,5,Low
main_morgan_r3_100,molecular_fingerprint,2.5796339966392326e-05,2.5796339966392326e-05,8.534510254321504e-06,8.534510254321504e-06,1.0,0.0,1.0,1.0,517.0,5,5,Low
main_morgan_r3_409,molecular_fingerprint,2.5763501511710904e-05,2.5763501511710904e-05,3.0639049207397622e-06,3.0639049207397622e-06,1.0,0.0,0.5,0.5,554.0,5,5,Low
B_loading_real_sq,formulation_loading,2.459257800390131e-05,2.459257800390131e-05,-1.9586889732383704e-05,-1.9586889732383704e-05,1.0,0.0,0.6666666666666666,0.3333333333333333,490.8,5,5,Low
co_morgan_r3_14,molecular_fingerprint,2.4564197378317152e-05,4.094032896386192e-05,2.4564197378317152e-05,4.094032896386192e-05,0.6,0.0,1.0,1.0,610.6,3,5,Low
Synergy_type_P-Si,other,2.298127954730944e-05,2.298127954730944e-05,-7.696049795899604e-06,-7.696049795899604e-06,1.0,0.0,0.75,0.25,555.8,5,5,Low
main_morgan_r3_384,molecular_fingerprint,2.2391149793684743e-05,2.2391149793684743e-05,1.5852467965171655e-05,1.5852467965171655e-05,1.0,0.0,1.0,1.0,557.8,5,5,Low
main_morgan_r3_213,molecular_fingerprint,2.1969240610423583e-05,2.1969240610423583e-05,1.8582659821757088e-06,1.8582659821757088e-06,1.0,0.0,0.5,0.5,531.0,5,5,Low
main_morgan_r3_161,molecular_fingerprint,2.12964946589409e-05,2.12964946589409e-05,-8.463607070590722e-06,-8.463607070590722e-06,1.0,0.0,0.5,0.5,518.2,5,5,Low
main_morgan_r3_151,molecular_fingerprint,2.076546576240743e-05,2.076546576240743e-05,1.2181703820601795e-06,1.2181703820601795e-06,1.0,0.0,0.75,0.75,522.6,5,5,Low
co_morgan_r3_1,molecular_fingerprint,2.027979455346617e-05,3.379965758911028e-05,2.027979455346617e-05,3.379965758911028e-05,0.6,0.0,1.0,1.0,614.4,3,5,Low
main_morgan_r3_30,molecular_fingerprint,1.9935479676429204e-05,1.9935479676429204e-05,-6.920048925612343e-07,-6.920048925612343e-07,1.0,0.0,0.5,0.5,504.6,5,5,Low
main_morgan_r3_478,molecular_fingerprint,1.976803746300801e-05,1.976803746300801e-05,-1.976803746300801e-05,-1.976803746300801e-05,1.0,0.0,1.0,0.0,595.2,5,5,Low
main_morgan_r3_436,molecular_fingerprint,1.9109431727883928e-05,1.9109431727883928e-05,-1.1556595550852458e-05,-1.1556595550852458e-05,1.0,0.0,0.6666666666666666,0.3333333333333333,574.2,5,5,Low
main_morgan_r3_16,molecular_fingerprint,1.8824155746491063e-05,1.8824155746491063e-05,8.904059441192675e-07,8.904059441192675e-07,1.0,0.0,0.6666666666666666,0.3333333333333333,511.8,5,5,Low
main_morgan_r3_185,molecular_fingerprint,1.806205721893801e-05,1.806205721893801e-05,5.081458940569265e-06,5.081458940569265e-06,1.0,0.0,0.5,0.5,539.8,5,5,Low
main_morgan_r3_87,molecular_fingerprint,1.777750689153537e-05,2.2221883614419213e-05,-1.5866349201334946e-05,-1.9832936501668683e-05,0.8,0.0,0.5,0.5,540.6,4,5,Low
main_morgan_r3_75,molecular_fingerprint,1.7689085266321557e-05,1.7689085266321557e-05,-6.84229045810348e-07,-6.84229045810348e-07,1.0,0.0,0.5,0.5,512.6,5,5,Low
main_morgan_r3_449,molecular_fingerprint,1.5366051415494686e-05,1.5366051415494686e-05,-9.143731539255542e-06,-9.143731539255542e-06,1.0,0.0,0.6666666666666666,0.3333333333333333,590.6,5,5,Low
main_morgan_r3_285,molecular_fingerprint,1.512843449035649e-05,1.512843449035649e-05,5.793369927687311e-06,5.793369927687311e-06,1.0,0.0,0.75,0.75,554.4,5,5,Low
main_morgan_r3_141,molecular_fingerprint,1.5075510768737229e-05,1.8844388460921536e-05,-1.5075510768737229e-05,-1.8844388460921536e-05,0.8,0.0,1.0,0.0,550.4,4,5,Low
co_morgan_r3_15,molecular_fingerprint,1.4988411183973471e-05,1.873551397996684e-05,1.4988411183973471e-05,1.873551397996684e-05,0.8,0.0,1.0,1.0,624.2,4,5,Low
main_morgan_r3_404,molecular_fingerprint,1.487704675510473e-05,1.487704675510473e-05,-9.620450923714922e-06,-9.620450923714922e-06,1.0,0.0,0.75,0.25,571.8,5,5,Low
main_morgan_r3_313,molecular_fingerprint,1.4510426563238828e-05,1.4510426563238828e-05,-3.191304093882587e-06,-3.191304093882587e-06,1.0,0.0,0.5,0.5,560.2,5,5,Low
co_morgan_r3_33,molecular_fingerprint,1.37376457621738e-05,1.7172057202717248e-05,1.1001143195042258e-05,1.3751428993802824e-05,0.8,0.0,0.5,0.5,624.0,4,5,Low
main_morgan_r3_105,molecular_fingerprint,1.358022465481352e-05,1.69752808185169e-05,1.0076980509337676e-05,1.2596225636672094e-05,0.8,0.0,0.5,0.5,546.0,4,5,Low
main_morgan_r3_353,molecular_fingerprint,1.3323618199996822e-05,1.3323618199996822e-05,-1.308034355775413e-05,-1.308034355775413e-05,1.0,0.0,1.0,0.0,574.0,5,5,Low
main_morgan_r3_306,molecular_fingerprint,1.3199061474387645e-05,1.3199061474387645e-05,1.6758182114118537e-06,1.6758182114118537e-06,1.0,0.0,0.5,0.5,564.6,5,5,Low
Synergy_type_P-N-B,other,1.3130827584341708e-05,2.1884712640569517e-05,-1.1511797888564008e-05,-1.9186329814273344e-05,0.6,0.0,1.0,0.0,542.4,3,5,Low
co_morgan_r3_144,molecular_fingerprint,1.310118180284311e-05,2.1835303004738515e-05,1.310118180284311e-05,2.1835303004738515e-05,0.6,0.0,1.0,1.0,649.0,3,5,Low
main_morgan_r3_88,molecular_fingerprint,1.3052489417731292e-05,1.3052489417731292e-05,5.927400322305073e-06,5.927400322305073e-06,1.0,0.0,0.75,0.75,528.4,5,5,Low
main_morgan_r3_143,molecular_fingerprint,1.2760985571402567e-05,1.2760985571402567e-05,8.467633052507352e-06,8.467633052507352e-06,1.0,0.0,0.6666666666666666,0.6666666666666666,544.8,5,5,Low
main_morgan_r3_35,molecular_fingerprint,1.2588533772199325e-05,1.2588533772199325e-05,5.654975449996552e-06,5.654975449996552e-06,1.0,0.0,0.75,0.75,520.8,5,5,Low
main_morgan_r3_440,molecular_fingerprint,1.2566469804975587e-05,1.5708087256219485e-05,1.2566469804975587e-05,1.5708087256219485e-05,0.8,0.0,1.0,1.0,606.2,4,5,Low
co_morgan_r3_80,molecular_fingerprint,1.2510776849820912e-05,1.563847106227614e-05,1.198532970435432e-05,1.49816621304429e-05,0.8,0.0,1.0,1.0,616.4,4,5,Low
co_morgan_r3_311,molecular_fingerprint,1.2366604577942374e-05,2.061100762990396e-05,1.2302534589455008e-05,2.0504224315758343e-05,0.6,0.0,1.0,1.0,648.0,3,5,Low
main_morgan_r3_274,molecular_fingerprint,1.213147481737704e-05,1.5164343521721302e-05,-6.031827359846732e-06,-7.539784199808414e-06,0.8,0.0,0.6666666666666666,0.3333333333333333,575.4,4,5,Low
main_morgan_r3_398,molecular_fingerprint,1.0795210213664242e-05,1.0795210213664242e-05,3.444933804882707e-06,3.444933804882707e-06,1.0,0.0,0.5,0.5,584.0,5,5,Low
main_morgan_r3_359,molecular_fingerprint,1.0786478242683492e-05,1.0786478242683492e-05,5.129705499434246e-06,5.129705499434246e-06,1.0,0.0,0.6666666666666666,0.6666666666666666,576.6,5,5,Low
main_morgan_r3_106,molecular_fingerprint,1.040282001390046e-05,1.040282001390046e-05,-9.13442418151236e-06,-9.13442418151236e-06,1.0,0.0,0.6666666666666666,0.3333333333333333,543.8,5,5,Low
main_morgan_r3_459,molecular_fingerprint,1.0127071508659608e-05,1.0127071508659608e-05,1.0028658371968265e-07,1.0028658371968265e-07,1.0,0.0,0.6666666666666666,0.6666666666666666,600.4,5,5,Low
main_morgan_r3_344,molecular_fingerprint,9.129356535923862e-06,1.1411695669904828e-05,-8.561619808081863e-06,-1.0702024760102328e-05,0.8,0.0,1.0,0.0,593.8,4,5,Low
main_morgan_r3_91,molecular_fingerprint,8.816123342083099e-06,8.816123342083099e-06,-1.4356936891444006e-06,-1.4356936891444006e-06,1.0,0.0,0.6666666666666666,0.6666666666666666,538.8,5,5,Low
main_morgan_r3_142,molecular_fingerprint,8.745117610386741e-06,8.745117610386741e-06,-8.48268774340492e-06,-8.48268774340492e-06,1.0,0.0,0.6666666666666666,0.3333333333333333,552.4,5,5,Low
main_morgan_r3_464,molecular_fingerprint,8.484798442067486e-06,8.484798442067486e-06,-6.173276129478231e-06,-6.173276129478231e-06,1.0,0.0,0.6666666666666666,0.3333333333333333,602.6,5,5,Low
main_morgan_r3_127,molecular_fingerprint,8.224038844875597e-06,8.224038844875597e-06,8.146248520865306e-06,8.146248520865306e-06,1.0,0.0,1.0,1.0,543.4,5,5,Low
