Candidate_ID,Candidate_Name,SMILES_raw,Canonical_SMILES,Synergy_type,Preparation_Method,Reference_ID,Source_Type,Design_Family,DOPO_Count,Linker_Type,Reactive_Group,Preparation_Type,Synthesis_Level,Molecular_Weight,Murcko_Scaffold,P_molecular_wt_pct,N_molecular_wt_pct,S_molecular_wt_pct,B_molecular_wt_pct,Si_molecular_wt_pct,Training_Duplicate,Screening_Eligible,Notes
TRAIN_062,D-P-A,O=P(C1=CC=CC=C21)(C(NC3=NC4=C(S3)C=CC=C4)C5=CC=C(O)C=C5)OC6=C2C=CC=C6,O=P1(C(Nc2nc3ccccc3s2)c2ccc(O)cc2)Oc2ccccc2-c2ccccc21,P-N-S,DOPO-based (additive),https://doi.org/10.1016/j.polymdegradstab.2018.01.026,training_seed,P-N-S,1,review_manually,NH2/NH;OH,DOPO-based (additive),A,470.4900000000002,O=P1(C(Nc2nc3ccccc3s2)c2ccccc2)Oc2ccccc2-c2ccccc21,6.5833492741609785,5.954217942995598,6.815660269081167,0.0,0.0,True,False,"Existing training molecule; use as design reference, not as a new discovery."
TRAIN_063,DOPO-DDE,O=P(C(C1=CC=C(O)C=C1)NC2=CC=C(OC3=CC=C(NC(C4=CC=C(O)C=C4)P5(C6=C(C7=C(O5)C=CC=C7)C=CC=C6)=O)C=C3)C=C2)(C8=C9C=CC=C8)OC%10=C9C=CC=C%10,O=P1(C(Nc2ccc(Oc3ccc(NC(c4ccc(O)cc4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)cc2)c2ccc(O)cc2)Oc2ccccc2-c2ccccc21,P-N,DOPO-based (Co-curing),https://doi.org/10.1007/s10973-016-5604-6,training_seed,P-N,2,review_manually,NH2/NH;OH,DOPO-based (Co-curing),A,840.8090000000002,O=P1(C(Nc2ccc(Oc3ccc(NC(c4ccccc4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)cc2)c2ccccc2)Oc2ccccc2-c2ccccc21,7.36766614058603,3.331791167791971,0.0,0.0,0.0,True,False,"Existing training molecule; use as design reference, not as a new discovery."
TRAIN_064,DOPO-DDS,O=P(C(C1=CC=C(O)C=C1)NC2=CC=C(S(C3=CC=C(NC(C4=CC=C(O)C=C4)P5(C6=C(C7=C(O5)C=CC=C7)C=CC=C6)=O)C=C3)(=O)=O)C=C2)(C8=C9C=CC=C8)OC%10=C9C=CC=C%10,O=P1(C(Nc2ccc(S(=O)(=O)c3ccc(NC(c4ccc(O)cc4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)cc2)c2ccc(O)cc2)Oc2ccccc2-c2ccccc21,P-N-S,DOPO-based (Co-curing),https://doi.org/10.1007/s10973-016-5604-6,training_seed,P-N-S,2,review_manually,NH2/NH;OH,DOPO-based (Co-curing),A,888.8750000000001,O=P1(C(Nc2ccc(S(=O)(=O)c3ccc(NC(c4ccccc4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)cc2)c2ccccc2)Oc2ccccc2-c2ccccc21,6.9692588946702285,3.151624244128814,3.607593868654197,0.0,0.0,True,False,"Existing training molecule; use as design reference, not as a new discovery."
TRAIN_065,DDM-SH-DOPO,COC1=CC(C(P2(C3=C(C4=C(O2)C=CC=C4)C=CC=C3)=O)NC5=CC=C(CC6=CC=C(NC(P7(C8=C(C9=C(O7)C=CC=C9)C=CC=C8)=O)C%10=CC(OC)=C(O)C(OC)=C%10)C=C6)C=C5)=CC(OC)=C1O,COc1cc(C(Nc2ccc(Cc3ccc(NC(c4cc(OC)c(O)c(OC)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)cc2)P2(=O)Oc3ccccc3-c3ccccc32)cc(OC)c1O,P-N,DOPO-based (Co-curing),https://doi.org/10.1002/app.55978,training_seed,P-N,2,review_manually,NH2/NH;OH,DOPO-based (Co-curing),A,958.9410000000003,O=P1(C(Nc2ccc(Cc3ccc(NC(c4ccccc4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)cc2)c2ccccc2)Oc2ccccc2-c2ccccc21,6.460042901492374,2.921347611584028,0.0,0.0,0.0,True,False,"Existing training molecule; use as design reference, not as a new discovery."
TRAIN_066,PABCA,N#CC(C=C1)=CC=C1NC(P2(C3=C(C4=C(O2)C=CC=C4)C=CC=C3)=O)/C=C/C5=CC=CC=C5,N#Cc1ccc(NC(/C=C/c2ccccc2)P2(=O)Oc3ccccc3-c3ccccc32)cc1,P-N,DOPO-based (reactive),https://doi.org/10.1016/j.jiec.2024.04.047,training_seed,P-N,1,review_manually,NH2/NH;allyl/vinyl,DOPO-based (reactive),A,448.46200000000016,O=P1(C(/C=C/c2ccccc2)Nc2ccccc2)Oc2ccccc2-c2ccccc21,6.906716734082261,6.246683108044826,0.0,0.0,0.0,True,False,"Existing training molecule; use as design reference, not as a new discovery."
TRAIN_067,PPABCA,N#CC(C=C1)=CC=C1NC(P2(OC(C=CC=C3)=C3C4=C2C=CC=C4)=O)CC(P5(OC(C=CC=C6)=C6C7=C5C=CC=C7)=O)C8=CC=CC=C8,N#Cc1ccc(NC(CC(c2ccccc2)P2(=O)Oc3ccccc3-c3ccccc32)P2(=O)Oc3ccccc3-c3ccccc32)cc1,P-N,DOPO-based (reactive),https://doi.org/10.1016/j.jiec.2024.04.047,training_seed,P-N,2,review_manually,NH2/NH,DOPO-based (reactive),A,664.6380000000001,O=P1(C(CC(c2ccccc2)P2(=O)Oc3ccccc3-c3ccccc32)Nc2ccccc2)Oc2ccccc2-c2ccccc21,9.32056247160108,4.214926019878489,0.0,0.0,0.0,True,False,"Existing training molecule; use as design reference, not as a new discovery."
TRAIN_068,DOPO-PHBA,O=P(C(O)C1=CC=C(O)C=C1)(OC2=CC=CC=C32)C4=C3C=CC=C4,O=P1(C(O)c2ccc(O)cc2)Oc2ccccc2-c2ccccc21,P-only,DOPO-based (additive),https://doi.org/10.1002/app.55169,training_seed,P-only,1,review_manually,OH,DOPO-based (additive),A,338.2990000000001,O=P1(Cc2ccccc2)Oc2ccccc2-c2ccccc21,9.155805958634224,0.0,0.0,0.0,0.0,True,False,"Existing training molecule; use as design reference, not as a new discovery."
TRAIN_069,DOPO-Si,O=P(CC(O)C(CCC[Si](OCC)(OCC)OCC)O)(OC1=CC=CC=C21)C3=C2C=CC=C3,CCO[Si](CCCC(O)C(O)CP1(=O)Oc2ccccc2-c2ccccc21)(OCC)OCC,P-Si,DOPO-based (Additive + Secondary Crosslinking),https://kns.cnki.net/kcms2/article/abstract?v=Jz5IuRg0t01MWIuQSU_6UqHE0FSoQNbQTfAfb50G2a6hApehwI6TVt5XJu7u4Kym_YDWyA3hzm3XoGhzuSBzjto2ZkqEfC-TMWij5zqaEgCDMUOJ_b0PMaXQjpXjB_iOYfZwcKthj1azUz7FgaEQQMvnixGtFkUFavHfQdxDHOc=&uniplatform=NZKPT,training_seed,P-Si,1,review_manually,OH,DOPO-based (reactive),A,494.59700000000026,O=[PH]1Oc2ccccc2-c2ccccc21,6.262472275408056,0.0,0.0,0.0,5.678562546881599,True,False,"Existing training molecule; use as design reference, not as a new discovery."
TRAIN_070,PCANT,O=P1(C2=C(C3=C(O1)C=CC=C3)C=CC=C2)C(NC4=CC=C([N+]([O-])=O)C=C4)/C=C/C5=CC=CC=C5,O=[N+]([O-])c1ccc(NC(/C=C/c2ccccc2)P2(=O)Oc3ccccc3-c3ccccc32)cc1,P-N,DOPO-based (reactive),https://doi.org/10.1016/j.colsurfa.2023.132815,training_seed,P-N,1,review_manually,NH2/NH;allyl/vinyl,DOPO-based (reactive),A,468.44900000000024,O=P1(C(/C=C/c2ccccc2)Nc2ccccc2)Oc2ccccc2-c2ccccc21,6.612032473118735,5.980160060113264,0.0,0.0,0.0,True,False,"Existing training molecule; use as design reference, not as a new discovery."
TRAIN_071,DHBAP,O=P(C1=C2C=CC=C1)(C(NC3=NC=CN=C3)C4=C(O)C=CC=C4)OC5=C2C=CC=C5,O=P1(C(Nc2cnccn2)c2ccccc2O)Oc2ccccc2-c2ccccc21,P-N,DOPO-based (additive),https://doi.org/10.1002/pat.4674,training_seed,P-N,1,review_manually,NH2/NH;OH,DOPO-based (additive),A,415.3890000000002,O=P1(C(Nc2cnccn2)c2ccccc2)Oc2ccccc2-c2ccccc21,7.456624994884311,10.116059886034533,0.0,0.0,0.0,True,False,"Existing training molecule; use as design reference, not as a new discovery."
TRAIN_072,PDAP,O=P(C1=C2C=CC=C1)(C(C3=CC=C(C=O)C=C3)NC4=CC=C(NC(C5=CC=C(C(NC6=CC=C(N)C=C6)P7(C8=C(C9=C(O7)C=CC=C9)C=CC=C8)=O)C=C5)P%10(C%11=C(C%12=C(O%10)C=CC=C%12)C=CC=C%11)=O)C=C4)OC%13=C2C=CC=C%13,Nc1ccc(NC(c2ccc(C(Nc3ccc(NC(c4ccc(C=O)cc4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)cc2)P2(=O)Oc3ccccc3-c3ccccc32)cc1,P-N,DOPO-based (Co-curing),https://doi.org/10.1016/j.polymdegradstab.2016.04.005,training_seed,P-N,3,review_manually,NH2/NH,DOPO-based (Co-curing),A,1079.0390000000004,O=P1(C(Nc2ccc(NC(c3ccc(C(Nc4ccccc4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)cc2)c2ccccc2)Oc2ccccc2-c2ccccc21,8.611551575058913,5.192398050487515,0.0,0.0,0.0,True,False,"Existing training molecule; use as design reference, not as a new discovery."
TRAIN_073,MDOP,O=P(C1=C2C=CC=C1)([O-])OC3=C2C=CC=C3.NC4=NC(N)=NC([NH3+])=N4,Nc1nc(N)nc([NH3+])n1.O=P1([O-])Oc2ccccc2-c2ccccc21,P-N,DOPO-based (additive),https://doi.org/10.1016/j.jaap.2017.10.025,training_seed,P-N,1,review_manually,NH2/NH,DOPO-based (additive),A,358.2980000000001,O=[PH]1Oc2ccccc2-c2ccccc21.c1ncncn1,8.644759390228243,23.45589425561962,0.0,0.0,0.0,True,False,"Existing training molecule; use as design reference, not as a new discovery."
TRAIN_074,PMSBA,C[Si](NC1=NC2=C(S1)C=CC=C2)(NC3=NC4=C(S3)C=CC=C4)CCP5(C6=C(C7=C(O5)C=CC=C7)C=CC=C6)=O,C[Si](CCP1(=O)Oc2ccccc2-c2ccccc21)(Nc1nc2ccccc2s1)Nc1nc2ccccc2s1,P-N-Si-S,DOPO-based (reactive),https://doi.org/10.1002/pat.4758,training_seed,P-N-Si-S,1,review_manually,NH2/NH,DOPO-based (reactive),A,584.7390000000001,O=P1(CC[SiH](Nc2nc3ccccc3s2)Nc2nc3ccccc3s2)Oc2ccccc2-c2ccccc21,5.297064160249272,9.581710814568549,10.96797032522202,0.0,4.803168593167206,True,False,"Existing training molecule; use as design reference, not as a new discovery."
TRAIN_075,DOPO-PEPA,O=P(C1=C2C=CC=C1)(OCC34COP(OC3)(OC4)=O)OC5=C2C=CC=C5,O=P12OCC(COP3(=O)Oc4ccccc4-c4ccccc43)(CO1)CO2,P-P,DOPO-based (additive),https://doi.org/10.1021/acs.iecr.6b04292,training_seed,P-only,1,review_manually,none,DOPO-based (additive),A,394.2560000000002,O=P12OCC(COP3(=O)Oc4ccccc4-c4ccccc43)(CO1)CO2,15.712633415851622,0.0,0.0,0.0,0.0,True,False,"Existing training molecule; use as design reference, not as a new discovery."
TRAIN_076,DSD,O=P(C1=C2C=CC=C1)(C(NC3=CC=C(S(=O)(C4=CC=C(NC(P5(C6=C(C7=C(O5)C=CC=C7)C=CC=C6)=O)C8=CC=CC=C8O)C=C4)=O)C=C3)C9=CC=CC=C9O)OC%10=C2C=CC=C%10,O=P1(C(Nc2ccc(S(=O)(=O)c3ccc(NC(c4ccccc4O)P4(=O)Oc5ccccc5-c5ccccc54)cc3)cc2)c2ccccc2O)Oc2ccccc2-c2ccccc21,P-N-S,DOPO-based (Co-curing),https://doi.org/10.3390/polym12020317,training_seed,P-N-S,2,review_manually,NH2/NH;OH,DOPO-based (Co-curing),A,888.8750000000001,O=P1(C(Nc2ccc(S(=O)(=O)c3ccc(NC(c4ccccc4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)cc2)c2ccccc2)Oc2ccccc2-c2ccccc21,6.9692588946702285,3.151624244128814,3.607593868654197,0.0,0.0,True,False,"Existing training molecule; use as design reference, not as a new discovery."
TRAIN_077,DP-PPD,NC1=CC=C(N(P(OC2=C3C=CC=C2)(C4=C3C=CC=C4)=O)CC5=CC=C(O[Si](C6=CC=CC=C6)(OC7=CC=C(CN(P(OC8=C9C=CC=C8)(C%10=C9C=CC=C%10)=O)C%11=CC=C(N)C=C%11)C=C7)C%12=CC=CC=C%12)C=C5)C=C1,Nc1ccc(N(Cc2ccc(O[Si](Oc3ccc(CN(c4ccc(N)cc4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)(c3ccccc3)c3ccccc3)cc2)P2(=O)Oc3ccccc3-c3ccccc32)cc1,P-N-Si,DOPO-based (additive),https://doi.org/10.1016/j.compositesb.2021.108640,training_seed,P-N-Si,2,review_manually,NH2/NH,DOPO-based (additive),A,1037.1380000000001,O=P1(N(Cc2ccc(O[Si](Oc3ccc(CN(c4ccccc4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)(c3ccccc3)c3ccccc3)cc2)c2ccccc2)Oc2ccccc2-c2ccccc21,5.972975631015351,5.402174059768323,0.0,0.0,2.708029211156085,True,False,"Existing training molecule; use as design reference, not as a new discovery."
TRAIN_078,DAVN,COC1=CC(C(NC2=NN=NN2)P3(C4=C(C5=C(O3)C=CC=C5)C=CC=C4)=O)=CC=C1O,COc1cc(C(Nc2nnn[nH]2)P2(=O)Oc3ccccc3-c3ccccc32)ccc1O,P-N,DOPO-based (reactive),https://doi.org/10.1002/pol.20250749,training_seed,P-N,1,review_manually,NH2/NH;OH,DOPO-based (reactive),A,435.3800000000001,O=P1(C(Nc2nnn[nH]2)c2ccccc2)Oc2ccccc2-c2ccccc21,7.114245027332443,16.085947907574987,0.0,0.0,0.0,True,False,"Existing training molecule; use as design reference, not as a new discovery."
TRAIN_079,ATZ,O=P(C1=C2C=CC=C1)(C(NC3=NN=NN3)C4=CC=C(O)C=C4)OC5=C2C=CC=C5,O=P1(C(Nc2nnn[nH]2)c2ccc(O)cc2)Oc2ccccc2-c2ccccc21,P-N,DOPO-based (Co-curing),https://doi.org/10.1016/j.jaap.2019.01.015,training_seed,P-N,1,review_manually,NH2/NH;OH,DOPO-based (Co-curing),A,405.35400000000016,O=P1(C(Nc2nnn[nH]2)c2ccccc2)Oc2ccccc2-c2ccccc21,7.641222240313402,17.277490785831638,0.0,0.0,0.0,True,False,"Existing training molecule; use as design reference, not as a new discovery."
TRAIN_080,DOPO-PPO,O=P(OC1=CC=C(C(P2(C3=C(C4=C(O2)C=CC=C4)C=CC=C3)=O)O)C=C1)(OC5=CC=C(C(P6(C7=C(C8=C(O6)C=CC=C8)C=CC=C7)=O)O)C=C5)C9=CC=CC=C9,O=P(Oc1ccc(C(O)P2(=O)Oc3ccccc3-c3ccccc32)cc1)(Oc1ccc(C(O)P2(=O)Oc3ccccc3-c3ccccc32)cc1)c1ccccc1,P-only,DOPO-based (Co-curing),https://doi.org/10.1016/j.firesaf.2020.102994,training_seed,P-only,2,review_manually,OH,DOPO-based (Co-curing),A,798.6610000000001,O=P1(Cc2ccc(OP(=O)(Oc3ccc(CP4(=O)Oc5ccccc5-c5ccccc54)cc3)c3ccccc3)cc2)Oc2ccccc2-c2ccccc21,11.634723618656725,0.0,0.0,0.0,0.0,True,False,"Existing training molecule; use as design reference, not as a new discovery."
TRAIN_081,DOPO-AN,O=C(C1=C(C2=O)C=CC(N(CP3(C4=C(C5=C(O3)C=CC=C5)C=CC=C4)=O)CP6(C7=C(C8=C(O6)C=CC=C8)C=CC=C7)=O)=C1)C9=C2C=CC=C9,O=C1c2ccccc2C(=O)c2cc(N(CP3(=O)Oc4ccccc4-c4ccccc43)CP3(=O)Oc4ccccc4-c4ccccc43)ccc21,P-N,DOPO-based (additive),https://kns.cnki.net/kcms2/article/abstract?v=Jz5IuRg0t01AQTZwcmDQr7LS0eI1I-pJtedm3wQXR-p9z-0cPu_RiuKcJkUfRgOXaRjPXuTfJPKDL75pSPbNFch4aPw5a0wSqfMOymELKaIyQuZ279il2sk1ZdaLq1xuOyDokD-lmNY5u_hoO061PP01E4Si78DJJGRu0isTWws=&uniplatform=NZKPT,training_seed,P-N,2,review_manually,none,DOPO-based (additive),A,679.6050000000001,O=C1c2ccccc2C(=O)c2cc(N(CP3(=O)Oc4ccccc4-c4ccccc43)CP3(=O)Oc4ccccc4-c4ccccc43)ccc21,9.11529491395737,2.0610501688480807,0.0,0.0,0.0,True,False,"Existing training molecule; use as design reference, not as a new discovery."
TRAIN_082,DDSi-1,OC(C=CC(C(C1=CC=C(C(CCCP2(C3=C(C=CC=C3)C4=C(C=CC=C4)O2)=O)=C1)O[Si](OC5=CC=C(C=C5CCCP6(C7=C(C=CC=C7)C8=C(C=CC=C8)O6)=O)C(C9=CC(CCCP%10(C%11=C(C=CC=C%11)C%12=C(C=CC=C%12)O%10)=O)=C(C=C9)O)(C)C)(C%13=CC=CC=C%13)C%14=CC=CC=C%14)(C)C)=C%15)=C%15CCCP%16(C%17=C(C=CC=C%17)C%18=C(C=CC=C%18)O%16)=O,CC(C)(c1ccc(O)c(CCCP2(=O)Oc3ccccc3-c3ccccc32)c1)c1ccc(O[Si](Oc2ccc(C(C)(C)c3ccc(O)c(CCCP4(=O)Oc5ccccc5-c5ccccc54)c3)cc2CCCP2(=O)Oc3ccccc3-c3ccccc32)(c2ccccc2)c2ccccc2)c(CCCP2(=O)Oc3ccccc3-c3ccccc32)c1,P-Si,DOPO-based (Co-curing),https://doi.org/10.1021/acs.macromol.8b02090,training_seed,P-Si,4,review_manually,OH,DOPO-based (Co-curing),A,1661.8279999999995,O=P1(CCCc2cccc(Cc3ccc(O[Si](Oc4ccc(Cc5cccc(CCCP6(=O)Oc7ccccc7-c7ccccc76)c5)cc4CCCP4(=O)Oc5ccccc5-c5ccccc54)(c4ccccc4)c4ccccc4)c(CCCP4(=O)Oc5ccccc5-c5ccccc54)c3)c2)Oc2ccccc2-c2ccccc21,7.455404530432754,0.0,0.0,0.0,1.6900666013570602,True,False,"Existing training molecule; use as design reference, not as a new discovery."
TRAIN_083,TFD,O=P(C1=C2C=CC=C1)(C(NC(C(O)=O)CC3=CC=C(O)C=C3)C4=CC=CO4)OC5=C2C=CC=C5,O=C(O)C(Cc1ccc(O)cc1)NC(c1ccco1)P1(=O)Oc2ccccc2-c2ccccc21,P-N,DOPO-based (reactive),https://doi.org/10.1016/j.polymer.2021.124045,training_seed,P-N,1,review_manually,NH2/NH;OH;carboxyl,DOPO-based (reactive),A,475.43700000000024,O=P1(C(NCCc2ccccc2)c2ccco2)Oc2ccccc2-c2ccccc21,6.514848444694036,2.946131664132155,0.0,0.0,0.0,True,False,"Existing training molecule; use as design reference, not as a new discovery."
TRAIN_084,SFG,O=P(C1=C2C=CC=C1)(C(NC3=CC=C(S(=O)(NC(N)=N)=O)C=C3)C4=CC=C(C(P(OC5=C6C=CC=C5)(C7=C6C=CC=C7)=O)NC(NS(C8=CC=C(N)C=C8)(=O)=O)=N)C=C4)OC9=C2C=CC=C9,N=C(N)NS(=O)(=O)c1ccc(NC(c2ccc(C(NC(=N)NS(=O)(=O)c3ccc(N)cc3)P3(=O)Oc4ccccc4-c4ccccc43)cc2)P2(=O)Oc3ccccc3-c3ccccc32)cc1,P-N-S,DOPO-based (reactive),https://doi.org/10.1016/j.polymdegradstab.2019.109023,training_seed,P-N-S,2,review_manually,NH2/NH,DOPO-based (reactive),A,958.9560000000001,N=C(NC(c1ccc(C(Nc2ccccc2)P2(=O)Oc3ccccc3-c3ccccc32)cc1)P1(=O)Oc2ccccc2-c2ccccc21)NS(=O)(=O)c1ccccc1,6.459941853432274,11.685207663333875,6.6878980891719735,0.0,0.0,True,False,"Existing training molecule; use as design reference, not as a new discovery."
TRAIN_085,FAFD,O=P(C1=C2C=CC=C1)(C(NCC3=CC=CO3)C4=CC=CO4)OC5=C2C=CC=C5,O=P1(C(NCc2ccco2)c2ccco2)Oc2ccccc2-c2ccccc21,P-N,DOPO-based (Co-curing),https://doi.org/10.1016/j.polymer.2022.124798,training_seed,P-N,1,review_manually,NH2/NH,DOPO-based (Co-curing),A,391.36300000000006,O=P1(C(NCc2ccco2)c2ccco2)Oc2ccccc2-c2ccccc21,7.914391498429845,3.579030209805219,0.0,0.0,0.0,True,False,"Existing training molecule; use as design reference, not as a new discovery."
TRAIN_086,DDSi-5,CC(C1=CC=C(O[Si](C2=CC=CC=C2)(OC(C=C3)=C(CCCP4(C5=C(C6=C(O4)C=CC=C6)C=CC=C5)=O)C=C3C(C)(C7=CC=C(O[Si](C8=CC=CC=C8)(OC(C=C9)=C(CCCP%10(C%11=C(C%12=C(O%10)C=CC=C%12)C=CC=C%11)=O)C=C9C(C)(C%13=CC=C(O[Si](C%14=CC=CC=C%14)(OC(C=C%15)=C(CCCP%16(C%17=C(C%18=C(O%16)C=CC=C%18)C=CC=C%17)=O)C=C%15C(C)(C%19=CC=C(O[Si](C%20=CC=CC=C%20)(OC(C=C%21)=C(CCCP%22(C%23=C(C%24=C(O%22)C=CC=C%24)C=CC=C%23)=O)C=C%21C(C)(C%25=CC=C(O[Si](C%26=CC=CC=C%26)(OC%27=CC=C(C(C)(C%28=CC(CCCP%29(C%30=C(C%31=C(O%29)C=CC=C%31)C=CC=C%30)=O)=C(O)C=C%28)C)C=C%27CCCP%32(C%33=C(C%34=C(O%32)C=CC=C%34)C=CC=C%33)=O)C%35=CC=CC=C%35)C(CCCP%36(C%37=C(C%38=C(O%36)C=CC=C%38)C=CC=C%37)=O)=C%25)C)C%39=CC=CC=C%39)C(CCCP%40(C%41=C(C%42=C(O%40)C=CC=C%42)C=CC=C%41)=O)=C%19)C)C%43=CC=CC=C%43)C(CCCP%44(C%45=C(C%46=C(O%44)C=CC=C%46)C=CC=C%45)=O)=C%13)C)C%47=CC=CC=C%47)C(CCCP%48(C%49=C(C%50=C(O%48)C=CC=C%50)C=CC=C%49)=O)=C7)C)C%51=CC=CC=C%51)C(CCCP%52(C%53=C(C%54=C(O%52)C=CC=C%54)C=CC=C%53)=O)=C1)(C%55=CC(CCCP%56(C%57=C(C%58=C(O%56)C=CC=C%58)C=CC=C%57)=O)=C(O)C=C%55)C,CC(C)(c1ccc(O)c(CCCP2(=O)Oc3ccccc3-c3ccccc32)c1)c1ccc(O[Si](Oc2ccc(C(C)(C)c3ccc(O[Si](Oc4ccc(C(C)(C)c5ccc(O[Si](Oc6ccc(C(C)(C)c7ccc(O[Si](Oc8ccc(C(C)(C)c9ccc(O[Si](Oc%10ccc(C(C)(C)c%11ccc(O)c(CCCP%12(=O)Oc%13ccccc%13-c%13ccccc%13%12)c%11)cc%10CCCP%10(=O)Oc%11ccccc%11-c%11ccccc%11%10)(c%10ccccc%10)c%10ccccc%10)c(CCCP%10(=O)Oc%11ccccc%11-c%11ccccc%11%10)c9)cc8CCCP8(=O)Oc9ccccc9-c9ccccc98)(c8ccccc8)c8ccccc8)c(CCCP8(=O)Oc9ccccc9-c9ccccc98)c7)cc6CCCP6(=O)Oc7ccccc7-c7ccccc76)(c6ccccc6)c6ccccc6)c(CCCP6(=O)Oc7ccccc7-c7ccccc76)c5)cc4CCCP4(=O)Oc5ccccc5-c5ccccc54)(c4ccccc4)c4ccccc4)c(CCCP4(=O)Oc5ccccc5-c5ccccc54)c3)cc2CCCP2(=O)Oc3ccccc3-c3ccccc32)(c2ccccc2)c2ccccc2)c(CCCP2(=O)Oc3ccccc3-c3ccccc32)c1,P-Si,DOPO-based (Co-curing),https://doi.org/10.1021/acs.macromol.8b02090,training_seed,P-Si,12,review_manually,OH,DOPO-based (Co-curing),A,5346.048000000001,O=P1(CCCc2cccc(Cc3ccc(O[Si](Oc4ccc(Cc5ccc(O[Si](Oc6ccc(Cc7ccc(O[Si](Oc8ccc(Cc9ccc(O[Si](Oc%10ccc(Cc%11ccc(O[Si](Oc%12ccc(Cc%13cccc(CCCP%14(=O)Oc%15ccccc%15-c%15ccccc%15%14)c%13)cc%12CCCP%12(=O)Oc%13ccccc%13-c%13ccccc%13%12)(c%12ccccc%12)c%12ccccc%12)c(CCCP%12(=O)Oc%13ccccc%13-c%13ccccc%13%12)c%11)cc%10CCCP%10(=O)Oc%11ccccc%11-c%11ccccc%11%10)(c%10ccccc%10)c%10ccccc%10)c(CCCP%10(=O)Oc%11ccccc%11-c%11ccccc%11%10)c9)cc8CCCP8(=O)Oc9ccccc9-c9ccccc98)(c8ccccc8)c8ccccc8)c(CCCP8(=O)Oc9ccccc9-c9ccccc98)c7)cc6CCCP6(=O)Oc7ccccc7-c7ccccc76)(c6ccccc6)c6ccccc6)c(CCCP6(=O)Oc7ccccc7-c7ccccc76)c5)cc4CCCP4(=O)Oc5ccccc5-c5ccccc54)(c4ccccc4)c4ccccc4)c(CCCP4(=O)Oc5ccccc5-c5ccccc54)c3)c2)Oc2ccccc2-c2ccccc21,6.952575061054445,0.0,0.0,0.0,2.6268002083034045,True,False,"Existing training molecule; use as design reference, not as a new discovery."
TRAIN_087,DDSi-2,CC(C1=CC(CCCP2(C3=C(C=CC=C3)C4=C(C=CC=C4)O2)=O)=C(C=C1)O)(C)C5=CC=C(C(CCCP6(C7=C(C=CC=C7)C8=C(C=CC=C8)O6)=O)=C5)O[Si](OC(C=CC(C(C9=CC=C(C(CCCP%10(C%11=C(C=CC=C%11)C%12=C(C=CC=C%12)O%10)=O)=C9)O[Si](OC%13=CC=C(C=C%13CCCP%14(C%15=C(C=CC=C%15)C%16=C(C=CC=C%16)O%14)=O)C(C%17=CC(CCCP%18(C%19=C(C=CC=C%19)C%20=C(C=CC=C%20)O%18)=O)=C(C=C%17)O)(C)C)(C%21=CC=CC=C%21)C%22=CC=CC=C%22)(C)C)=C%23)=C%23CCCP%24(C%25=C(C=CC=C%25)C%26=C(C=CC=C%26)O%24)=O)(C%27=CC=CC=C%27)C%28=CC=CC=C%28,CC(C)(c1ccc(O)c(CCCP2(=O)Oc3ccccc3-c3ccccc32)c1)c1ccc(O[Si](Oc2ccc(C(C)(C)c3ccc(O[Si](Oc4ccc(C(C)(C)c5ccc(O)c(CCCP6(=O)Oc7ccccc7-c7ccccc76)c5)cc4CCCP4(=O)Oc5ccccc5-c5ccccc54)(c4ccccc4)c4ccccc4)c(CCCP4(=O)Oc5ccccc5-c5ccccc54)c3)cc2CCCP2(=O)Oc3ccccc3-c3ccccc32)(c2ccccc2)c2ccccc2)c(CCCP2(=O)Oc3ccccc3-c3ccccc32)c1,P-Si,DOPO-based (Co-curing),https://doi.org/10.1021/acs.macromol.8b02090,training_seed,P-Si,6,review_manually,OH,DOPO-based (Co-curing),A,2582.882999999994,O=P1(CCCc2cccc(Cc3ccc(O[Si](Oc4ccc(Cc5ccc(O[Si](Oc6ccc(Cc7cccc(CCCP8(=O)Oc9ccccc9-c9ccccc98)c7)cc6CCCP6(=O)Oc7ccccc7-c7ccccc76)(c6ccccc6)c6ccccc6)c(CCCP6(=O)Oc7ccccc7-c7ccccc76)c5)cc4CCCP4(=O)Oc5ccccc5-c5ccccc54)(c4ccccc4)c4ccccc4)c(CCCP4(=O)Oc5ccccc5-c5ccccc54)c3)c2)Oc2ccccc2-c2ccccc21,7.195215578870604,0.0,0.0,0.0,2.174779113107335,True,False,"Existing training molecule; use as design reference, not as a new discovery."
