Candidate_ID,Candidate_Name,Parent_Seed_ID,Parent_Name,Transformation_Code,Design_Change,Attachment_Position,Canonical_SMILES,Molecular_Formula,Molecular_Weight,DOPO_Count_Computed,Design_Family,Linker_Type,Reactive_Group,Preparation_Type,Synthesis_Level,Strict_Screening_Eligible,Parent_Tanimoto_r3,Max_Train_Tanimoto_r3,Nearest_Training_ID,Nearest_Training_Name,Fragment_Count,Formal_Charge,Radical_Electrons,Heavy_Atom_Count,Risk_Flags
CAND_R2_381,TetraDSi-OH-acetyl-all,TRAIN_103,TetraDSi,OH_acetyl_all,Converted one OH group to an acetate. Converted all OH groups.,all_OH,CC(=O)Oc1ccc(C(C)(C)c2ccc(O[Si](Oc3ccc(C(C)(C)c4ccc(OC(C)=O)c(CCCP5(=O)Oc6ccccc6-c6ccccc65)c4)cc3CCCP3(=O)Oc4ccccc4-c4ccccc43)(Oc3ccc(C(C)(C)c4ccc(OC(C)=O)c(CCCP5(=O)Oc6ccccc6-c6ccccc65)c4)cc3CCCP3(=O)Oc4ccccc4-c4ccccc43)Oc3ccc(C(C)(C)c4ccc(OC(C)=O)c(CCCP5(=O)Oc6ccccc6-c6ccccc65)c4)cc3CCCP3(=O)Oc4ccccc4-c4ccccc43)c(CCCP3(=O)Oc4ccccc4-c4ccccc43)c2)cc1CCCP1(=O)Oc2ccccc2-c2ccccc21,C188H172O28P8Si,3155.29399999999,8,P-Si,OH-to-acetate-all,none,Additive,C,False,0.7777777777777778,0.7777777777777778,TRAIN_103,TetraDSi,1,0,0,225,high molecular weight; high DOPO count; exploratory only; excluded from formal screening
CAND_R2_382,TetraDSi-OH-allyl,TRAIN_103,TetraDSi,OH_allyl,Converted one OH group to an allyl ether; no EP reactivity is assumed. Regioisomer 1.,OH_site_1,C=CCOc1ccc(C(C)(C)c2ccc(O[Si](Oc3ccc(C(C)(C)c4ccc(O)c(CCCP5(=O)Oc6ccccc6-c6ccccc65)c4)cc3CCCP3(=O)Oc4ccccc4-c4ccccc43)(Oc3ccc(C(C)(C)c4ccc(O)c(CCCP5(=O)Oc6ccccc6-c6ccccc65)c4)cc3CCCP3(=O)Oc4ccccc4-c4ccccc43)Oc3ccc(C(C)(C)c4ccc(O)c(CCCP5(=O)Oc6ccccc6-c6ccccc65)c4)cc3CCCP3(=O)Oc4ccccc4-c4ccccc43)c(CCCP3(=O)Oc4ccccc4-c4ccccc43)c2)cc1CCCP1(=O)Oc2ccccc2-c2ccccc21,C183H168O24P8Si,3027.210999999991,8,P-Si,OH-to-allyl-ether,allyl,Additive,C,False,0.8888888888888888,0.8888888888888888,TRAIN_103,TetraDSi,1,0,0,216,high molecular weight; high DOPO count; exploratory only; excluded from formal screening
CAND_R2_383,TetraDSi-OH-allyl-all,TRAIN_103,TetraDSi,OH_allyl_all,Converted one OH group to an allyl ether; no EP reactivity is assumed. Converted all OH groups.,all_OH,C=CCOc1ccc(C(C)(C)c2ccc(O[Si](Oc3ccc(C(C)(C)c4ccc(OCC=C)c(CCCP5(=O)Oc6ccccc6-c6ccccc65)c4)cc3CCCP3(=O)Oc4ccccc4-c4ccccc43)(Oc3ccc(C(C)(C)c4ccc(OCC=C)c(CCCP5(=O)Oc6ccccc6-c6ccccc65)c4)cc3CCCP3(=O)Oc4ccccc4-c4ccccc43)Oc3ccc(C(C)(C)c4ccc(OCC=C)c(CCCP5(=O)Oc6ccccc6-c6ccccc65)c4)cc3CCCP3(=O)Oc4ccccc4-c4ccccc43)c(CCCP3(=O)Oc4ccccc4-c4ccccc43)c2)cc1CCCP1(=O)Oc2ccccc2-c2ccccc21,C192H180O24P8Si,3147.405999999991,8,P-Si,OH-to-allyl-ether-all,allyl,Additive,C,False,0.7777777777777778,0.7777777777777778,TRAIN_103,TetraDSi,1,0,0,225,high molecular weight; high DOPO count; exploratory only; excluded from formal screening
CAND_R2_384,BDHDP-amino,TRAIN_107,BDHDP,amino,Added amino at aromatic atom 117.,DOPO_core_aromatic,Nc1ccc2c(c1)-c1ccccc1P(=O)(CN(CCO)CCOB(OCCN(CCOB(O)O)CP1(=O)Oc3ccccc3-c3ccccc31)OCCN(CCOB(OCCN(CCOB(O)O)CP1(=O)Oc3ccccc3-c3ccccc31)OCCN(CCOB(O)O)CP1(=O)Oc3ccccc3-c3ccccc31)CP1(=O)Oc3ccccc3-c3ccccc31)O2,C85H98B5N6O26P5,1828.665,5,P-N-B,aryl-amino,NH2,Co-curing,C,False,0.8160919540229885,0.8160919540229885,TRAIN_107,BDHDP,1,0,0,127,DOPO-core substitution route needs confirmation; high molecular weight; high DOPO count; exploratory only; excluded from formal screening
CAND_R2_385,BDHDP-hydroxy,TRAIN_107,BDHDP,hydroxy,Added hydroxy at aromatic atom 117.,DOPO_core_aromatic,O=P1(CN(CCO)CCOB(OCCN(CCOB(O)O)CP2(=O)Oc3ccccc3-c3ccccc32)OCCN(CCOB(OCCN(CCOB(O)O)CP2(=O)Oc3ccccc3-c3ccccc32)OCCN(CCOB(O)O)CP2(=O)Oc3ccccc3-c3ccccc32)CP2(=O)Oc3ccccc3-c3ccccc32)Oc2ccc(O)cc2-c2ccccc21,C85H97B5N5O27P5,1829.649,5,P-N-B,aryl-hydroxy,OH,Additive,C,False,0.8255813953488372,0.8255813953488372,TRAIN_107,BDHDP,1,0,0,127,DOPO-core substitution route needs confirmation; high molecular weight; high DOPO count; exploratory only; excluded from formal screening
CAND_R2_386,BDHDP-boronic-acid,TRAIN_107,BDHDP,boronic_acid,Added boronic_acid at aromatic atom 117.,DOPO_core_aromatic,O=P1(CN(CCO)CCOB(OCCN(CCOB(O)O)CP2(=O)Oc3ccccc3-c3ccccc32)OCCN(CCOB(OCCN(CCOB(O)O)CP2(=O)Oc3ccccc3-c3ccccc32)OCCN(CCOB(O)O)CP2(=O)Oc3ccccc3-c3ccccc32)CP2(=O)Oc3ccccc3-c3ccccc32)Oc2ccc(B(O)O)cc2-c2ccccc21,C85H98B6N5O28P5,1857.4679999999998,5,P-N-B,aryl-boronic-acid,B(OH)2,Additive,C,False,0.8160919540229885,0.8160919540229885,TRAIN_107,BDHDP,1,0,0,129,DOPO-core substitution route needs confirmation; high molecular weight; high DOPO count; exploratory only; excluded from formal screening
CAND_R2_387,BDHDP-glycidyloxy,TRAIN_107,BDHDP,glycidyloxy,Added glycidyloxy at aromatic atom 117.,DOPO_core_aromatic,O=P1(CN(CCO)CCOB(OCCN(CCOB(O)O)CP2(=O)Oc3ccccc3-c3ccccc32)OCCN(CCOB(OCCN(CCOB(O)O)CP2(=O)Oc3ccccc3-c3ccccc32)OCCN(CCOB(O)O)CP2(=O)Oc3ccccc3-c3ccccc32)CP2(=O)Oc3ccccc3-c3ccccc32)Oc2ccc(OCC3CO3)cc2-c2ccccc21,C88H101B5N5O28P5,1885.713,5,P-N-B,aryl-glycidyl-ether,epoxy,Co-curing,C,False,0.7171717171717171,0.7171717171717171,TRAIN_107,BDHDP,1,0,0,131,DOPO-core substitution route needs confirmation; high molecular weight; high DOPO count; exploratory only; excluded from formal screening
CAND_R2_388,BDHDP-OH-glycidyl,TRAIN_107,BDHDP,OH_glycidyl,Converted one OH group to a glycidyl ether. Regioisomer 1.,OH_site_1,O=P1(CN(CCOCC2CO2)CCOB(OCCN(CCOB(O)O)CP2(=O)Oc3ccccc3-c3ccccc32)OCCN(CCOB(OCCN(CCOB(O)O)CP2(=O)Oc3ccccc3-c3ccccc32)OCCN(CCOB(O)O)CP2(=O)Oc3ccccc3-c3ccccc32)CP2(=O)Oc3ccccc3-c3ccccc32)Oc2ccccc2-c2ccccc21,C88H101B5N5O27P5,1869.714,5,P-N-B,OH-to-glycidyl-ether,epoxy,Co-curing,C,False,0.7471264367816092,0.7471264367816092,TRAIN_107,BDHDP,1,0,0,130,high molecular weight; high DOPO count; exploratory only; excluded from formal screening
CAND_R2_389,BDHDP-OH-methyl,TRAIN_107,BDHDP,OH_methyl,Converted one OH group to a methyl ether. Regioisomer 1.,OH_site_1,COCCN(CCOB(OCCN(CCOB(O)O)CP1(=O)Oc2ccccc2-c2ccccc21)OCCN(CCOB(OCCN(CCOB(O)O)CP1(=O)Oc2ccccc2-c2ccccc21)OCCN(CCOB(O)O)CP1(=O)Oc2ccccc2-c2ccccc21)CP1(=O)Oc2ccccc2-c2ccccc21)CP1(=O)Oc2ccccc2-c2ccccc21,C86H99B5N5O26P5,1827.6769999999997,5,P-N-B,OH-to-methyl-ether,none,Additive,C,False,0.8333333333333334,0.8333333333333334,TRAIN_107,BDHDP,1,0,0,127,high molecular weight; high DOPO count; exploratory only; excluded from formal screening
CAND_R2_390,BDHDP-OH-acetyl,TRAIN_107,BDHDP,OH_acetyl,Converted one OH group to an acetate. Regioisomer 1.,OH_site_1,CC(=O)OCCN(CCOB(OCCN(CCOB(O)O)CP1(=O)Oc2ccccc2-c2ccccc21)OCCN(CCOB(OCCN(CCOB(O)O)CP1(=O)Oc2ccccc2-c2ccccc21)OCCN(CCOB(O)O)CP1(=O)Oc2ccccc2-c2ccccc21)CP1(=O)Oc2ccccc2-c2ccccc21)CP1(=O)Oc2ccccc2-c2ccccc21,C87H99B5N5O27P5,1855.6869999999997,5,P-N-B,OH-to-acetate,none,Additive,C,False,0.8024691358024691,0.8024691358024691,TRAIN_107,BDHDP,1,0,0,129,high molecular weight; high DOPO count; exploratory only; excluded from formal screening
CAND_R2_391,BDHDP-OH-allyl,TRAIN_107,BDHDP,OH_allyl,Converted one OH group to an allyl ether; no EP reactivity is assumed. Regioisomer 1.,OH_site_1,C=CCOCCN(CCOB(OCCN(CCOB(O)O)CP1(=O)Oc2ccccc2-c2ccccc21)OCCN(CCOB(OCCN(CCOB(O)O)CP1(=O)Oc2ccccc2-c2ccccc21)OCCN(CCOB(O)O)CP1(=O)Oc2ccccc2-c2ccccc21)CP1(=O)Oc2ccccc2-c2ccccc21)CP1(=O)Oc2ccccc2-c2ccccc21,C88H101B5N5O26P5,1853.715,5,P-N-B,OH-to-allyl-ether,allyl,Additive,C,False,0.7738095238095238,0.7738095238095238,TRAIN_107,BDHDP,1,0,0,129,high molecular weight; high DOPO count; exploratory only; excluded from formal screening
CAND_R2_392,BDHDP-boronic-ethylene,TRAIN_107,BDHDP,boronic_ethylene,Converted one B(OH)2 site to ethylene boronate ester; site 2.,B_site_2,O=P1(CN(CCO)CCOB(OCCN(CCOB(O)O)CP2(=O)Oc3ccccc3-c3ccccc32)OCCN(CCOB(OCCN(CCOB(O)O)CP2(=O)Oc3ccccc3-c3ccccc32)OCCN(CCOB2OCCO2)CP2(=O)Oc3ccccc3-c3ccccc32)CP2(=O)Oc3ccccc3-c3ccccc32)Oc2ccccc2-c2ccccc21,C87H99B5N5O26P5,1839.6879999999999,5,P-N-B,ethylene-boronate,boronate,Additive,C,False,0.8160919540229885,0.8160919540229885,TRAIN_107,BDHDP,1,0,0,128,high molecular weight; high DOPO count; exploratory only; excluded from formal screening
CAND_R2_393,BDHDP-boronic-ethylene-all,TRAIN_107,BDHDP,boronic_ethylene_all,Converted all B(OH)2 sites to ethylene boronate esters.,all_B_sites,O=P1(CN(CCO)CCOB(OCCN(CCOB2OCCO2)CP2(=O)Oc3ccccc3-c3ccccc32)OCCN(CCOB(OCCN(CCOB2OCCO2)CP2(=O)Oc3ccccc3-c3ccccc32)OCCN(CCOB2OCCO2)CP2(=O)Oc3ccccc3-c3ccccc32)CP2(=O)Oc3ccccc3-c3ccccc32)Oc2ccccc2-c2ccccc21,C91H103B5N5O26P5,1891.764,5,P-N-B,ethylene-boronate-all,boronate,Additive,C,False,0.7471264367816092,0.7471264367816092,TRAIN_107,BDHDP,1,0,0,132,high molecular weight; high DOPO count; exploratory only; excluded from formal screening
CAND_R2_394,BDHDP-boronic-pinacol,TRAIN_107,BDHDP,boronic_pinacol,Converted one B(OH)2 site to pinacol boronate ester; site 1.,B_site_1,CC1(C)OB(OCCN(CCOB(OCCN(CCO)CP2(=O)Oc3ccccc3-c3ccccc32)OCCN(CCOB(OCCN(CCOB(O)O)CP2(=O)Oc3ccccc3-c3ccccc32)OCCN(CCOB(O)O)CP2(=O)Oc3ccccc3-c3ccccc32)CP2(=O)Oc3ccccc3-c3ccccc32)CP2(=O)Oc3ccccc3-c3ccccc32)OC1(C)C,C91H107B5N5O26P5,1895.7959999999994,5,P-N-B,pinacol-boronate,boronate,Additive,C,False,0.797752808988764,0.797752808988764,TRAIN_107,BDHDP,1,0,0,132,high molecular weight; high DOPO count; exploratory only; excluded from formal screening
CAND_R2_395,BDHDP-boronic-pinacol-2,TRAIN_107,BDHDP,boronic_pinacol,Converted one B(OH)2 site to pinacol boronate ester; site 2.,B_site_2,CC1(C)OB(OCCN(CCOB(OCCN(CCOB(O)O)CP2(=O)Oc3ccccc3-c3ccccc32)OCCN(CCOB(OCCN(CCO)CP2(=O)Oc3ccccc3-c3ccccc32)OCCN(CCOB(O)O)CP2(=O)Oc3ccccc3-c3ccccc32)CP2(=O)Oc3ccccc3-c3ccccc32)CP2(=O)Oc3ccccc3-c3ccccc32)OC1(C)C,C91H107B5N5O26P5,1895.7959999999991,5,P-N-B,pinacol-boronate,boronate,Additive,C,False,0.797752808988764,0.797752808988764,TRAIN_107,BDHDP,1,0,0,132,high molecular weight; high DOPO count; exploratory only; excluded from formal screening
CAND_R2_396,BDHDP-boronic-pinacol-all,TRAIN_107,BDHDP,boronic_pinacol_all,Converted all B(OH)2 sites to pinacol boronate esters.,all_B_sites,CC1(C)OB(OCCN(CCOB(OCCN(CCO)CP2(=O)Oc3ccccc3-c3ccccc32)OCCN(CCOB(OCCN(CCOB2OC(C)(C)C(C)(C)O2)CP2(=O)Oc3ccccc3-c3ccccc32)OCCN(CCOB2OC(C)(C)C(C)(C)O2)CP2(=O)Oc3ccccc3-c3ccccc32)CP2(=O)Oc3ccccc3-c3ccccc32)CP2(=O)Oc3ccccc3-c3ccccc32)OC1(C)C,C103H127B5N5O26P5,2060.087999999998,5,P-N-B,pinacol-boronate-all,boronate,Additive,C,False,0.7303370786516854,0.7303370786516854,TRAIN_107,BDHDP,1,0,0,144,high molecular weight; high DOPO count; exploratory only; excluded from formal screening
CAND_R2_397,BDHDP-boronic-catechol,TRAIN_107,BDHDP,boronic_catechol,Converted one B(OH)2 site to catechol boronate ester; site 1.,B_site_1,O=P1(CN(CCO)CCOB(OCCN(CCOB(OCCN(CCOB(O)O)CP2(=O)Oc3ccccc3-c3ccccc32)OCCN(CCOB(O)O)CP2(=O)Oc3ccccc3-c3ccccc32)CP2(=O)Oc3ccccc3-c3ccccc32)OCCN(CCOB2Oc3ccccc3O2)CP2(=O)Oc3ccccc3-c3ccccc32)Oc2ccccc2-c2ccccc21,C91H99B5N5O26P5,1887.732,5,P-N-B,catechol-boronate,boronate,Additive,C,False,0.8255813953488372,0.8255813953488372,TRAIN_107,BDHDP,1,0,0,132,high molecular weight; high DOPO count; exploratory only; excluded from formal screening
CAND_R2_398,BDHDP-boronic-catechol-2,TRAIN_107,BDHDP,boronic_catechol,Converted one B(OH)2 site to catechol boronate ester; site 2.,B_site_2,O=P1(CN(CCO)CCOB(OCCN(CCOB(O)O)CP2(=O)Oc3ccccc3-c3ccccc32)OCCN(CCOB(OCCN(CCOB(O)O)CP2(=O)Oc3ccccc3-c3ccccc32)OCCN(CCOB2Oc3ccccc3O2)CP2(=O)Oc3ccccc3-c3ccccc32)CP2(=O)Oc3ccccc3-c3ccccc32)Oc2ccccc2-c2ccccc21,C91H99B5N5O26P5,1887.7319999999997,5,P-N-B,catechol-boronate,boronate,Additive,C,False,0.8255813953488372,0.8255813953488372,TRAIN_107,BDHDP,1,0,0,132,high molecular weight; high DOPO count; exploratory only; excluded from formal screening
CAND_R2_399,BDHDP-boronic-catechol-all,TRAIN_107,BDHDP,boronic_catechol_all,Converted all B(OH)2 sites to catechol boronate esters.,all_B_sites,O=P1(CN(CCO)CCOB(OCCN(CCOB(OCCN(CCOB2Oc3ccccc3O2)CP2(=O)Oc3ccccc3-c3ccccc32)OCCN(CCOB2Oc3ccccc3O2)CP2(=O)Oc3ccccc3-c3ccccc32)CP2(=O)Oc3ccccc3-c3ccccc32)OCCN(CCOB2Oc3ccccc3O2)CP2(=O)Oc3ccccc3-c3ccccc32)Oc2ccccc2-c2ccccc21,C103H103B5N5O26P5,2035.8959999999995,5,P-N-B,catechol-boronate-all,boronate,Additive,C,False,0.7558139534883721,0.7558139534883721,TRAIN_107,BDHDP,1,0,0,144,high molecular weight; high DOPO count; exploratory only; excluded from formal screening
