Formulation_ID,Candidate_ID,Candidate_Name,Source_Type,Design_Family,Synthesis_Level,synthesis_feasible,candidate_feasible,smiles_valid,contains_DOPO,is_unique,candidate_status,Record_ID,FR_main,FR_co,Curing_Agent,Preparation_Method,Preparation_Method_num,Synergy_flag(single=0&synergy=1),Synergy_type,Main_FR_fraction,Co_FR_fraction,SMILES_main,SMILES_co,SMILES_Curing_Agent,Loading_total_FR wt%,P_content wt%,N_content wt%,S_content wt%,B_content wt%,Si_content wt%,N/P ratio,S/P ratio,B/P ratio,Si/P ratio,Has_P,Has_N,Has_S,Has_B,Has_Si,CuringAgent_Has_N,CuringAgent_Has_S,CuringAgent_Has_P,CuringAgent_Has_B,CuringAgent_Has_F,CuringAgent_Has_Cl,Cure_Temp_Max,LOI_Thickness_mm,LOI,EP_matrix_LOI,Delta_LOI,UL94_Thickness_mm,UL94,UL94_num,Cone_Thickness_mm,Cone_flux_kW_m2,PHRR_kw_㎡,EP_matrix_PHRR,Delta_PHRR,THR_MJ_㎡,EP_matrix_THR,Delta_THR,Tg_℃,EP_matrix_Tg,Delta_Tg,Char_yield_％_700C,EP_matrix_CY,Delta_CY,TS_MPa,EP_matrix_TS,Delta_TS,FS_MPa,EP_matrix_FS,Delta_FS,FR_main_BDE_Kcal/mol,FR_main_BDE_KJ/mol,BDE_Type,Reference,pred_Canonical_SMILES,pred_Bond_Type,pred_selected_model_task,pred_selected_model_name,pred_selected_target_mode,pred_selected_k_best,pred_BDE_pred_kJ_mol,pred_BDE_pred_std_kJ_mol,pred_confidence_note,pred_prediction_agreement_note,pred_pcpn_alltypes_abs_diff_kJ_mol,pred_BDE_pred_pc_pn_kJ_mol,pred_BDE_pred_pc_pn_std_kJ_mol,pred_BDE_model_pc_pn,pred_BDE_target_mode_pc_pn,pred_BDE_k_best_pc_pn,FR_main_BDE_pred_kJ_mol,FR_main_BDE_pred_std_kJ_mol,FR_main_BDE_model_task,FR_main_BDE_model_name,FR_main_BDE_target_mode,FR_main_BDE_k_best,FR_main_BDE_confidence_note,FR_main_BDE_prediction_agreement_note,FR_main_BDE_pcpn_alltypes_diff_kJ_mol,FR_main_BDE_pc_pn_pred_kJ_mol,FR_main_BDE_pc_pn_pred_std_kJ_mol,FR_main_BDE_final_kJ_mol,FR_main_BDE_available,FR_main_BDE_source,FR_main_BDE_low_confidence
FORM_000731,CAND_R2_251,DOPO-PEPA-trimethoxysilyl,designed,P-Si,B,True,True,True,True,True,Candidate,,DOPO-PEPA-trimethoxysilyl,,DDS,DOPO-based (Additive + Secondary Crosslinking),3,1,P-Si,100.00%,0.00%,CO[Si](OC)(OC)c1ccc2c(c1)-c1ccccc1P(=O)(OCC13COP(=O)(OC1)OC3)O2,,NC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(N)C=C1,5.29,0.637017860336368,0.0,0.0,0.0,0.28881131958105555,0.0,0.0,0.0,0.45338025440692187,1,0,0,0,1,1,1,0,0,0,0,250.0,4.0,,22.4,,3.0,,,4.0,35.0,,867.99,,,114.14500000000001,,,180.0,,,16.9,,,52.14,,,95.65,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_000732,CAND_R2_251,DOPO-PEPA-trimethoxysilyl,designed,P-Si,B,True,True,True,True,True,Candidate,,DOPO-PEPA-trimethoxysilyl,,DDS,DOPO-based (Additive + Secondary Crosslinking),3,1,P-Si,100.00%,0.00%,CO[Si](OC)(OC)c1ccc2c(c1)-c1ccccc1P(=O)(OCC13COP(=O)(OC1)OC3)O2,,NC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(N)C=C1,10.0,1.2041925526207333,0.0,0.0,0.0,0.5459571258621088,0.0,0.0,0.0,0.4533802544069219,1,0,0,0,1,1,1,0,0,0,0,250.0,4.0,,22.4,,3.0,,,4.0,35.0,,867.99,,,114.14500000000001,,,180.0,,,16.9,,,52.14,,,95.65,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_000733,CAND_R2_252,DOPO-PEPA-triethoxysilyl,designed,P-Si,B,True,True,True,True,True,Candidate,,DOPO-PEPA-triethoxysilyl,,DDS,DOPO-based (Additive + Secondary Crosslinking),3,1,P-Si,100.00%,0.00%,CCO[Si](OCC)(OCC)c1ccc2c(c1)-c1ccccc1P(=O)(OCC13COP(=O)(OC1)OC3)O2,,NC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(N)C=C1,3.5,0.3895981614218433,0.0,0.0,0.0,0.17663611354190434,0.0,0.0,0.0,0.4533802544069219,1,0,0,0,1,1,1,0,0,0,0,250.0,4.0,,22.4,,3.0,,,4.0,35.0,,867.99,,,114.14500000000001,,,180.0,,,16.9,,,52.14,,,95.65,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_000734,CAND_R2_252,DOPO-PEPA-triethoxysilyl,designed,P-Si,B,True,True,True,True,True,Candidate,,DOPO-PEPA-triethoxysilyl,,DDS,DOPO-based (Additive + Secondary Crosslinking),3,1,P-Si,100.00%,0.00%,CCO[Si](OCC)(OCC)c1ccc2c(c1)-c1ccccc1P(=O)(OCC13COP(=O)(OC1)OC3)O2,,NC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(N)C=C1,5.29,0.5888497925490146,0.0,0.0,0.0,0.26697286875333537,0.0,0.0,0.0,0.4533802544069218,1,0,0,0,1,1,1,0,0,0,0,250.0,4.0,,22.4,,3.0,,,4.0,35.0,,867.99,,,114.14500000000001,,,180.0,,,16.9,,,52.14,,,95.65,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_000735,CAND_R2_252,DOPO-PEPA-triethoxysilyl,designed,P-Si,B,True,True,True,True,True,Candidate,,DOPO-PEPA-triethoxysilyl,,DDS,DOPO-based (Additive + Secondary Crosslinking),3,1,P-Si,100.00%,0.00%,CCO[Si](OCC)(OCC)c1ccc2c(c1)-c1ccccc1P(=O)(OCC13COP(=O)(OC1)OC3)O2,,NC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(N)C=C1,10.0,1.1131376040624092,0.0,0.0,0.0,0.5046746101197266,0.0,0.0,0.0,0.45338025440692187,1,0,0,0,1,1,1,0,0,0,0,250.0,4.0,,22.4,,3.0,,,4.0,35.0,,867.99,,,114.14500000000001,,,180.0,,,16.9,,,52.14,,,95.65,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_000736,CAND_R2_253,DOPO-PEPA-disiloxane,designed,P-Si,B,True,True,True,True,True,Candidate,,DOPO-PEPA-disiloxane,,DDM,DOPO-based (additive),0,1,P-Si,100.00%,0.00%,C[Si](C)(C)O[Si](C)(C)c1ccc2c(c1)-c1ccccc1P(=O)(OCC13COP(=O)(OC1)OC3)O2,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,3.42,0.39190623647321254,0.0,0.0,0.0,0.3553650983917689,0.0,0.0,0.0,0.9067605088138441,1,0,0,0,1,1,0,0,0,0,0,160.0,3.2,,24.8,,3.2,,,3.0,35.0,,1184.0,,,87.2,,,159.0,,,17.0,,,62.6,,,97.55,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_000737,CAND_R2_253,DOPO-PEPA-disiloxane,designed,P-Si,B,True,True,True,True,True,Candidate,,DOPO-PEPA-disiloxane,,DDM,DOPO-based (additive),0,1,P-Si,100.00%,0.00%,C[Si](C)(C)O[Si](C)(C)c1ccc2c(c1)-c1ccccc1P(=O)(OCC13COP(=O)(OC1)OC3)O2,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,7.0,0.8021472676352304,0.0,0.0,0.0,0.7273554645445561,0.0,0.0,0.0,0.906760508813844,1,0,0,0,1,1,0,0,0,0,0,160.0,3.2,,24.8,,3.2,,,3.0,35.0,,1184.0,,,87.2,,,159.0,,,17.0,,,62.6,,,97.55,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_000738,CAND_R2_253,DOPO-PEPA-disiloxane,designed,P-Si,B,True,True,True,True,True,Candidate,,DOPO-PEPA-disiloxane,,DDM,DOPO-based (additive),0,1,P-Si,100.00%,0.00%,C[Si](C)(C)O[Si](C)(C)c1ccc2c(c1)-c1ccccc1P(=O)(OCC13COP(=O)(OC1)OC3)O2,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,10.0,1.1459246680503292,0.0,0.0,0.0,1.0390792350636517,0.0,0.0,0.0,0.906760508813844,1,0,0,0,1,1,0,0,0,0,0,160.0,3.2,,24.8,,3.2,,,3.0,35.0,,1184.0,,,87.2,,,159.0,,,17.0,,,62.6,,,97.55,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_000739,CAND_R2_254,DOPO-PEPA-glycidyloxy,designed,P-only,B,True,True,True,True,True,Candidate,,DOPO-PEPA-glycidyloxy,,DDM,DOPO-based (Co-curing),2,0,P-only,100.00%,0.00%,O=P12OCC(COP3(=O)Oc4ccc(OCC5CO5)cc4-c4ccccc43)(CO1)CO2,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,4.0,0.5313787342999102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,170.0,3.0,,24.0,,3.0,,,3.0,35.0,,1208.0,,,88.0,,,164.3,,,16.5,,,58.7,,,101.3,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_000740,CAND_R2_254,DOPO-PEPA-glycidyloxy,designed,P-only,B,True,True,True,True,True,Candidate,,DOPO-PEPA-glycidyloxy,,DDM,DOPO-based (Co-curing),2,0,P-only,100.00%,0.00%,O=P12OCC(COP3(=O)Oc4ccc(OCC5CO5)cc4-c4ccccc43)(CO1)CO2,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,6.78,0.9006869546383478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,170.0,3.0,,24.0,,3.0,,,3.0,35.0,,1208.0,,,88.0,,,164.3,,,16.5,,,58.7,,,101.3,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_000741,CAND_R2_254,DOPO-PEPA-glycidyloxy,designed,P-only,B,True,True,True,True,True,Candidate,,DOPO-PEPA-glycidyloxy,,DDM,DOPO-based (Co-curing),2,0,P-only,100.00%,0.00%,O=P12OCC(COP3(=O)Oc4ccc(OCC5CO5)cc4-c4ccccc43)(CO1)CO2,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,10.19,1.3536873256290212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,170.0,3.0,,24.0,,3.0,,,3.0,35.0,,1208.0,,,88.0,,,164.3,,,16.5,,,58.7,,,101.3,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_000742,CAND_R2_255,DOPO-PEPA-diaminotriazine,designed,P-N,B,True,True,True,True,True,Candidate,,DOPO-PEPA-diaminotriazine,,DDM,DOPO-based (Co-curing),2,1,P-N,100.00%,0.00%,Nc1nc(N)nc(-c2ccc3c(c2)-c2ccccc2P(=O)(OCC24COP(=O)(OC2)OC4)O3)n1,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,4.0,0.4922876419495058,0.5565533189761355,0.0,0.0,0.0,1.130544973203332,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,170.0,3.0,,24.0,,3.0,,,3.0,35.0,,1208.0,,,88.0,,,164.3,,,16.5,,,58.7,,,101.3,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_000743,CAND_R2_255,DOPO-PEPA-diaminotriazine,designed,P-N,B,True,True,True,True,True,Candidate,,DOPO-PEPA-diaminotriazine,,DDM,DOPO-based (Co-curing),2,1,P-N,100.00%,0.00%,Nc1nc(N)nc(-c2ccc3c(c2)-c2ccccc2P(=O)(OCC24COP(=O)(OC2)OC4)O3)n1,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,6.78,0.8344275531044123,0.9433578756645495,0.0,0.0,0.0,1.130544973203332,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,170.0,3.0,,24.0,,3.0,,,3.0,35.0,,1208.0,,,88.0,,,164.3,,,16.5,,,58.7,,,101.3,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_000744,CAND_R2_255,DOPO-PEPA-diaminotriazine,designed,P-N,B,True,True,True,True,True,Candidate,,DOPO-PEPA-diaminotriazine,,DDM,DOPO-based (Co-curing),2,1,P-N,100.00%,0.00%,Nc1nc(N)nc(-c2ccc3c(c2)-c2ccccc2P(=O)(OCC24COP(=O)(OC2)OC4)O3)n1,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,10.19,1.2541027678663659,1.417819580091705,0.0,0.0,0.0,1.130544973203332,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,170.0,3.0,,24.0,,3.0,,,3.0,35.0,,1208.0,,,88.0,,,164.3,,,16.5,,,58.7,,,101.3,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_000745,CAND_R2_256,DOPO-PEPA-piperazine,designed,P-N,B,True,True,True,True,True,Candidate,,DOPO-PEPA-piperazine,,DDM,DOPO-based (Co-curing),2,1,P-N,100.00%,0.00%,O=P12OCC(COP3(=O)Oc4ccc(N5CCNCC5)cc4-c4ccccc43)(CO1)CO2,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,4.0,0.5179836865407687,0.2342415412079985,0.0,0.0,0.0,0.45221798928133267,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,170.0,3.0,,24.0,,3.0,,,3.0,35.0,,1208.0,,,88.0,,,164.3,,,16.5,,,58.7,,,101.3,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_000746,CAND_R2_256,DOPO-PEPA-piperazine,designed,P-N,B,True,True,True,True,True,Candidate,,DOPO-PEPA-piperazine,,DDM,DOPO-based (Co-curing),2,1,P-N,100.00%,0.00%,O=P12OCC(COP3(=O)Oc4ccc(N5CCNCC5)cc4-c4ccccc43)(CO1)CO2,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,6.78,0.8779823486866029,0.3970394123475575,0.0,0.0,0.0,0.4522179892813327,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,170.0,3.0,,24.0,,3.0,,,3.0,35.0,,1208.0,,,88.0,,,164.3,,,16.5,,,58.7,,,101.3,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_000747,CAND_R2_256,DOPO-PEPA-piperazine,designed,P-N,B,True,True,True,True,True,Candidate,,DOPO-PEPA-piperazine,,DDM,DOPO-based (Co-curing),2,1,P-N,100.00%,0.00%,O=P12OCC(COP3(=O)Oc4ccc(N5CCNCC5)cc4-c4ccccc43)(CO1)CO2,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,10.19,1.3195634414626083,0.5967303262273762,0.0,0.0,0.0,0.45221798928133267,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,170.0,3.0,,24.0,,3.0,,,3.0,35.0,,1208.0,,,88.0,,,164.3,,,16.5,,,58.7,,,101.3,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_000748,CAND_R2_257,DOPO-PEPA-benzamide-linker,designed,P-N,B,True,True,True,True,True,Candidate,,DOPO-PEPA-benzamide-linker,,DDM,DOPO-based (additive),0,1,P-N,100.00%,0.00%,O=C(Nc1ccc2c(c1)-c1ccccc1P(=O)(OCC13COP(=O)(OC1)OC3)O2)c1ccccc1,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,3.42,0.4126817809065034,0.09331106258728925,0.0,0.0,0.0,0.2261089946406664,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,160.0,3.2,,24.8,,3.2,,,3.0,35.0,,1184.0,,,87.2,,,159.0,,,17.0,,,62.6,,,97.55,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_000749,CAND_R2_257,DOPO-PEPA-benzamide-linker,designed,P-N,B,True,True,True,True,True,Candidate,,DOPO-PEPA-benzamide-linker,,DDM,DOPO-based (additive),0,1,P-N,100.00%,0.00%,O=C(Nc1ccc2c(c1)-c1ccccc1P(=O)(OCC13COP(=O)(OC1)OC3)O2)c1ccccc1,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,7.0,0.844670311796937,0.19098755500322362,0.0,0.0,0.0,0.2261089946406664,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,160.0,3.2,,24.8,,3.2,,,3.0,35.0,,1184.0,,,87.2,,,159.0,,,17.0,,,62.6,,,97.55,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_000750,CAND_R2_257,DOPO-PEPA-benzamide-linker,designed,P-N,B,True,True,True,True,True,Candidate,,DOPO-PEPA-benzamide-linker,,DDM,DOPO-based (additive),0,1,P-N,100.00%,0.00%,O=C(Nc1ccc2c(c1)-c1ccccc1P(=O)(OCC13COP(=O)(OC1)OC3)O2)c1ccccc1,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,10.0,1.2066718739956241,0.2728393642903194,0.0,0.0,0.0,0.22610899464066636,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,160.0,3.2,,24.8,,3.2,,,3.0,35.0,,1184.0,,,87.2,,,159.0,,,17.0,,,62.6,,,97.55,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_000751,CAND_R2_258,DOPO-PEPA-phenyl,designed,P-only,B,True,True,True,True,True,Candidate,,DOPO-PEPA-phenyl,,DDM,DOPO-based (additive),0,0,P-only,100.00%,0.00%,O=P12OCC(COP3(=O)Oc4ccc(-c5ccccc5)cc4-c4ccccc43)(CO1)CO2,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,3.42,0.4504312921756802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,160.0,3.2,,24.8,,3.2,,,3.0,35.0,,1184.0,,,87.2,,,159.0,,,17.0,,,62.6,,,97.55,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_000752,CAND_R2_258,DOPO-PEPA-phenyl,designed,P-only,B,True,True,True,True,True,Candidate,,DOPO-PEPA-phenyl,,DDM,DOPO-based (additive),0,0,P-only,100.00%,0.00%,O=P12OCC(COP3(=O)Oc4ccc(-c5ccccc5)cc4-c4ccccc43)(CO1)CO2,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,7.0,0.9219353933420354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,160.0,3.2,,24.8,,3.2,,,3.0,35.0,,1184.0,,,87.2,,,159.0,,,17.0,,,62.6,,,97.55,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_000753,CAND_R2_258,DOPO-PEPA-phenyl,designed,P-only,B,True,True,True,True,True,Candidate,,DOPO-PEPA-phenyl,,DDM,DOPO-based (additive),0,0,P-only,100.00%,0.00%,O=P12OCC(COP3(=O)Oc4ccc(-c5ccccc5)cc4-c4ccccc43)(CO1)CO2,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,10.0,1.3170505619171937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,160.0,3.2,,24.8,,3.2,,,3.0,35.0,,1184.0,,,87.2,,,159.0,,,17.0,,,62.6,,,97.55,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_000754,CAND_R2_259,DOPO-PEPA-biphenyl,designed,P-only,B,True,True,True,True,True,Candidate,,DOPO-PEPA-biphenyl,,DDM,DOPO-based (additive),0,0,P-only,100.00%,0.00%,O=P12OCC(COP3(=O)Oc4ccc(-c5ccc(-c6ccccc6)cc5)cc4-c4ccccc43)(CO1)CO2,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,3.42,0.3877049768323657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,160.0,3.2,,24.8,,3.2,,,3.0,35.0,,1184.0,,,87.2,,,159.0,,,17.0,,,62.6,,,97.55,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_000755,CAND_R2_259,DOPO-PEPA-biphenyl,designed,P-only,B,True,True,True,True,True,Candidate,,DOPO-PEPA-biphenyl,,DDM,DOPO-based (additive),0,0,P-only,100.00%,0.00%,O=P12OCC(COP3(=O)Oc4ccc(-c5ccc(-c6ccccc6)cc5)cc4-c4ccccc43)(CO1)CO2,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,7.0,0.7935481981949006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,160.0,3.2,,24.8,,3.2,,,3.0,35.0,,1184.0,,,87.2,,,159.0,,,17.0,,,62.6,,,97.55,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_000756,CAND_R2_259,DOPO-PEPA-biphenyl,designed,P-only,B,True,True,True,True,True,Candidate,,DOPO-PEPA-biphenyl,,DDM,DOPO-based (additive),0,0,P-only,100.00%,0.00%,O=P12OCC(COP3(=O)Oc4ccc(-c5ccc(-c6ccccc6)cc5)cc4-c4ccccc43)(CO1)CO2,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,10.0,1.1336402831355725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,160.0,3.2,,24.8,,3.2,,,3.0,35.0,,1184.0,,,87.2,,,159.0,,,17.0,,,62.6,,,97.55,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_000757,CAND_R2_260,TDCA-DOPO-3-amino,designed,P-N,B,True,True,True,True,True,Candidate,,TDCA-DOPO-3-amino,,DDM,DOPO-based (Co-curing),2,1,P-N,100.00%,0.00%,Nc1ccc(OP(=O)(Oc2ccccc2)OC(c2ccc(C(OP(=O)(Oc3ccccc3)Oc3ccccc3)P3(=O)Oc4ccccc4-c4ccccc43)cc2)P2(=O)Oc3ccccc3-c3ccccc32)cc1,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,4.0,0.47385717468358285,0.053571684685485774,0.0,0.0,0.0,0.1130544973203332,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,170.0,3.0,,24.0,,3.0,,,3.0,35.0,,1208.0,,,88.0,,,164.3,,,16.5,,,58.7,,,101.3,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_000758,CAND_R2_260,TDCA-DOPO-3-amino,designed,P-N,B,True,True,True,True,True,Candidate,,TDCA-DOPO-3-amino,,DDM,DOPO-based (Co-curing),2,1,P-N,100.00%,0.00%,Nc1ccc(OP(=O)(Oc2ccccc2)OC(c2ccc(C(OP(=O)(Oc3ccccc3)Oc3ccccc3)P3(=O)Oc4ccccc4-c4ccccc43)cc2)P2(=O)Oc3ccccc3-c3ccccc32)cc1,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,6.78,0.803187911088673,0.0908040055418984,0.0,0.0,0.0,0.11305449732033318,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,170.0,3.0,,24.0,,3.0,,,3.0,35.0,,1208.0,,,88.0,,,164.3,,,16.5,,,58.7,,,101.3,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_000759,CAND_R2_260,TDCA-DOPO-3-amino,designed,P-N,B,True,True,True,True,True,Candidate,,TDCA-DOPO-3-amino,,DDM,DOPO-based (Co-curing),2,1,P-N,100.00%,0.00%,Nc1ccc(OP(=O)(Oc2ccccc2)OC(c2ccc(C(OP(=O)(Oc3ccccc3)Oc3ccccc3)P3(=O)Oc4ccccc4-c4ccccc43)cc2)P2(=O)Oc3ccccc3-c3ccccc32)cc1,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,10.19,1.2071511525064273,0.13647386673627498,0.0,0.0,0.0,0.11305449732033317,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,170.0,3.0,,24.0,,3.0,,,3.0,35.0,,1208.0,,,88.0,,,164.3,,,16.5,,,58.7,,,101.3,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_000760,CAND_R2_261,TDCA-DOPO-3-hydroxy,designed,P-only,B,True,True,True,True,True,Candidate,,TDCA-DOPO-3-hydroxy,,DDM,DOPO-based (additive),0,0,P-only,100.00%,0.00%,O=P(Oc1ccccc1)(Oc1ccccc1)OC(c1ccc(C(OP(=O)(Oc2ccccc2)Oc2ccc(O)cc2)P2(=O)Oc3ccccc3-c3ccccc32)cc1)P1(=O)Oc2ccccc2-c2ccccc21,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,3.42,0.40476705498001103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,160.0,3.2,,24.8,,3.2,,,3.0,35.0,,1184.0,,,87.2,,,159.0,,,17.0,,,62.6,,,97.55,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_000761,CAND_R2_261,TDCA-DOPO-3-hydroxy,designed,P-only,B,True,True,True,True,True,Candidate,,TDCA-DOPO-3-hydroxy,,DDM,DOPO-based (additive),0,0,P-only,100.00%,0.00%,O=P(Oc1ccccc1)(Oc1ccccc1)OC(c1ccc(C(OP(=O)(Oc2ccccc2)Oc2ccc(O)cc2)P2(=O)Oc3ccccc3-c3ccccc32)cc1)P1(=O)Oc2ccccc2-c2ccccc21,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,7.0,0.8284705803684436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,160.0,3.2,,24.8,,3.2,,,3.0,35.0,,1184.0,,,87.2,,,159.0,,,17.0,,,62.6,,,97.55,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_000762,CAND_R2_261,TDCA-DOPO-3-hydroxy,designed,P-only,B,True,True,True,True,True,Candidate,,TDCA-DOPO-3-hydroxy,,DDM,DOPO-based (additive),0,0,P-only,100.00%,0.00%,O=P(Oc1ccccc1)(Oc1ccccc1)OC(c1ccc(C(OP(=O)(Oc2ccccc2)Oc2ccc(O)cc2)P2(=O)Oc3ccccc3-c3ccccc32)cc1)P1(=O)Oc2ccccc2-c2ccccc21,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,10.0,1.183529400526348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,160.0,3.2,,24.8,,3.2,,,3.0,35.0,,1184.0,,,87.2,,,159.0,,,17.0,,,62.6,,,97.55,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
